"","sentence_text_new"
"397","Spread prosperity. We want Britain to become a European hub for hi-tech, digital and creative industries - but this can only happen if we have the right infrastructure in place."
"398","Establishing a super-fast broadband network throughout the UK could generate 600,000 additional jobs and add £18 billion to Britain's GDP."
"399","We will scrap Labour's phone tax and instead require BT and other infrastructure providers to allow the use of their assets to deliver superfast broadband across the country."
"400","If necessary, we will consider using the part of the licence fee that is supporting the digital switchover to fund broadband in areas that the market alone will not reach."
"401","We will give councils and businesses the power to form their own business-led local enterprise partnerships instead of RDAs."
"402","Where local councils and businesses want to maintain regionally-based enterprise partnerships, they will be able to."
"403","Local government should be at the heart of our economic recovery, so we will: allow councils to keep above-average increases in business rate revenue so that communities which go for growth can reap the benefits"
"404","give councils new powers to introduce further discounts on business rates"
"405","and, introduce an immediate freeze of, and inquiry into, the Government's punitive programme of back-dating business rates on ports."
"407","Reform public services to deliver better value for money. We will raise productivity growth in the public sector in order to deliver better schools and a better NHS."
"408","Public sector productivity has fallen under Labour, acting as a drag on growth and reducing the quality of our public services."
"409","If productivity in the public sector had grown at the same rate as in private sector services, we could now have the same quality of public services for £60 billion less each year."
"410","So, by improving public sector productivity while getting a grip on the debt, we will still be able to deliver better public services."
"411","That is why good government costs less with the Conservatives."
"413","Decentralisation, accountability and transparency. We value the work of those employed in our public services, and a Conservative government will work with them to deliver higher productivity and better value for money for taxpayers."
"414","We will raise public sector productivity by increasing diversity of provision, extending payment by results and giving more power to consumers."
"415","Giving public sector workers ownership of the services they deliver is a powerful way to drive efficiency, so we will support co-operatives and mutualisation as a way of transferring public assets and revenue streams to public sector workers."
"416","We will encourage them to come together to form employee-led co-operatives and bid to take over the services they run."
"417","This will empower millions of public sector workers to become their own boss and help them to deliver better services - the most significant shift in power from the state to working people since the sale of council houses in the 1980s."
"418","Transparency is crucial to creating a value for money culture."
"419","We will publish all items of spending over £25,000 online, and the salaries of senior civil servants in central government will also be published."
"420","We will create strong financial discipline at all levels of government and place an obligation to manage taxpayers' money wisely at the heart of civil service employment contracts."
"421","In addition, we will: introduce and publish a standard set of cost measures that capture the key drivers of departmental spending"
"422","help departmental Finance Directors to manage resources more efficiently"
"423","implement clear financial performance targets for senior civil servants"
"424","and, create a focus on delivering strong financial management across government."
"426","Create a safer banking system that serves the needs of the economy. We will reform the regulation and structure of the banking system to ensure lower levels of leverage, less dependence on unstable wholesale funding, and greater availability of credit for SMEs."
"427","In the run up to the financial crisis, British banks became amongst the most indebted and most leveraged in the world - with disastrous consequences for us all."
"428","This credit boom turned into a bust, with a significant fall in credit available to firms."
"429","Lack of access to credit remains a major problem, especially for SMEs. "
"430","We need to change the way we regulate our banks to stop a crisis on this scale ever happening again."
"432","Reform financial services. The financial services sector is one of our most globally successful industries, and we want the City to be the leading location for global finance."
"433","But the financial sector must not put the stability of the whole economy at risk."
"434","We will put in place a levy on banks."
"435","We are prepared to act unilaterally if necessary, but there is emerging international agreement on this approach and the US and German governments have both announced similar plans."
"436","We need fundamental reform of our failed regulatory system, avoiding badly-designed regulations that will damage our competitiveness and ensuring that the financial sector can supply the affordable credit that businesses need."
"437","We will abolish Gordon Brown's failed tripartite system of regulation and put the Bank of England in charge of prudential supervision."
"438","We will restore the Bank's historic role in monitoring the overall growth of credit and debt in the economy."
"439","In addition, we will: pursue international agreement to prevent retail banks from engaging in activities, such as large-scale proprietary trading, that put the stability of the system at risk"
"440","empower the Bank of England to crack down on risky bonus arrangements"
"441","increase competition in the banking industry, starting with a study of competition in the sector to inform our strategy for selling the government's stakes in the banks"
"442","and, as the government comes to sell off its holdings in the banks, offer a 'people's bank bonus', so that everybody in the country has the chance to buy a stake in the state-owned banks."
"443","We will create more diverse sources of affordable credit for small businesses, building on our proposals for a National Loan Guarantee Scheme."
"445","Build a greener economy. We will reduce UK greenhouse gas emissions and increase our share of global markets for low carbon technologies."
"446","Labour have said the right things on climate change, but these have proved little more than warm words."
"447","Despite three White Papers, a multitude of strategies and endless new announcements, the UK now gets more of its energy from fossil fuels than it did in 1997."
"448","Our performance on emissions has been criticised by environmental groups and we have the worst record of any major EU nation when it comes to renewable energy."
"449","This must change to safeguard Britain and the world's future."
"450","We need to cut our carbon emissions to tackle the challenge of climate change."
"451","But the low carbon economy also provides exciting opportunities for British businesses."
"452","We will encourage private sector investment to put Britain at the forefront of the green technology revolution, creating jobs and new businesses across the country."
"454","Create a low carbon future. This wave of low carbon innovation we want to unleash requires investment, so we will create Britain's first Green Investment Bank - which will draw together money currently divided across existing government initiatives, leveraging private sector capital to finance new green technology start-ups."
"455","We will create green Individual Savings Accounts to help provide the financial backing we need to create a low carbon economy."
"456","A credible and sustainable price for carbon is vital if we are to see adequate and timely investment in new electricity generation."
"457","Whatever the carbon content of electricity generated, operators considering new investments in projects with a life of several decades need to know where they stand."
"458","We will reform the Climate Change Levy to provide a floor price for carbon, delivering the right climate for investment in low carbon energy production."
"459","We will increase the proportion of tax revenues accounted for by environmental taxes, ensuring that any additional revenues from new green taxes that are principally designed as an environmental measure to change behaviour are used to reduce the burden of taxation elsewhere."
"462","Change society. Mend our broken society. Our society is broken, but together we can mend it: we can build the Big Society."
"463","A Conservative government will make Britain the most family-friendly country in Europe."
"464","We will back the NHS, which matters more to families than anything."
"465","We will reform education, with new schools - and higher standards and improved discipline for all."
"466","We will tackle welfare dependency and the causes of poverty, and fight back against crime."
"467","Despite Labour's massive expansion of the state, many people's quality of life is getting worse, not better."
"468","The number of people living in poverty has risen in the last three years, and inequality is at a record high."
"469","We have some of the worst rates of family breakdown in the world."
"470","In some of the most deprived parts of the country, life expectancy has actually fallen."
"471","The achievement gap at school between the richest and poorest is growing."
"472","This terrible record of failure is not just a problem that affects our society and ruins people's lives."
"473","It affects our economy too, costing billions and wasting potential."
"474","It is the result of a political approach that addresses the symptoms, rather than the underlying causes, of social breakdown"
"475","one that relies on top-down government intervention and bureaucratic micro-management."
"476","So we need a new approach: social responsibility, not state control"
"477","the Big Society, not big government."
"478","Only in this way will we tackle the causes of poverty and inequality, rather than just the symptoms."
"479","Only in this way will we transform the quality of our public services."
"480","And only in this way will we rebuild shattered communities and repair the torn fabric of society."
"481","So we will redistribute power from the central state to individuals, families and local communities."
"482","We will give public sector workers back their professional autonomy."
"483","They will be accountable to the people they serve and the results they achieve will be made transparent."
"484","If people don't like the service they receive they will be able to choose better alternatives."
"485","In this way, we will create opportunities for people to take power and control over their lives."
"486","Our approach is absolutely in line with the spirit of the age: the post-bureaucratic age."
"487","This vision demands a cultural change across the country."
"488","Our success will depend not just on the actions we take but on society's response."
"489","By promoting equality and tackling discrimination, our policies, like recognising civil partnerships as well as marriage in the tax system and helping disabled people live independently, will give everybody the chance to play their part."
"490","This way, we can make Britain fairer and safer"
"491","a country where opportunity is more equal."
"493","Build the Big Society. We will use the state to help stimulate social action, helping social enterprises to deliver public services and training new community organisers to help achieve our ambition of every adult citizen being a member of an active neighbourhood group."
"494","We will direct funding to those groups that strengthen communities in deprived areas, and we will introduce National Citizen Service, initially for 16 year olds, to help bring our country together."
"495","The size, scope and role of government in the UK has reached a point where it is now inhibiting, not advancing, the progressive aims of reducing poverty, fighting inequality, and increasing general well-being."
"496","We can't go on pretending that government has all the answers."
"497","Our alternative to big government is the Big Society: a society with much higher levels of personal, professional, civic and corporate responsibility"
"498","a society where people come together to solve problems and improve life for themselves and their communities"
"499","a society where the leading force for progress is social responsibility, not state control."
"500","The Big Society runs consistently through our policy programme."
"501","Our plans to reform public services, mend our broken society, and rebuild trust in politics are all part of our Big Society agenda."
"502","These plans involve redistributing power from the state to society"
"503","from the centre to local communities, giving people the opportunity to take more control over their lives."
"504","But we recognise that it is not enough to create opportunities for people to get involved in building the Big Society"
"505","our reform plans require a social response in order to be successful."
"506","So building the Big Society is not just a question of the state stepping back and hoping for the best: it will require an active role for the state."
"507","The state must take action to agitate for, catalyse and galvanise social renewal."
"508","We must use the state to help remake society."
"510","Public service reform. Our public service reform programme will enable social enterprises, charities and voluntary groups to play a leading role in delivering public services and tackling deep-rooted social problems."
"511","We will strengthen and support social enterprises to help deliver our public service reforms by creating a Big Society Bank, funded from unclaimed bank assets, to provide new finance for neighbourhood groups, charities, social enterprises and other nongovernmental bodies."
"512","This will provide social enterprises with the start-up funding and support they need to bid for government contracts or work towards delivering services under a payment by results model."
"513","Britain has a proud and long-standing charitable tradition, and we are convinced that the voluntary sector should play a major part in our civic renewal."
"514","We will introduce a fair deal on grants to give voluntary sector organisations more stability and allow them to earn a competitive return for providing public services."
"515","We will work with local authorities to promote the delivery of public services by social enterprises, charities and the voluntary sector."
"517","Neighbourhood groups. Our reform agenda is designed to empower communities to come together to address local issues."
"518","For example, we will enable parents to start new schools, empower communities to take over local amenities such as parks and libraries that are under threat, give neighbourhoods greater control of the planning system, and enable residents to hold the police to account in neighbourhood beat meetings."
"519","These policies will give new powers and rights to neighbourhood groups: the 'little platoons' of civil society - and the institutional building blocks of the Big Society."
"520","Our ambition is for every adult in the country to be a member of an active neighbourhood group."
"521","We will stimulate the creation and development of neighbourhood groups, which can take action to improve their local area."
"522","We will use Cabinet Office budgets to fund the training of independent community organisers to help people establish and run neighbourhood groups, and provide neighbourhood grants to the UK's poorest areas to ensure they play a leading role in the rebuilding of civic society."
"523","To stimulate social action further, we will: transform the civil service into a 'civic service' by making sure that participation in social action is recognised in civil servants' appraisals"
"524","launch an annual Big Society Day to celebrate the work of neighbourhood groups and encourage more people to take part in social action"
"525","provide funding from the Big Society Bank to intermediary bodies with a track record of supporting and growing social enterprises"
"526","and, develop a measure of well-being that encapsulates the social value of state action."
"528","National Citizen Service. Building the Big Society means encouraging the concept of public-spirited service - the idea that everyone should play a part in making their communities stronger."
"529","That is why we will introduce National Citizen Service."
"530","The initial flagship project will provide a programme for 16 year olds to give them a chance to develop the skills needed to be active and responsible citizens, mix with people from different backgrounds, and start getting involved in their communities."
"531","Even in these difficult times, the British people have demonstrated their desire to give money and time to good causes."
"532","We will introduce new ways to increase philanthropy, and use the latest insights from behavioural economics to encourage people to make volunteering and community participation something they do on a regular basis."
"534","The National Lottery. We will restore the National Lottery to its original purpose and, by cutting down on administration costs, make sure more money goes to good causes."
"535","The Big Lottery Fund will focus purely on supporting social action through the voluntary and community sector, instead of Ministers' pet projects as at present."
"536","Sports, heritage and the arts will each see their original allocations of 20 per cent of good cause money restored."
"538","Sport and the Olympics. We will deliver a successful Olympics that brings lasting benefits for the country as a whole."
"539","Part of the community sports budget of the National Lottery will be responsible for delivering an Olympic legacy, including the vigorous promotion of competitive sports through a national Olympic-style school competition."
"540","To support high-level sport further, we will: work with the Scottish government to deliver a top-quality Commonwealth Games in Glasgow in 2014"
"541","ensure that the 2013 Rugby League and the 2015 Rugby Union World Cups are successful"
"542","and, strongly support England's bid to host the 2018 Football World Cup."
"544","Make Britain the most family-friendly country in Europe. We will make Britain the most family-friendly country in Europe."
"545","We will support families in the tax and benefits system, extend flexible working and improve parental leave."
"546","We will help parents cope with the commercialisation of childhood and give families more control over their lives."
"547","We will support and improve Sure Start, and introduce a new universal health visiting service."
"548","We will give targeted help to disadvantaged and dysfunctional families."
"549","Strong families are the bedrock of a strong society."
"550","They provide the stability and love we need to flourish as human beings, and the relationships they foster are the foundation on which society is built."
"551","The warmth of a child's parenting is as important to their life chances as the wealth of their upbringing."
"552","Labour's complacent attitude to commitment has done untold harm, and their narrow approach ignores the importance of strengthening the relationships between all family members - children, parents, grandparents and the wider family."
"553","As a result, Britain is one of the least family-friendly countries in the world."
"554","This will change with a Conservative government."
"555","We will help families with all the pressures they face: the lack of time, money worries, the impact of work, concerns about schools and crime, preventing unhealthy influences, poor housing."
"556","We will not be neutral on this."
"557","Britain's families will get our full backing across all our policies."
"559","Reform tax and benefits to help families and pensioners. Today, Labour's tax and benefits system rewards couples who split up."
"560","A Conservative government will end the couple penalty for all couples in the tax credit system as we make savings from our welfare reform plans."
"561","We will recognise marriage and civil partnerships in the tax system in the next Parliament."
"562","This will send an important signal that we value couples and the commitment that people make when they get married."
"563","To help Britain's families further, a Conservative government will freeze council tax for two years, in partnership with local councils."
"564","This will be paid for by reducing spending on government consultants and advertising, and could save families and pensioners up to £219 over two years on a Band D bill."
"565","We will also scrap Labour's plans for an expensive and intrusive council tax revaluation."
"566","We support tax credits and will continue to provide the range of tax credits to families, although we can no longer justify paying tax credits to households earning more than £50,000."
"567","We will reform the administration of tax credits to reduce fraud and overpayments, which hit the poorest families hardest."
"568","We strongly value the role older people play in families and in society, and will not let them suffer because of the economic mistakes of others."
"569","That is why we have made a pledge to pensioners to re-link the basic state pension to earnings, and protect: the winter fuel payment"
"570","free bus passes"
"571","free TV licences"
"572","disability living allowance and attendance allowance"
"573","and, the pension credit."
"575","Give families more control over their lives. Making Britain more family-friendly means helping families spend more time together."
"576","That is why we will initially extend the right to request flexible working to every parent with a child under the age of eighteen."
"577","We want our government to lead from the front, so we will extend the right to request flexible working to all those in the public sector, recognising that this may need to be done in stages."
"578","In addition, we will: in the longer term, extend the right to request flexible working to all, but only in the light of experience and after full consultation with business on how to do this in a way which is administratively simple and without burdening them with extra costs"
"579","and, oblige JobCentre Plus offices to ask employers if their vacancies could be advertised on a part-time or flexible basis."
"580","We will introduce a new system of flexible parental leave which lets parents share maternity leave between them, while ensuring that parents on leave can stay in touch with their employer."
"581","We support the provision of free nursery care for pre-school children, and we want that support to be provided by a diverse range of providers."
"582","A Conservative government will review the way the childcare industry is regulated and funded to ensure that no providers, including childminders, are put at a disadvantage."
"583","To give families more control over their lives, we will put funding for relationship support on a stable, long-term footing and make sure couples are given greater encouragement to use existing relationship support."
"584","We will review family law in order to increase the use of mediation when couples do break up, and look at how best to provide greater access rights to non-resident parents and grandparents."
"586","Protect childhood. Children should be allowed to grow up at their own pace, without excessive pressure placed on them by businesses."
"587","We will take a series of measures to help reverse the commercialisation of childhood."
"588","We prefer to gain voluntary consent to these actions but we are prepared to legislate if necessary."
"589","We will: prevent any marketing or advertising company found to be in serious breach of rules governing marketing to children from bidding for government advertising contracts for three years"
"590","ban companies from using new peer-to-peer marketing techniques targeted at children, and tackle marketing on corporate websites targeted at children"
"591","establish a new online system that gives parents greater powers to take action against irresponsible commercial activities targeted at children"
"592","and, empower head teachers and governors to ban advertising and vending machines in schools."
"594","A new approach to early intervention. The Conservative Party is committed to keeping Sure Start because the network of Children's Centres is of enormous value to parents across the country."
"595","But we believe Sure Start needs to work better because the people who need it most - disadvantaged and dysfunctional families - are not getting enough of the benefit."
"596","We will take Sure Start back to its original purpose of early intervention, increase its focus on the neediest families, and better involve organisations with a track record in supporting families."
"597","Families need the best possible advice and support while their children are young."
"598","We will provide 4,200 more Sure Start health visitors - giving all parents a guaranteed level of support before and after birth until their child starts school."
"599","This will be paid for out of the Department of Health budget and by refocusing Sure Start's peripatetic outreach services."
"600","To improve the early interventions we make to help families, we will: ensure that new Sure Start providers are paid in part by the results they achieve"
"601","bring all funding for early intervention and parenting support into one budget, to be overseen by a single, newly-created Early Years Support Team"
"602","and, set out a new approach to help families with multiple problems."
"605","Back the NHS. Give patients more choice. We understand the pressures the NHS faces, so we will increase health spending in real terms every year."
"606","But on its own this will not be enough to deliver the rising standards of care that people expect."
"607","We need to allow patients to choose the best care available, giving healthcare providers the incentives they need to drive up quality."
"608","So we will give every patient the power to choose any healthcare provider that meets NHS standards, within NHS prices."
"609","This includes independent, voluntary and community sector providers."
"610","We will make patients' choices meaningful by: putting patients in charge of making decisions about their care, including control of their health records"
"611","spreading the use of the NHS tariff, so funding follows patients' choices"
"612","and, making sure good performance is rewarded by implementing a payment by results system, improving quality."
"613","We will publish detailed data about the performance of healthcare providers online, so everyone will know who is providing a good service and who is falling behind, and we will measure our success on the health results that really matter - such as improving cancer and stroke survival rates or reducing hospital infections."
"614","Patients will be able to rate hospitals and doctors according to the quality of care they received."
"615","We will give the public a strong and independent voice through HealthWatch, a statutory body with the power to investigate and support complaints."
"616","We will strengthen the power of GPs as patients' expert guides through the health system by: giving them the power to hold patients' budgets and commission care on their behalf"
"617","linking their pay to the quality of their results"
"618","and, putting them in charge of commissioning local health services."
"620","Trust healthcare professionals. Doctors and nurses need to be able to use their professional judgement about what is right for patients, instead of being forced to follow bureaucratic processes that often put lives at risk."
"621","That is why we will scrap the politically-motivated targets that have no clinical justification."
"622","We will set NHS providers free to innovate by ensuring that they become autonomous Foundation Trusts."
"623","We will make sure that funding decisions are made on the basis of need, and commissioning decisions according to evidence-based quality standards, by creating an independent NHS board to allocate resources and provide commissioning guidelines."
"624","We will ensure that NHS staff are protected if they raise concerns about patient safety."
"625","NHS staff will be properly accountable to patients for their performance, removing the need for expensive layers of bureaucracy to oversee the NHS."
"626","As a result, we will be able to cut the cost of NHS administration by a third and transfer resources to support doctors and nurses on the frontline."
"628","Increase access to vital drugs and services. People want an NHS that is easy to access at any time of day or night."
"629","We will commission a 24/7 urgent care service in every area of England, including GP out of hours services, and ensure that every patient can access a GP in their area between 8am and 8pm, seven days a week."
"630","We will introduce a single number for every kind of urgent care - to run in parallel with the emergency number 999."
"631","We will stop the forced closure of A&E and maternity wards, so that people have better access to local services, and give mothers a real choice over where to have their baby, with NHS funding following their decisions."
"632","We will create local 'maternity networks' to ensure that mothers can safely access the right care, in the right place, at the right time."
"633","When patients are forced to go to hospital, they expect the highest standards of cleanliness."
"634","But infections like MR SA now kill more than three times as many people as are killed on the roads each year."
"635","We will increase the number of single rooms in hospitals, as resources allow, helping the battle against infection and providing safety and privacy."
"636","As a result, we will end the scandal of mixed-sex accommodation - which Labour have failed to do."
"637","And we will not pay hospitals in full when a patient is left with an avoidable infection."
"638","NHS patients rightly expect to be among the first in the world to access effective treatments, but under Labour they are among the last."
"639","We want more people to access the drugs and treatments that would prolong or improve their lives by reforming the way drug companies are paid for NHS medicines."
"640","Using money saved by the NHS through our pledge to stop Labour's jobs tax, we will create a Cancer Drug Fund to enable patients to access the cancer drugs their doctors think will help them."
"641","To help the fight against cancer further, we will: give thousands more people - especially young people - access to effective drugs to treat rare cancers by changing the way these drugs are commissioned"
"642","encourage clinical trials of innovative techniques to diagnose and treat cancer"
"643","and, support the roll out of screening programmes for common cancers."
"644","Under Labour, fewer people are able to see an NHS dentist."
"645","So we will introduce a new dentistry contract that will focus on achieving good dental health, not simply the number of treatments achieved."
"646","This will tie newly-qualified dentists into the NHS for five years and allow dentists to fine people who consistently miss appointments."
"647","These changes will allow us to give one million more people access to an NHS dentist and give every five year old a dental check-up."
"649","Take control of your care. Where possible we want to devolve control over health budgets to the lowest possible level, so people have more control over their health needs."
"650","For people with a chronic illness or a long-term condition, we will provide access to a single budget that combines their health and social care funding, which they can tailor to their own needs."
"651","The UK's six million carers play an indispensable role in looking after friends or family members who need support."
"652","Not only do they provide help to some of the most vulnerable people in society, the unpaid work they do contributes £87 billion worth of value a year - sometimes at the cost of carers' finances and even their health."
"653","We will support carers, and those they look after, by providing direct payments to help with care needs and by improving access to respite care."
"654","We will provide £10 million a year beyond 2011 to support children's hospices in their vital work."
"655","And so that proper support for the most sick children and adults can continue in the setting of their choice, we will introduce a new per-patient funding system for all hospices and other providers of palliative care."
"656","We reject Labour's plans for a compulsory 'death tax' on everyone to pay for social care, regardless of their needs."
"657","We want to create a system which is based on choice and which rewards the hundreds of thousands of people who care for an elderly relative full-time."
"658","So we will allow anyone to protect their home from being sold to fund residential care costs by paying a one-off insurance premium that is entirely voluntary."
"659","Independent experts suggest this should cost around £8,000."
"660","We will support older people to live independently at home and have access to the personal care they need."
"661","We will work to design a system where people can top up their premium - also voluntarily - to cover the costs of receiving care in their own home."
"663","A healthier nation. Lifestyle-linked health problems like obesity and smoking, an ageing population, and the spread of infectious diseases are leading to soaring costs for the NHS."
"664","At the same time, the difference in male life expectancy between the richest and poorest areas in our country is now greater than during Victorian times."
"665","We will turn the Department of Health into a Department for Public Health so that the promotion of good health and prevention of illness get the attention they need."
"666","We will provide separate public health funding to local communities, which will be accountable for - and paid according to - how successful they are in improving their residents' health."
"667","In addition, we will: introduce a health premium - weighting public health funding towards the poorest areas with the worst health outcomes"
"668","enable welfare-to-work providers and employers to purchase services from Mental Health Trusts"
"669","and, increase access to effective 'talking' therapies."
"671","Raise standards in schools. We will improve standards for all pupils and close the attainment gap between the richest and poorest."
"672","We will enhance the prestige and quality of the teaching profession, and give heads and teachers tough new powers of discipline."
"673","We will restore rigour to the curriculum and exam system and give every parent access to a good school."
"674","Improving our school system is the most important thing we can do to make opportunity more equal and address our declining social mobility."
"675","But Britain is slipping down the world league tables in reading, Maths and Science, and violence in the classroom is a serious problem."
"676","We are falling behind other countries, and there is a growing gap between the richest and the poorest."
"677","We can't go on like this, for the sake of the next generations."
"678","A Conservative government will give many more children access to the kind of education that is currently only available to the well-off: safe classrooms, talented and specialist teachers, access to the best curriculum and exams, and smaller schools with smaller class sizes with teachers who know the children's names."
"680","Better teachers and tougher discipline. The single most important thing for a good education is for every child to have access to a good teacher."
"681","We will take steps to enhance the status of the teaching profession and ensure it attracts the best people."
"682","Schools - especially struggling ones - must be able to attract the best teachers and subject specialists, so we will give all head teachers the power to pay good teachers more."
"683","We will expand Teach First and introduce two new programmes - Teach Now, for people looking to change career, and Troops to Teachers, for ex-service personnel - to get experienced, high-quality people into the profession."
"684","We will make it easier for teachers to deal with violent incidents and remove disruptive pupils or items from the classroom."
"685","We believe heads are best placed to improve behaviour, which is why we will stop them being overruled by bureaucrats on exclusions."
"686","To raise the status of teaching and toughen school discipline further, we will: raise the entry requirement for taxpayer-funded primary school teacher training"
"687","expect new graduates to have at least a 2:2 in their degree in order to qualify for state-funded training"
"688","pay the student loan repayments for top Maths and Science graduates for as long as they remain teachers, by redirecting some of the current teacher training budget"
"689","give teachers the strongest possible protection from false accusations"
"690","and, reinforce powers of discipline by strengthening home-school behaviour contracts."
"692","A rigorous curriculum and exam system. Every child who is capable of reading should be doing so after two years in primary school."
"693","To make this happen, we will promote the teaching of systematic synthetic phonics and ensure that teachers are properly trained to teach using this method."
"694","To provide parents with the reassurance they need that their child is making progress, we will establish a simple reading test at the age of six."
"695","We will reform the National Curriculum so that it is more challenging and based on evidence about what knowledge can be mastered by children at different ages."
"696","We will ensure that the primary curriculum is organised around subjects like Maths, Science and History."
"697","We will encourage setting so those who are struggling get extra help and the most able are stretched."
"698","Under Labour, the exam system has become devalued."
"699","We will ensure that our exam system is measured against the most rigorous systems in the world."
"700","We will keep Key Stage 2 tests and league tables."
"701","We will reform them to make them more rigorous."
"702","We will make other exams more robust by giving universities and academics more say over their form and content."
"703","We want to develop proper vocational and technical education that engages young people and meets the needs of modern business."
"704","So we will establish Technical Academies across England, starting in at least twelve cities."
"705","People expect to be able to make choices about the services they use, based on robust information about the quality on offer."
"706","So a Conservative government will reform school league tables so that schools can demonstrate they are stretching the most able and raising the attainment of the less able."
"707","To improve school standards further, we will: allow all state schools the freedom to offer the same high quality international exams that private schools offer - including giving every pupil the chance to study separate sciences at GCSE"
"708","create 20,000 additional young apprenticeships"
"709","allow schools and colleges to offer workplace training"
"710","publish all performance data currently kept secret by the Department for Children, Schools and Families"
"711","and, establish a free online database of exam papers and marking schemes."
"713","Give every parent access to a good school. Drawing on the experience of the Swedish school reforms and the charter school movement in the United States, we will break down barriers to entry so that any good education provider can set up a new Academy school."
"714","Our schools revolution will create a new generation of good small schools with smaller class sizes and high standards of discipline."
"715","Our school reform programme is a major part of our anti-poverty strategy, which is why our first task will be to establish new Academy schools in the most deprived areas of the country."
"716","They will be beacons of excellence in areas where school standards are unacceptably low."
"717","We want every child to benefit from our reforms."
"718","So all existing schools will have the chance to achieve Academy status, with 'outstanding' schools pre-approved, and we will extend the Academy programme to primary schools."
"719","Education's real power lies in its ability to transform life chances, but we can't go on giving the poorest children the worst education."
"720","That is why we will introduce a pupil premium - extra funding for children from disadvantaged backgrounds."
"721","The most vulnerable children deserve the very highest quality of care, so we will call a moratorium on the ideologically-driven closure of special schools."
"722","We will end the bias towards the inclusion of children with special needs in mainstream schools."
"723","People have been far too ready to excuse failure in schools."
"724","We will ensure that the schools inspectorate Ofsted adopts a more rigorous and targeted inspection regime, reporting on performance only in the core areas related to teaching and learning."
"725","And any school that is in special measures for more than a year will be taken over immediately by a successful Academy provider."
"726","To give parents better access to a good school, we will: give parents the power to save local schools threatened by closure, allowing communities the chance to take over and run good small schools"
"727","make sure Academies have the freedoms that helped to make them so successful in the first place"
"728","and, ensure failing schools are inspected more often - with the best schools visited less frequently."
"730","Fight back against crime. We will fight back against the crime and anti-social behaviour that blights our communities."
"731","We will take steps to reduce the causes of crime, like poverty and broken families."
"732","We will put the criminal justice system on the side of responsible citizens, take tougher measures against knife criminals and crack down on the binge-drinking that leads to violence."
"733","We will cut paperwork to get police out on the street and give people democratic control over local policing."
"734","We will introduce honesty in sentencing and pay voluntary and private providers to reduce re-offending."
"735","Recorded violent crime against the person has risen sharply under Labour, yet police officers spend more time on paperwork than they do out on patrol."
"736","Labour's obsession with bureaucratic targets and box-ticking is hindering the fight against crime."
"737","Their string of broken promises has undermined people's trust."
"738","We can't go on with the police filling in forms instead of fighting crime."
"739","A Conservative government will help to mend our broken society - by cracking down on drink- and drug-fuelled violence, tackling re-offending, and intervening early to stop young people getting onto the conveyor belt to crime - in order to reduce the causes of crime and anti-social behaviour."
"740","We will rebuild confidence in the criminal justice system so that people know it is on the side of victims and working for law-abiding people, not criminals."
"741","And we will reform the police, giving them back their professional discretion - getting them out of police stations and onto the street, fighting and preventing crime - in return for making them truly accountable to the people they serve."
"743","Targeted measures to reduce the causes of crime. Under Labour's lax licensing regime, drink-fuelled violence and disorder are a blight on many communities."
"744","We will overhaul the Licensing Act to give local authorities and the police much stronger powers to remove licences from, or refuse to grant licences to, any premises that are causing problems."
"745","In addition, we will: allow councils and the police to shut down permanently any shop or bar found persistently selling alcohol to children"
"746","double the maximum fine for under-age alcohol sales to £20,000"
"747","raise taxes on those drinks linked to antisocial drinking, while abolishing Labour's new 'cider tax' on ordinary drinkers"
"748","ban off-licences and supermarkets from selling alcohol below cost price"
"749","and, permit local councils to charge more for late-night licences to pay for additional policing."
"750","We recognise the need for criminal sanctions like ASBOs and fixed penalty notices, but they are blunt instruments that often fail their purpose of deterring people from committing more crime."
"751","We will introduce a series of early intervention measures, including grounding orders, to allow the police to use instant sanctions to deal with anti-social behaviour without criminalising young people unnecessarily."
"753","Put the criminal justice system on the side of the public. Today, almost four out of every five people found guilty of a knife crime escape jail."
"754","We have to send a serious, unambiguous message that carrying a knife is totally unacceptable, so we will make it clear that anyone convicted of a knife crime can expect to face a prison sentence."
"755","We will introduce mobile knife scanners on streets and public transport, and extend the length of custodial sentences that can be awarded in a Magistrates' Court from six to twelve months."
"756","Our criminal justice system often lets down the victims of crime, so we will ensure that victims and their families are better informed about the progress of criminal proceedings and release of offenders."
"757","So that the public can be confident their views are accounted for in deciding sentences, we will examine the case for greater Parliamentary scrutiny of sentencing guidelines."
"758","We will carry out a fundamental review of legal aid to make it work more efficiently, and examine ways of bringing in alternative sources of funding."
"759","We will change the law so that anyone acting reasonably to stop a crime or apprehend a criminal is not arrested or prosecuted, and we will give householders greater legal protection if they have to defend themselves against intruders in their homes."
"760","We will implement the Prisoners' Earnings Act 1996 to allow deductions from the earnings of prisoners in properly paid work to be paid into the Victims' Fund."
"761","We will use this Fund to deliver up to fifteen new rape crisis centres and give existing rape crisis centres stable, long-term funding."
"762","To help stop sexual violence before it occurs, we will ensure that the school curriculum includes teaching young people about sexual consent."
"764","Reform the police. The police should be focusing on police work, not paperwork."
"765","A Conservative government will reduce the amount of paperwork that the police have to deal with, starting by scrapping the stop form entirely and reducing the burden of stop and search procedures."
"766","Any search will still be recorded but by an officer radioing in, rather than filling in paperwork."
"767","To allow the police to focus on fighting crime, we will: amend the health and safety laws that stand in the way of common sense policing"
