"","sentence_text_new"
"377","To reduce industrial conflict we support a system of referring disputes to independent arbitration prior to any industrial action."
"378","We will also encourage the establishment of freely negotiated strike-free agreements especially in the provision of essential public services."
"379","We will take action through equal opportunity and contract compliance policies to eliminate discrimination against ethnic minorities and women."
"380","We will actively promote measures that give employees with family responsibilities minimum rights to parental and family leave."
"382","AGRICULTURE. The Alliance will promote a healthy farming industry."
"383","We must arrest the precipitous decline in farm incomes of recent years."
"384","Our policies for aligning supply and demand of agricultural produce are designed to secure fair returns for farmers' efforts."
"385","Adequate price and income support is required to enable necessary farming adjustments to be made."
"386","We will join the exchange rate mechanism of the European Monetary System to lower interest rates, promote financial stability and prevent unfair discrimination against British farmers through over-valuation of the green pound."
"387","The Alliance will work to reform the CAP."
"388","the policy has achieved secure food supplies but has gone on unchecked to produce wasteful and hugely expensive surpluses."
"389","Many farmers who borrowed heavily on inflated land prices to meet production demands are now threatened with bankruptcy."
"390","The Alliance will secure the income of British family farms by negotiating adequate guaranteed prices for determined quantities of production, with additional quantities disposed at much lower floor intervention prices: a two-tier pricing system."
"391","An eligible tonnage for each member-state will be agreed to take into account the differing farm structures in the Community."
"392","We will seek a fairer share of milk quota for British producers and the retention of the right to quota transfer and leasing."
"393","Transfer of quotas through an agency would create a pool of quota to be administered by the Milk Marketing Board and would help small family farms."
"394","We are committed to supporting the less favoured areas, and ensuring that the upland beef and sheep industries are safeguarded through differential premia and retention of the sheepmeat regime."
"395","We shall increase Government support for effective marketing schemes for farm produce at home and abroad."
"396","Farm-based processing and marketing co-operatives will be assisted to retain more of the selling price of foodstuffs in rural communities."
"397","We will encourage conservation, the reduced use of chemical inputs, organic farming and less intensive methods of livestock production."
"398","The Government's cuts in agricultural research, education and advice will be reversed."
"399","Special efforts will be devoted to lowering input costs."
"400","The Alliance will sponsor partnership between Government and industry to promote both research into new uses for farm produce which will help to sustain incomes and into the improvement of animal welfare."
"401","We will encourage farmers to diversify taking account of the needs of tenant farmers and other small family farms."
"402","We will make annual payments for the upkeep of important amenities such as walls, hedges, footpaths and meadows."
"403","We will provide further support for the custodianship of areas of environmental importance, and the encouragement of mixed forestry on the farm with establishment grants and annual payments for growers."
"404","We will propose clear guidelines for land use to assist diversification and to protect the countryside."
"405","The Alliance rejects proposals to rate farm land or buildings."
"406","We also reject the Government's proposals for a poll tax which will apply to farmers and farm workers and, unlike Alliance proposals for local government income tax, is not based on the ability to pay."
"407","The Alliance wishes to support new entrants to the farming industry, and therefore proposes the retention of County Council smallholdings and the promotion of tax incentives to encourage landlords to let more land."
"408","We would promote local rural employment, including farm-based tourism, through properly funded rural development agencies and by means of a credit scheme which would provide working capital at low rates of interest to agricultural and rural industries."
"409","We will also encourage the establishment of a Credit Union (or Farm Bank) designed to help farmers secure finance at fair and reasonable rates."
"411","FISHING. The Alliance in government will act to strengthen the contribution the fishing industry can make to the livelihood of rural communities."
"412","After many years of turmoil from the loss of traditional distant water fishing grounds and the protracted negotiations for a fair Common Fishing Policy, what British fishermen now need above all is stability to plan and invest for the future."
"413","We will:  Improve the conservation of fish stocks by the use of licensing and technical means that will safeguard stocks and decentralise the administration of quantitative controls so as to give fishermen greater responsibility for the management of necessary conservation measures with the flexibility to recognise regional differences."
"414","Strengthen the European Community Inspectorate so as to achieve fair enforcement by all member-states."
"415","We will support better vocational training, fish processing and marketing and export promotion under the co-ordination of the Seafish Industry Authority."
"416","We would not impose light dues on fishing vessels."
"417","The Alliance believes that these policies will help to secure jobs, greater prosperity, greater fairness, and a sense of pride in the industries upon which our future depends."
"419","HEALTH AND COMMUNITY CARE. The National Health Service is in a state of fundamental crisis and malaise."
"420","It is suffering shortages and declining standards."
"421","Our people are seeing their services cut, their waiting lists lengthened, and more and more needs going unmet."
"422","Unless a Government is elected again which is committed to the ideas and ideals of a National Health Service, one of the great achievements of 20th century civilised society could be in irreversible decline."
"423","We will back the National Health Service by increasing its budget so that by year five it will be £1 billion per annum higher than that planned by the Conservatives."
"424","Our Health Service was once the envy of the world: now the strains under which it is working are well known, and we are losing some of the best health professionals who can no longer do the job they were trained to do because of inadequate resources."
"425","We aim to restore a sense of pride in the Health Service and to give it a new sense of direction."
"426","Our priorities for change are: to provide prompt medical treatment for those who need it, regardless of who they are or where they live."
"427","There are huge inequalities between and within regions of the country in availability of hospital treatment and family doctor services."
"428","We would set aside special funds - building on the recently introduced funds to cut waiting lists - to back good practice."
"429","The Conservative Government has increased prescription charges by 240% over the last eight years which is much higher than inflation."
"430","We will not increase prescription charges beyond the inflation rate.  "
"431","to promote good health, not merely to treat illness."
"432","This means targeting resources in health education, promoting healthy eating, tightening up food labelling and facing up to the problems presented by smoking and alcohol abuse."
"433","We will ban advertising of tobacco products."
"434","Our policies to deal with unemployment, poverty and poor housing are crucial in reducing ill-health. "
"435","The primary health care team working with family doctors must be built up and their preventive work expanded."
"436","There should be more screening, including well-women clinics, with efficient follow-up for known risk groups"
"437","to create a new innovation fund, to tackle inequalities in health care, improve the cinderella services, and to fund new developments and new priorities in health care"
"438","this will have an initial life of five years, with a budget which will total £250 million in the first three years."
"439","This will be in addition to money spent on creating new jobs caring in the community"
"440","to make care in the community a reality."
"441","We are not prepared to see patients turned out of the old institutional hospitals without adequate facilities to care for them in the community."
"442","We want to support carers who look after elderly and handicapped people in their own families and their own homes."
"443","We intend to introduce a carers' benefit, and we want carers to have more opportunities for a break from their responsibilities."
"444","However, we recognise that for some people good institutional care remains the best solution"
"445","to strengthen patients' rights, through statutory access for the individual to his or her own medical files, through more opportunities for patients to participate in decisions and through stronger community health councils"
"446","to give real independence to the Health Education Authority"
"447","to restructure the nursing profession along the lines proposed in Project 2000."
"448","In the longer term we want to see health authorities brought under democratic control at local level, but the NHS has suffered so many bouts of reorganisation under successive governments that for the moment the priority must be to let those running the service get on with the job."
"449","We would remove the centralising pressure to make all authorities do things in the same way, and we would leave authorities with more freedom to decide, for example, whether privatisation of services was likely to improve patient care or not"
"450","we would give these authorities more direct control over their budgets."
"451","We uphold the right of individuals to use their own resources to obtain private medical care, but we will not allow private medicine to exploit the NHS by using facilities at subsidised cost and we will work to end the delays which give rise to queue-jumping through private medicine."
"453","Right to Treatment. No client of the NHS should have to wait longer than six months for hospital treatment."
"454","No-one should be kept waiting for years in pain, with unnecessary crippling disabilities for lack of a hospital bed."
"455","Patients should have the right to treatment in other authorities where there is spare capacity."
"456","The Alliance will work to ensure that every patient receives hospital treatment for routine operations within six months of referral by a GP."
"457","The backlog of people waiting is now of crisis proportions."
"458","We estimate it will take two years to reduce the maximum waiting time to one year."
"459","We aim to reduce this to within six months during our first term of office."
"460","To end long waiting lists District Health Authorities and Health Boards will be empowered to: Buy and sell hospital treatment from each other to obtain the best and quickest service"
"461","Buy services from other Districts with surpluses."
"462","Selling services between DHAs would be a new incentive for good management practice rather than penalise success"
"463","Pay travelling costs for patients who cannot afford transport out of their districts"
"464","Appoint more hospital doctors and negotiate with consultants so that they give priority to their NHS waiting lists rather than on private practice"
"465","Ensure an increased number of places in local hospitals for convalescence and community care to release beds for acute treatment."
"466","GPs will need to have full computerised information on waiting lists when they make their first referrals."
"467","There are already substantial funds within the NHS for computerisation and the Alliance will ensure all GPs can be linked to hospitals nation-wide."
"468","In consultation with the medical profession, we will draw up and regularly review a list of routine operations such as hip replacement for which all patients should expect treatment within our six month target."
"469","In consultation with District Health Authorities, we will agree allocations of extra resources, taking into account the numbers of patients from outside their area that Districts are already treating."
"471","The Vital Role of the Voluntary Sector. In health and in many other fields of service the work of volunteers and voluntary organisations is vital: the Alliance sees no benefit in state monopoly, and welcomes the dedication, innovation and diversity which the voluntary sector can bring."
"472","We want a more stable framework for the voluntary organisations making them less dependent on short-term funding which can be misused by local councils and government departments as a means of exerting political control in the voluntary sector."
"473","We will: Expand opportunities for individual voluntary effort, giving young people, for example, the chance to volunteer full-time for a year without losing their social security entitlements and by linking existing voluntary groups with new initiatives"
"474","Ensure that experience gained by volunteers is given proper accreditation to enable those without traditional qualifications to gain access to further and higher education"
"475","Ensure adequate public core funding to enable voluntary organisations to take full advantage of tax concessions on payroll giving and individual donors"
"476","Support services which advise voluntary organisations on how to develop their management skills and structures to ensure staff development and better service delivery"
"477","Support and help to widen the network of Citizens Advice Bureaux, Law Centres and other legal advice services."
"479","ENDING POVERTY. We can and will relieve many thousands of people from the burden of poverty."
"480","Poverty in Britain is getting worse."
"481","The Conservatives' taxation and benefit policies have redistributed income from the poor to the rich, from people with dependent children to single people and childless couples, and from one group of the poor to another group of the poor."
"482","This is unjust and unacceptable."
"483","The Alliance will tackle poverty by targeting much higher benefits to those with the lowest incomes in relation to their needs."
"484","We will help families with children."
"485","We will improve benefits for the disabled and those caring for elderly and disabled relatives at home."
"486","Our proposals fall into two parts:  "
"487","First, we will, over the first two years, improve the incomes of pensioners, families with children, the unemployed, disabled and carers."
"488","These improvements will be paid for in part from increasing public expenditure by a net £1.75 billion by the second year."
"489","The remainder will be paid for from increased tax revenues and from changes which will make the tax system fairer."
"490","The second phase of our proposals will be a restructuring of the tax and benefits systems to create one integrated system which will be simpler and fairer."
"493","The Immediate Package. PENSIONERS. We intend to concentrate the bulk of extra spending on helping poorer pensioners with incomes on and just above the state retirement pension."
"494","We will increase the basic state retirement pension by £2.30 a week for a single person and £3.65 for a married couple."
"495","This will include the forecast update of the pension in 1988."
"496","For poorer pensioners we will introduce an additional benefit of £3.70 a week for single people and £5.75 for couples."
"497","This will increase the incomes of poorer pensioners in total by £6 per week (single person) and £9.40 per week (couple)."
"498","We will introduce a Death Grant of £400, recoverable from the estate of the deceased, specifically designed to help pensioners with a small amount of savings feel confident that most of their, or their spouse's, funeral costs will be covered by the Grant"
"499","We will require standing charges for gas, electricity and telephones to be abolished for everyone  "
"500","The £10 Christmas bonus has became hopelessly inadequate to meet the extra spending pensioners and widows face at Christmas."
"501","We will increase the bonus by paying a double pension in the first week of December."
"502","A single person will receive £39.50 and a married couple £63.25."
"503","The net cost will be £268 million."
"505","CHILD BENEFIT. We will increase child benefit by £1 per child a week in the first year and by a further £1 per child a week in the second year."
"507","MATERNITY GRANT. We will introduce a maternity grant of £150 for the first child born in every family and of £75 for the births of each subsequent child"
"509","FAMILIES IN WORK. We will add £5 per week to the family credit due to be introduced in April 1968 as a replacement to family income supplement."
"510","These families will also gain from the extra child benefit."
"511","Unlike the Conservatives we will retain at this stage free school meals and milk for family credit recipients regardless of whether the families are in work or not"
"512","this will ensure equal treatment with families dependent on benefits."
"514","FAMILIES OUT OF WORK. We will increase the family premium under the income support scheme by £5 per week and, in this first phase, we will increase the net amount per child received by income support families by £2 per child per week"
"516","SINGLE PARENTS. We will increase the single parent premium for income support recipients by £1.10 a week, single parents will also benefit from the increased child benefit and, if their earnings are low, from the extra £5 on family credit."
"517","If they are not in paid employment they will benefit from higher family premium and the child additions."
"519","YOUNG PEOPLE. The Conservatives' benefit changes include setting a new low personal allowance for unemployed 18-24 year olds with a higher Personal Allowance for single people 25 and over."
"520","We do not support this discrimination based on age and we will abolish the 18-24 income support rate to ensure that all single people receive the same amount of benefit"
"522","LONG-TERM UNEMPLOYED. We will establish a new premium under the income support scheme for the long-term unemployed without dependent children of £3.50 a week for a single person and £5 for a couple"
"524","SOCIAL FUND. We will not place cash limits on the Social Fund and we will replace loans with grants."
"525","We will establish clear criteria of eligibility for special payments and a right of independent appeal and will ensure that the very poor receive extra money to cover heating costs"
"527","HOUSING BENEFIT. We will not impose a 20% rates charge on those with very low incomes as the Conservatives plan to do from April 1988."
"528","We will not implement the Conservatives' proposed cuts in the funding of Housing Benefit."
"529","The total gross cost of this immediate package over two years is £3.6 billion and the net cost is £1.75 billion, which will be met from our planned expansion of the economy."
"530","Part of the cost of the package will be met by changes to the tax system, and by starting to phase in independent taxation for married women."
"531","We will change the current personal tax allowances into a standard allowance worth the same value for all taxpayers and will not uprate the Married Man's Tax Allowance."
"532","Pensioners', Single Person's and Wife's Earned Income Allowances will continue to be uprated with inflation."
"533","We will confine Mortgage Tax Relief to the basic rate of tax, so that all taxpayers benefit equally from it at the same rate."
"535","PEOPLE WITH DISABILITIES. The biggest handicap faced by people with disabilities is the barriers put up by the rest of us to their participation in society."
"536","The Alliance therefore supports measures which reduce the physical and attitudinal obstacles faced by those with disabilities and which enable all to enjoy as many as possible of the opportunities which are often taken for granted by the able-bodied."
"537","We believe that the majority of people with disabilities wish to live an independent life in the community and in their own home."
"538","In support of this we will: speed up the full implementation of the Disabled Persons Act 1986"
"539","increase the income of people with disabilities who are dependent on benefits by £3.50 per week and provide additional financial support through our tax and benefit proposals"
"540","ensure that 'care in the community', policies are properly co-ordinated and funded, unlike the current situation which has been described by the Audit Commission as resulting in poor value for money and unnecessary suffering"
"541","tackle discrimination against disabled people through our proposed new Bill of Rights and the Human Rights Commission"
"542","support the voluntary organisations of and for disabled people and ensure that they are properly consulted on matters which affect them"
"543","ensure that the needs of disabled people are taken into account in housing, public buildings and by public transport operators."
"544","We would expand support for the specialised transport which can often be the key to independent living for people with limited mobility"
"545","improve the provision of education for those with special needs, in colleges as well as fl schools, backed by a National Advisory Committee."
"547","People Caring for Dependent Relatives. We will legislate through the Carers' Charter for carers' needs."
"548","We will replace Invalid Care Allowance by a more generous Carers' Benefit."
"549","We will seek to improve the position of people with disabilities in our society."
"551","The Second Stage. The next stage will be to implement our structural changes to the tax and benefit systems."
"552","We will replace income support and family credit by a new basic benefit for those in or out of work."
"553","Basic benefit entitlement will be gradually reduced as income rises."
"554","Child benefit will be payable to all alike, whether they are in or out of work."
"555","We will introduce legislation to merge the tax and benefits systems, and employees' NICs with income tax at a high threshold."
"556","These structural changes will not come into effect until the second Parliament."
"557","In the meantime we will continue to freeze the Married Man's Tax Allowance, and this extra revenue will enable us further to improve benefits for families with children, people with disabilities and carers."
"559","Our Longer-Term Objectives. We will reform capital taxation to encourage wider distribution of gifts and legacies"
"560","Wider tax relief for savings, including savings directly invested in small businesses, ending the artificial distinction between income from earning and income from investment"
"561","We would move towards an equal and flexible retirement age for men and women giving everyone the right to retire at any age from 60 to 70, with a reduced pension for those retiring below 65 but protection for women currently approaching retirement at 60"
"562","We will aim to restore the link between pensions and average earnings, broken by the present Government, which will become more feasible if our plans to achieve growth while restraining inflation are given the chance to succeed."
"564","EDUCATION: THE ESSENTIAL INVESTMENT. We will increase investment in education and training by an additional £2 billion per annum beyond that planned by the Conservatives by the fifth year."
"565","Britain lags far behind our main industrial competitors in the proportion of our people who receive higher education, further education and skill training."
"566","Basic research is seriously underfunded."
"567","As a result, industry lacks the qualified and skilled people it needs, and individuals are not given the chance to develop their potential."
"568","We aim: To widen access to education"
"569","To raise standards in schools"
"570","To increase research"
"571","To provide more effective training and skills."
"572","Our schools are in turmoil."
"573","The decision of the two largest teachers unions to conduct a series of strikes in protest at the removal of their bargaining rights by the Teachers Pay and Conditions Act, means another term of disrupted education for the children of England and Wales, with especially serious consequences for those taking public examinations this summer."
"574","Many of these pupils have suffered repeated disruption of their schooling over the past three years"
"575","they are innocent victims of other people's actions."
"576","To continue with the current Government's present policy, which would deny to the teachers negotiating rights for the next three years, cannot create the mutual trust between the teachers, the local education authorities and the Secretary of State that is essential to improved morale in the profession."
"577","Without an improvement in morale, pledges of higher standards are in vain"
"578","higher standards in the schools can only be achieved by a committed self-respecting teaching profession."
"579","The teachers unions have been divided among themselves on pay and conditions."
"580","That is why the Alliance urged earlier this year in the House of Lords that an independent review body should put forward recommendations as a basis for negotiation."
"581","That was done by the Main Committee in Scotland"
"582","after an agreed settlement, disruption ceased in Scottish schools."
"583","The Alliance believes that the Government should make it clear that teachers pay and conditions would be imposed for the current settlement only"
"584","and that an independent review body would be established to make proposals on teachers' pay and conditions as a basis of negotiation."
"585","We understand and sympathise with the teachers' anger at the removal of their negotiating rights."
"586","We would restore them."
"587","But the action by the teachers unions should cease."
"588","It does nothing to achieve their aims."
"589","It is damaging pupils' education, is alienating public opinion and undermining the standing of teachers in the community."
"590","It is in no-one's interest that it continues."
"594","Investing in Quality. A national programme for raising educational standards - The Alliance TEN POINT PLAN. ENCOURAGING PROGRESS. We will require all schools, both maintained and independent, to publish indicators showing progress in academic results related to intake and social factors such as community involvement, truancy, and delinquency."
"596","SETTING GOALS. We will ask each school to set targets for improvement - in the case of maintained schools, in consultation with their local education authority."
"598","ASSISTING IMPROVEMENT. We will institute 'special inspections' of all schools which regularly fall below a certain level in terms of progress achieved."
"600","REWARDING EXCELLENCE. We will institute an annual 'Queen's Award' for schools, to be judged by an independent panel of experts, for outstanding progress, teaching and curriculum innovation and success."
"602","PROMOTING PROFESSIONALISM. We will establish 'teacher fellowships' as one year awards to outstanding teachers."
"604","SPREADING TECHNOLOGY. We will develop Information Technology Centres as resources of technological expertise in collaboration with local colleges, polytechnics and universities and computing."
"606","ENRICHING EXPERIENCE. We will initiate a pilot project of summer schools, targeted on inner city children, to enhance performance across the curriculum"
"607","we will approach independent schools to participate and make their facilities available for these summer schools."
"609","BOOSTING NUMERACY. We will inaugurate a national numeracy campaign, backed by advertising and television."
"611","INVOLVING PARENTS. We will launch pilot projects for parental involvement in schools."
"613","EMPOWERING PARENTS. We will establish a 'code of good practice' for local education authorities including:  "
"614","Parents having a voice on education committees"
"615","LEAs publishing their policies on home/school links "
"616","LEAs appointing an advisory officer with special responsibility for developing a closer partnership with parents"
"617","The training of parent governors."
"618","The Alliance Plans:  To create a united Department of Education, Training and Science, and put local education authorities in charge of much of the local training work of the MSC"
"619","To restore negotiating rights to teachers and to create a General Teaching Council to enhance professional standards, which will also be supported by more in-service training and appraisal to ensure that good teachers do not have to leave the classroom to become administrators n order to achieve adequate rewards and status"
"620","To raise standards in schools through increased resources for books and materials, doubling teacher training in shortage subjects such as maths, science and computing, through special funds for innovation, through a stronger Inspectorate and through a broad and balanced curriculum established by consensus providing for a core range of subjects to be studied by all pupils but allowing for local needs to be reflected and innovation to be tried."
"621","To make available one year's pre-school educational experience for all children"
"622","To develop the potential of each young person by the wider use of profiles and records of achievement, by discouraging early specialisation by reforming the A-level examination so that it covers a wide range of subjects over the arts-science divide, by positive action to encourage girls to take up subjects previously dominated by boys, and by seeking to build on achievements rather than merely penalising failure"
"623","To enable schools to have full charge of their own budgets, as the Alliance has done in Cambridgeshire, ensuring that a fully representative governing body is accountable for making the most effective use of the available money"
"624","To get rid of artificial divisions at 16 by taking steps towards a single system of education and training allowances, replacing the present arrangements which make YTS schemes more financially attractive than further study"
"625","To develop tertiary colleges where local conditions are appropriate"
"626","A crash programme to overcome skills shortages, with an expansion of training and re-training facilities under the guidance of local education authorities, giving representation to trainees in the management of schemes"
"627","A training incentive scheme to encourage employers to increase their commitment to training"
"628","companies spending above a certain quota on training would receive a rebate"
"629","To enable the long term unemployed to take up vacant places n further and higher education courses without losing benefit, with the student able to leave the course immediately a job becomes available"
"630","To widen access to further and higher education by an immediate restoration of benefits taken away by the Tories, plus a 15% phased real improvement in student support."
"631","To recognise that education is a life-long process, and that more people need to return to it at different stages of life either to learn new skills or to acquire basic skills"
"632","we will seek to make access to higher and further education for mature students easier and to strengthen those institutions which are specifically geared to their needs"
"633","the European Social Fund should be widened to help in this area  "
"634","To guarantee a period of free further education based on Open University levels of funding for everyone over 1 e to be taken at a time of their choice"
"635","To restore confidence in our Universities, Polytechnics and Colleges by according proper  "
"636","recognition to their value and increasing so far as possible the resources available to them, by expanding scientific research, which has been severely cut, and widening access."
"637","We will increase the number of students by 20% over five years as a step towards our goal of doubling the proportion of our young people going in to higher education by the year 2000."
"638","The higher education sector would have a major part to play in our crash programme to overcome skill shortages"
"639","we intend to create a Higher Education Council to co-ordinate the planning of both sectors of higher education"
"640","we support corporate status for Polytechnics but oppose the Government's plans to bring them under national control"
"641","Improved education provision for those with special needs, in colleges as well as in schools, backed by a National Advisory Committee"
"642","We recognise and would uphold the rights of those who wish to pay for independent education in the private sector."
"643","We would phase out the Assisted Places scheme without affecting pupils already in the scheme, so that money which has been diverted from the state system can once again be used to raise the standards in state schools."
"644","We believe that charitable tax reliefs in private education should only go to genuinely philanthropic activities, and would review the workings of charity law with that object in view."
"645","We will encourage greater co-operation between state and independent schools."
"647","An Alliance for Young People. The Alliance seeks to give young people the opportunity to shape their own lives and play a full part in their community."
"648","Our policies are designed to provide a platform for young people to speak out and to increase their financial independence."
"649","We will build on the YTS to turn youth training into a fully comprehensive, high quality vocational and educational programme for 16-19 year olds"
"650","We will offer a job guarantee for our young people who have been unemployed for over a year"
"651","Our Rent-a-Room scheme will help satisfy the need, particularly among single, young people, for rented accommodation and will make it easier for them to travel to seek work"
"652","We will abolish the 18-24 income support rate so that all single people will receive the same rate of personal allowance"
"653","We will review the duties of local authorities to house the homeless and in the first instance will aim to give 16-18 year olds leaving local authority care, a statutory right to be housed"
"654","We will get rid of artificial divisions at 16 by taking steps towards a single system of education and training allowances, replacing the present arrangements which discourage young people from continuing in full time education"
"655","We will restore student benefit entitlements, make a 15% phased real improvement in student support, increase the number of full time equivalent students by 140,000 (20%) in five years and double the number by the end of the century"
"656","We will reduce the age of candidature to eighteen to enable young people to take a full part in local and central government."
"658","GREEN GROWTH. There cannot be a healthy economy without a healthy environment."
"659","We will take proper care of our environment."
"660","Under an Alliance government every aspect of policy would be examined for its effect on our environment, which we hold in trust for future generations."
"661","We will ensure Britain takes the lead in promoting sustainable economic growth and investment in new technologies designed to remove pollution and thereby create new job opportunities."
"662","The Alliance will set up a new Department of Environmental Protection headed by a Cabinet Minister who will be responsible for environmental management, planning, conservation and pollution control, and promoting environmental policies throughout government."
"663","Among the priorities of this department will be:  Powerful disincentives to polluters based on tougher penalties and implementation of a polluter pays principle for cleaning up the damage backed by support for good practice"
"664","The safest possible containment and disposal for industrial waste, with recycling wherever feasible"
"665","Clean Air legislation setting new standards, with tough measures to deal with acid rain and an acceleration of the phasing out of lead in petrol"
"666","Introducing a statutory duty for both private and public sector companies to publish annual statements on the impact of their activities on the environment and of the measures they have taken to prevent, to reduce and eliminate their impact"
"667","Protection of the green belt round our cities."
"668","The Alliance is opposed to privatisation of the water authorities, which would hand over vital environmental responsibilities affecting rivers, sewerage, water quality, pollution control and fisheries to private hands."
"669","These functions should be restored to democratic control."
"671","Energy and the Environment. We will institute an energy policy which meets the needs of industry and the domestic consumer and has full regard to the environment."
"672","Britain is in a better position than many other countries to do this because of the natural assets we have."
"673","Alliance energy policy avoids dependence on any single source of supply and is based on:  "
"674","More prudent use of our oil and gas resources so that they are not depleted too quickly"
"675","Continued modernisation and development of the coal industry, including new coal-fired power stations with measures to prevent acid rain and more help to areas affected by pit closures"
"676","the power to license coal mines would be transferred from British Coal to the Department of Energy to prevent abuse of monopoly"
"677","Much more research and development work on renewable energy sources, including wind, solar, wave and geothermal energy"
"678","we will vigorously pursue proposals for tidal barrages such as those suggested for the Severn and the Mersey, subject to taking the environmental impact into account"
"679","Far more effort into energy efficiency and conservation, including higher standards of insulation in homes and encouragement of Combined Heat and Power schemes"
"680","nevertheless there will need to be a programme of replacement and decommissioning for power stations which are reaching or have reached the end of their design lives."
"681","Existing capacity and planned coal-tired power stations are enough to meet our needs for some time to come and we see no case for proceeding with a PWR at Sizewell or other nuclear power stations at the present time."
"682","Safety must come first and after Chernobyl there is clearly a need for a wider investigation into the safety of nuclear power, and there is also a need for a thorough and independent review of the economics of nuclear power generation."
"683","We will continue research into nuclear fission power including research into the fast breeder reactor which may be needed if renewable resources prove to be less viable than we believe."
"684","We remain committed to the Joint European Torus (Jet) nuclear fission project."
"685","There is a serious problem concerning the disposal of nuclear waste, and further studies will be commissioned to solve the problem as satisfactorily as possible."
"686","We do not believe that this critical matter should be rushed and therefore advocate on-site storage until suitable methods which have proved to be safe are available."
"687","We would abide by the international convention (the London convention) which prohibits marine dumping of nuclear waste."
"688","The environment is under particular stress in two areas: the cities and the countryside."
"689","The Alliance is determined to protect and improve the quality of life in both."
"691","Improving the Quality of Life in the Inner Cities. Our cities are in danger of changing from having been centres of initiative and activity in the past into industrial deserts, pessimistic about their future."
"692","The division and bitterness in Britain that Conservative neglect in central government and Labour control in local government have brought about are seen at their worst in our major cities."
"693","Urban neighbourhoods need to be no less distinct and individual than rural communities but the Labour and Conservative attitude has been to regard the city and particularly the inner city as one huge problem area and as a battleground for the class struggle."
"694","Those who live there know better and are appalled at the damage inflicted on the close, caring communities of the past."
"695","The Alliance believes that the strong city cannot survive without strong neighbourhoods."
"696","We have confidence in the ability of those who live in the inner city to renew their own communities, but they must be given the political and economic tools to do the job."
"697","Too many of the people who serve the inner cities in professional jobs live in suburbs remote from local problems."
"698","Through a partnership of the public and private sectors we would invest in housing, schools and the infrastructure to encourage those who work in the inner cities to live there."
"699","We will make attractive residential accommodation available and closer to the city centre to end the twilight ghettos that assist the mugger and the burglar."
"700","We will support opportunities for local people to work in their own community, to establish new businesses through local enterprise agencies and to train for needed skills."
"701","The Alliance will use the Urban Programme to establish community centres, enhance voluntary groups and assist tenants to manage their own estates."
"702","We will promote the establishment of elected Neighbourhood Councils with statutory parish status, where there is clear demand."
"703","Genuine law and order depends on communities supporting the police in preventing crime and being confident enough to end the anonymity on which criminal activity thrives."
"704","Renewing our cities and enabling urban communities to develop a real sense of stability and security is the only sound way of preventing and detecting crime."
"706","Protecting and Enhancing Our Countryside. The Alliance seeks to provide better opportunities for those who live and work in the countryside, to check decline and depopulation, (especially of young people), to support small businesses and to encourage self-help solutions to rural problems."
"707","Our agricultural policies are designed to allow farmland to remain in use rather than being set aside."
"708","However, our planning strategy will allow for alternative land use which is in keeping with, and makes a sensitive contribution to the local rural economy."
"709","We will give strong support to the Development Commission and COSIRA, in their efforts to promote local enterprise and to re-use existing buildings for these purposes."
"710","In regions where Development Agencies are set up they will promote a co-ordinated approach to the rural economy."
"711","Rural areas with severe economic problems should be designated to receive aid from the European Community regional fund"
"712","We will encourage imaginative schemes to maintain essential facilities in the countryside such as rural transport, village schools, call boxes and sub-post offices, all of which have been threatened under the Conservatives"
"713","nationalised industries and privatised monopolies such as British Telecom should be placed under stronger obligations to recognise rural needs"
"714","We will conserve our heritage of buildings"
"715","National Parks, areas of outstanding natural beauty and green belts should be fully protected, with those who live and work in these areas having a full, democratic voice in planning policies and recognition given of the added problems they face"
"716","Forestry policy should place more emphasis on broad-leaved species, and larger scale afforestation should be subject to a special system of planning controls"
"717","We oppose the privatisation of the Forestry Commission."
"720","BETTER HOUSING. Home Start. Owning a home of one's own is most people's dream but not everyone can afford the high cost of taking the first step."
"721","We will open the door to home-ownership for thousands more the young and the not-so-young - to enable them to cope with the initial problem, buying a home, when their resources are most stretched."
"722","We will build on and considerably improve the existing Capital Home Loan Scheme with a tax credit of up to £1,000 for every new buyer."
"723","This will give first time buyers the benefit of lower monthly repayments at the start of their mortgages."
"724","All those eligible will have average incomes for the two previous years not exceeding £20,000 (joint) or £10,000 (single)."
"725","A ceiling will be worked out, region by region, on the price of the home purchased, so as to exclude people rich enough to buy very expensive homes."
"726","We estimate this will cost around £50 million per annum once the scheme is fully underway."
"727","We will abolish Stamp Duty on house purchases for everyone participating in Home Start."
"728","Stamp Duty now stands at 1% on purchases priced at above £30,000."
"729","Abolition would be worth at least £300 and could in the south-east be worth £500 to a first-time buyer."
"730","We will take action to deal with homelessness and bad housing."
"731","Housing is a vivid example of the Conservatives' cynicism."
"732","The Government decided the narrow rules restricting local housing powers, cut back the capital sums available and is now blaming the local housing authorities for the housing crisis such national decisions cause."
"733","In particular the restriction of spending on housing to only 20% of the money coming to local authorities from capital sales makes no financial or social sense."
"734","We will remove the restriction."
"735","We will tackle the problem of homelessness"
"736","We will give tenants more control over their environment and more choice"
"737","We will provide more choices for private tenants"
"738","We will give the elderly and disabled more opportunities to move to more suitable housing or to adapt their present homes"
