"","sentence_text_new"
"423","We will also legislate against hate crimes by widening current legislation to include all hate crimes on the same basis as that existing for racially motivated crime."
"424","End mandatory sentencing except for minor offences (such as fixed penalty motoring offences), so that judges and not politicians set sentences."
"425","Retain jury trials for middle-ranking cases threatened by the Mode of Trial Bill and restore the right to silence."
"426","Ensure that fostering and adoption law and practice are based on the suitability of individual fosterers and the needs of the child."
"427","In the long term, we will also:  Propose a new way of sentencing for the most serious offenders."
"428","We will consult on introducing indefinite sentences for the most serious sex and violent offenders, so that they would only be released following an assessment by the court of the risk which they pose to society."
"429","Create a Department of Justice."
"430","This will ensure a separation of powers between the legal system and law enforcement agencies, reform the powers of the Lord Chancellor, and help to provide a fairer system of justice for all."
"431","We will establish a review of the legal aid system, to ensure genuine access to justice."
"432","Overhaul the youth justice system."
"433","We will expand reform of the youth justice system to ensure a greater focus on the root causes of misbehaviour, and on education and rehabilitation."
"434","We want a greater role for the principles of restorative justice, with offenders meeting their victims, discovering the consequences of their actions and planning to improve their behaviour in the future."
"435","Reform would respond not only to the problems caused by child offenders but also to the problems they face."
"436","We also favour smaller youth custody units rather than large Young Offender Institutions and would ensure that those young people who must be held are sent to specialised units."
"438","Tackling the Causes of Crime. We recognise that many of the most effective measures against crime are not the responsibility of the police, the prison system or the courts."
"439","Our policies in many other areas will have a significant impact on the causes of crime."
"440","We will:  Invest in education to offer young people more opportunities."
"441","Encourage young people into constructive activity by increasing support for sport, recreation and the youth service."
"442","Encourage the use of Acceptable Behaviour Contracts (ABCs)."
"443","These will help reduce anti-social behaviour in communities by young people, without resorting to blanket curfews or immediate use of heavy-handed court action through Anti-Social Behaviour Orders."
"444","Expand facilities to help drug and alcohol abusers."
"445","We will prioritise funds to aim for a maximum four-week waiting time after an abuser is referred for treatment."
"446","Replace the New Deal with a Flexible Guarantee of help for all jobseekers, administered through a combined Benefits and Jobs Agency."
"447","Help ensure that care leavers do not drift into crime by offering them support with housing, education and training."
"448","Establish a National Crime Reduction Agency to oversee and advise on the work of local Crime Reduction Partnerships and other crime reduction work undertaken by central government."
"449","This will ensure that those partnerships are effective at finding local solutions to local crime problems."
"450","Establish a Standing Royal Commission to tackle the range of problems currently associated with drugs."
"451","The approach of successive governments has demonstrably failed."
"452","An independent Royal Commission will take a fresh look at the issue of illegal drugs and ways to tackle problems in such areas as health and the huge profits of organised crime."
"453","The Commission will also be charged with recommending strategies to address misuse of legal drugs such as alcohol and tobacco, and other legal substances such as solvents."
"455","Setting You Free. Liberalise licensing laws."
"456","We will replace mandatory closing times for pubs with locally determined opening times."
"457","Make non-payment of TV Licences a civil matter rather than a criminal offence."
"458","Abandon plans to introduce a Public Defender Scheme which would limit the independence of defence advocates."
"461","Green Action. Preventing Pollution.  We will improve enforcement of pollution controls through an expanded inspectorate for the Environment Agency, to support full implementation of the statutory pollution control regime."
"462","This will be reinforced by increasing the level of penalties which polluters have to pay and the introduction of legislation on corporate environmental liability."
"463","We will also use these same powers to ensure that biotech companies are liable for any harm caused by GM crops and food."
"466","Transport. Reliable and safe transport. A decent transport system is fundamental to an equitable and environmentally sustainable society."
"467","We will work to build an integrated transport system throughout the country that is safe, reliable and affordable."
"468","Our policies place special emphasis on reducing problems from pollution and congestion."
"469","Liberal Democrats will:  Provide free off-peak local travel on buses for pensioners and disabled people, and aim for half-price travel at all times for under-19s in full time education."
"470","Abolish car tax for those who drive less-polluting vehicles."
"471","Establish stronger public control over the railways.  "
"472","While progress in other public services in Britain has been disappointingly slow over the past four years, in transport the country has clearly gone backwards."
"473","Roads are more congested."
"474","Buses are less reliable."
"475","Railways are in chaos."
"476","Privatisation of the railways by the Conservatives has been a disaster."
"477","Regulation is too lax."
"478","Companies do not have the right incentives for long-term investment."
"479","The system is fragmented."
"480","It is all too easy, when things go wrong, for one firm to pass the buck to another."
"481","Safety can be compromised."
"482","Labour has failed to win the case for increased investment in public transport."
"483","When the price of petrol went up and revenues from petrol tax consequently soared, the Labour Government should have earmarked the extra revenue specifically for improving public transport."
"484","It failed to do so."
"486","Reducing Congestion and Pollution. Many people rely on their car."
"487","But it is in everyone' interests to reduce pollution to protect the environment and to provide a viable alternative to the car wherever possible."
"488","We will:  Reward motorists who drive less-polluting vehicles by reducing car tax (Vehicle Excise Duty) on more environmentally friendly cars and motorcycles - abolishing it altogether for the greenest vehicles."
"489","We will fund this by increasing the amount of VED charged on the most polluting vehicles."
"490","Guarantee not to increase the tax per litre of fuel taken by the government, in real terms, in the next Parliament."
"491","Should the government receive extra revenue from VAT due to increases in fuel prices, we will use it to ease burdens on the travelling public."
"492","Our policies for improving public transport and encouraging less polluting vehicles means that we do not need to increase petrol taxes further in order to meet our environmental objectives."
"493","Introduce environmental incentives for bus operators."
"494","We will reform fuel duty rebates for bus operators so that these are tied more closely to those running more efficient vehicles, particularly those using alternative fuels."
"495","Reduce road traffic."
"496","As part of our policies for reducing pollution and congestion we will introduce legislation to ensure that there are stronger targets for local authorities to reduce road traffic."
"497","We will also enable local authorities to raise bonds and establish congestion charging and private non-residential parking taxes to promote use of public transport."
"498","Reduce freight on the roads through increased use of railways and waterways."
"499","We will explore partnership options for developing Britain's waterways (which are vastly under-utilised at present)."
"500","We also plan to double the amount of freight carried on Britain' railways by 2010."
"502","Improving Public Transport. Britain' public transport system could be the envy of the world."
"503","At the moment, however, it is expensive, out of date and decaying."
"504","We will:  Extend free off-peak local travel on buses to pensioners and people with disabilities."
"505","This would extend across the UK the scheme currently operating in London and those being developed in Wales."
"506","In addition we aim to introduce a scheme of half-fares at all times for under 19s in full-time education."
"507","Increase investment in public transport."
"508","We will enable local authorities to raise bonds and establish congestion charging and private non-residential parking taxes (including out-of-town retail and workplace parking) to fund improved public transport."
"509","Priorities for investment include: reopening disused railway lines and stations "
"510","developing bus routes, cycle paths, trams, light rail systems, and walkways "
"511","better information for passengers through a National Public Transport Information System Local Authority "
"512","sponsored car-pooling schemes "
"513","and improving the ease with which passengers are able to transfer between different modes of transport."
"514","Create a Rural Transport Regeneration Fund to improve community transport schemes and public transport in rural areas."
"515","Support community transport, particularly in rural areas, including dial-a-ride, taxi buses, post buses and school buses, by widening eligibility for the existing fuel duty rebate tied into the emission standards of the vehicle."
"516","This will be funded in part by reducing eligibility for fuel duty rebate for commercial tour buses."
"518","Improving Transport Regulation and Performance. Much of the public transport system is run by private companies."
"519","This provides valuable competition, investment and innovation in the sector."
"520","But if it is to deliver everything that passengers deserve, it must be properly regulated."
"521","We will:  Reform the regulatory system for public transport."
"522","We will establish a Sustainable Transport Authority (STA) which will take over the functions of the Strategic Rail Authority and the existing Rail Regulator and also have responsibility for oversight of bus and coach operators, trams, ferries, coastal shipping and inland waterways."
"523","The STA will work to: upgrade safety, access and quality "
"524","enhance the rail network "
"525","tackle monopolies, particularly taking immediate and effective action against predatory behaviour in the bus industry "
"526","develop through-ticketing and timetable integration "
"527","improve the safety and quality of rail and bus stations by introducing a Safer Stations Charter Mark scheme "
"528","and ensure refunds for failure to fulfil adequate standards of service, including punctuality."
"530","Railways and the London Underground. Britain's railways are in chaos."
"531","They are a major casualty of many years of neglect and underinvestment by successive governments."
"532","We will work to see Railtrack become a not-for-profit, public interest company, and develop the railway system as the backbone of a modern transport system."
"533","In addition, we will:  Secure increased public control over public investment in the railways by ensuring the Sustainable Transport Authority (STA) takes responsibility for the allocation of public funds intended for new developments (as distinct from repair and renewal)."
"534","As part of this we will prioritise modernisation and development of the East and West Coast mainlines, and a new high-speed East Coast mainline between Aberdeen, London and the new Channel Tunnel Rail Link."
"535","Seek to restructure Railtrack."
"536","We will ask the Competition Commission to review Railtrack' activities under a public interest reference so that a suitable restructuring can be imposed on the company."
"537","We believe that any changes must simplify the structure of our railway system by using the STA to reduce the number of franchises, and by encouraging Railtrack to pass responsibility for track renewal and repair to the major train operating companies."
"538","Simplify regulation."
"539","We will bring together the role of the Rail Regulator and SRA within the STA."
"540","We will also seek to alter the current bureaucratic penalty system into a simpler scheme of incentives."
"541","In addition, the range of fares that can only be altered with agreement from the fares regulator (at present the SRA) will be widened."
"542","We will create a new independent body within the STA with responsibility for timetabling."
"543","Improve railway safety."
"544","We will implement the recommendations made by Lord Cullen' inquiry into Railway Safety."
"545","We will create a new Railway Safety body within the STA to take regulation of railway safety."
"546","We will also create an accident investigation body modelled on the Air Accident Investigation Branch."
"547","Modernise the London Underground."
"548","We believe that the best way to modernise the Underground, without compromising safety, is through a not-for-profit, public interest company funded through bonds."
"550","Roads. For many people, roads are the backbone of the country' transport."
"551","But there has been too much focus on building new ones and not enough attention paid to the roads that already exist."
"552","We will:  Boost the repair and maintenance of roads."
"553","We are committed to improving the quality of the existing network, with the safety benefits that this would bring."
"554","We will undertake road widening and by-pass schemes only where there are clear safety benefits and where, on balance, there is an environmental benefit."
"555","Establish fair competition for British freight companies."
"556","We will cut significantly freight vehicle excise duty, funding this by introducing a daily charge which includes overseas hauliers who currently escape VED."
"557","Improve road safety."
"558","We will work towards a target of at least a 40% reduction in those killed and seriously injured on the roads by 2010."
"559","We will implement a National Programme of Home Zones for residential areas, and Quiet Lanes in rural areas."
"560","This will reduce vehicle speeds and make communities safer by giving greater priority to pedestrians and cyclists."
"561","We will also strengthen the enforcement of weights and safety standards on the road haulage industry."
"563","Aviation. Travel by air is growing, raising environmental and safety issues."
"564","We will:  Reject privatisation of National Air Traffic Services creating instead a not-for-profit, public body to protect safety in the air."
"565","Work to reform aviation fuel taxation."
"566","We will work at the European level to ensure that the whole system of aviation fuel taxation is reformed internationally, as part of a longer-term strategy for reducing energy use and pollution through cleaner fuels and more efficient aircraft."
"567","We will also press the EU Commission to allow removal of remaining air passenger duty on flights to peripheral and less accessible parts of the UK which rely on air transport."
"568","Restrict noisy night flights and airport expansion."
"569","We will ensure that restrictions are imposed on the expansion of night flights where these will have a negative impact upon residential areas."
"570","In addition, we will ensure that there are clear rules governing future expansion of airports, strengthening consideration of environmental impacts and safety implications."
"572","Setting You Free. Cut restrictions on local government which prevent councils from raising funds to improve public transport and the environment."
"575","Green Action. Planning for Public Transport. Our policies are designed to reduce the need to travel through better use of the planning system, and investment in improving public transport so that people are no longer forced to use their car unnecessarily."
"576","We will introduce Regional Transport Plans and strengthen Local Transport Plans to set effective strategies for reducing congestion, pollution and traffic growth."
"578","Less Road Building. We will reverse plans for new road building in environmentally sensitive areas."
"580","Cleaner and More Efficient Vehicles. We will promote technologies which improve vehicle efficiency and the use of alternative fuel systems such as Liquefied Petroleum Gas, and, in the longer term, biofuels and zero emission vehicles."
"581","In addition, we will improve testing of vehicle emissions and strictly enforce freight vehicle weight limits and other safety standards by increasing resources devoted to roadside testing as well as strengthening the MOT test."
"582","We will oppose further increases in weight limits for freight vehicles."
"585","Pensions, Wages and Benefits. Freedom from poverty. Poverty restricts freedom because people without a decent income do not have the opportunities enjoyed by others."
"586","More needs to be done for pensioners and those with low incomes to ensure that all in Britain have a better quality of life."
"587","Liberal Democrats will:  Boost the basic state pension, particularly for the over-75s."
"588","Support disabled people by extending winter fuel allowance payments to the severely disabled."
"589","Help the lower paid by aiming to reduce taxation for poorer taxpayers."
"590","Protect workers on low incomes by reviewing the minimum wage annually."
"591","Tackle child poverty with extra money for families on long-term income support.  "
"592","It is a great indictment of the Governments of Margaret Thatcher, John Major and Tony Blair that all of them allowed the gap between rich and poor people in Britain to become wider than before."
"593","The Blair Government has taken a disappointingly mean-spirited approach towards pensioners and lone parents in particular."
"594","We recognise that there are many theatres in the war against poverty."
"595","Our success in tackling poverty in Britain would be measured by a Quality of Life Index."
"596","This would include a statement of the standards which a citizen of the UK might reasonably expect to enjoy in order to participate fully in society and have a decent quality of life."
"598","Pensions. Britain's pensioners have not forgotten the miserliness of the 75p increase they were allowed last year."
"599","Under first the Conservatives and now Labour, the real value of state pensions has fallen further and further."
"600","Elderly people require both an immediate substantial boost to their incomes and a guarantee that their interests will always be considered not just in the run-up to General Elections."
"601","Under Labour, there has been a big increase in means-testing for pensioners."
"602","Many elderly people are too proud to claim money which is due to them."
"603","It is quite possible to target the poorest people in society without resorting to means tests."
"604","Liberal Democrats will:  Increase the basic state pension by £5 a week for each single pensioner, £10 for the over-75s and £15 for the over-80s."
"605","Couples will receive £8, £18 and £28 respectively."
"606","We will give the most to older pensioners because they are amongst the poorest and neediest people in the country."
"607","For the past thirty years, they have received a derisory 25p a week at 80 over and above the basic pension."
"608","We will also reward pensioners who have saved throughout their lives by scrapping the rules which deny help to people with savings above £12,000."
"609","Fund our big increases in pensions by setting a new top tax rate of 50p on income over £100,000 a year."
"610","To put this measure into perspective, for most of the Thatcher years, the top rate was 60p starting on substantially lower incomes."
"611","Establish an Independent Pensions Authority."
"612","To guarantee that pensioners do not fall behind the rest of the population, the Authority will report annually to the Government on an appropriate uprating for the state pension."
"613","It will take into account levels of pensioner poverty, the growth in earnings and national income and affordability."
"614","We will also establish a more stable environment for pension planning by seeking to secure all-party consensus before making future pension reforms."
"615","Strengthen the position of people with private pensions by ensuring that members of company pension schemes, including retired members, have a greater say over the use of their pension fund."
"616","We will also relax current rules which require people with personal pensions to buy an annuity on or before their 75th birthday."
"617","In the long term, our goal is to:  Introduce a new Owned Second Pension Account."
"618","We believe that the best way to prevent poverty among future generations is to ensure that all people have a second pension of their own to top up the state pension."
"619","Over time we would ensure that a growing proportion of the workforce were members either of a company pension scheme or had an Owned Second Pension Account, with the government making contributions for those who because of ill health, unemployment or caring responsibilities are too poor to do so."
"620","Extend the entitlement to the basic state pension to all citizens."
"621","People would no longer have to show a history of contributions in order to claim their basic pension."
"622","This would eventually help around 3.4 million people, mainly women, carers and long-term disabled people."
"624","Low Pay and Benefits. There is a great deal of talk about scroungers on the welfare state."
"625","Liberal Democrats will be vigilant against those who seek to cheat the system."
"626","Equally, there are many people in Britain who are in need who have to depend on the state."
"627","Among them are low-paid workers with families, lone parents and children."
"628","We will:  Protect workers on low incomes by reviewing the national minimum wage annually on the basis of recommendations from the Low Pay Commission."
"629","The minimum wage has proved an effective way of protecting workers on low incomes, without causing damage to business."
"630","We believe it is wrong to set a lower rate minimum wage for workers under 21."
"631","We will set the same rate for all people aged 16 and over."
"632","Alleviate child poverty by paying an additional £200 per year to all families with children who have been on income support for more than a year."
"633","Such children suffer from the poverty their parents find themselves in."
"634","We will also abolish the Child Support Agency, which has caused unjustifiable hardship to so many people, and replace it with a system of family courts."
"635","Their maintenance assessments will be strongly enforced and will supplant the rough justice of the current crude and simplistic formula."
"636","Support young people and reduce homelessness by restoring 16 and 17 year-olds' entitlements to benefits and by increasing housing benefit for the under-25s by ending the Single Room Rent Restriction which effectively requires them to share accommodation."
"637","Provide more support for disabled people."
"638","We will support severely disabled people by bringing them within the scope of the Winter Fuel Payment system."
"639","We also believe that the benefits system should recognise what disabled people can do rather than requiring them to prove what they cannot."
"640","In particular, we will investigate the feasibility of introducing a Partial Capacity Benefit for those able to do some work."
"641","Simplify Housing Benefit administration and reduce the scope for benefit fraud by requiring all local authorities to adopt effective anti-fraud strategies."
"642","End discrimination in gas, water and electricity charges encouraging the regulator to offer a wider tariff choice which helps the poorest people in society."
"643","At the moment, for instance, households which use pre-payment meters end up paying higher rates than other users."
"644","We will also seek to have standing charges replaced with a banded system of charging to protect poor households and encourage high users to conserve energy. "
"645","Make cold weather payments to people receiving income support more effective by ensuring that they take account of 'wind chill' which is currently overlooked."
"646","We will also seek to take proper account of local weather conditions."
"647","In the long term, our goal is to:  Remove taxation for the lowest paid."
"648","We believe that people start paying tax at too low a level and will work to reduce the burden of taxation on the low paid."
"649","Over time, we will cut the 10p tax rate to zero so nobody pays any tax on their earnings up to £6,500."
"650","At present, this would take 1.4 million people on low incomes (1.1 million of whom are women) out of tax altogether."
"651","Anyone earning less than £25,000 would pay less tax - even allowing for our 1p for education."
"652","Establish a minimum income standard after carrying out research to establish the appropriate amount."
"653","Make the Social Fund more effective by shifting the balance from discretionary loans to grants."
"655","Setting You Free. Abolish the benefit sanctions which were brought in under the New Deal."
"656","These have placed harsh burdens on poor people and in many cases, the children of those penalised are the ones who suffer the most."
"657","We will not impose further penalties until the effects of penalties have been evaluated."
"660","Green Action. Eradicating Fuel Poverty. Our homes insulation programme, to provide decent levels of home insulation within 15 years by speeding up the current 30-year programme funded by the energy utilities, will also cut fuel bills."
"661","This will be achieved through a targeted programme of investment funded by the Energy Savings Trust and the energy supply companies."
"662","We will work with colleagues in Europe to agree zero-rating of VAT on all energy conservation materials within the EU."
"663","We will cut fuel bills and reduce pollution by requiring all new housing to meet improved energy and water efficiency standards through the use of environmentally friendly building materials and techniques."
"666","Innovation in Culture, Arts and Sport. Opportunities for everyone. Everyone should have a freedom to explore their talents and experience the talents of others."
"667","The arts and sport make a huge contribution to our society."
"668","They play an important role in both education and the economy and are a means of promoting social inclusion."
"669","Liberal Democrats will:  Place the arts at the heart of school education."
"670","Support community sports plans."
"671","Promote diversity in culture, the arts and sport.  "
"673","Arts and Culture. Recent Governments have not given the arts and sport the priority which they deserve."
"674","Our goal is to make a substantial increase in investment in the arts to enhance public access, performance opportunities and artistic innovation."
"675","We will:  Give all pupils an entitlement to arts education throughout their school careers."
"676","We will recruit and train more specialist art teachers and ensure that all primary teachers are well trained in the arts."
"677","We will restore funding for free instrumental tuition to at least 1990 levels, giving many more pupils the chance to learn an instrument once again."
"678","Protect our cultural heritage by lowering the cost of maintaining listed buildings."
"679","We will do this by cutting VAT on renovation and repairs, paid for by introducing VAT, at the same low level, on new building."
"680","Encourage artists and artistic diversity."
"681","We will support artists by maintaining the support provided by schedule D taxation."
"682","We will establish a fund to bring artists to schools, hospitals and prisons."
"683","Increase the powers of Regional Arts Boards."
"684","We will devolve all funding decisions, except those involving national companies, from the Department of Culture Media and Sport to the Regional Arts Boards."
"685","Develop the use of libraries by making them centres for free internet access."
"686","Invest in local libraries, arts and museums by replacing the Millennium Commission with a Local Initiatives Fund which would give grants to support libraries, museums and galleries in communities across Britain."
"687","We will restore the principle that Lottery cash should not fund services more properly provided through taxation, and ensure that all Lottery money goes to the arts, charity, sport, heritage and local cultural institutions."
"689","Broadcasting. High-quality television and radio are essential components of a modern democracy and of a modern civilised society."
"690","But as media outlets multiply, the current system of regulation is increasingly ineffective."
"691","This is exacerbated by the complicated and often overlapping roles of many different regulators."
"692","We will:  Create a single Office of Communications (OFCOM) with the flexibility to regulate emerging communications technologies and ensure service provision across the country."
"693","Redefine public service broadcasting including breadth and quality of output, distinct regional output and free-to-air status."
"694","OFCOM would ensure that these standards are maintained into the future."
"695","Channels could apply to be designated public service broadcasters, regulated by OFCOM, which would then guarantee them the right to be carried on all platforms on a profit-free basis."
"696","Guarantee the editorial independence of the BBC, abolishing the government appointed Board of Governors, and requiring OFCOM to recommend a new structure for running the BBC, but requiring financial accountability through the National Audit Office."
"697","Create an additional TV watershed at 11pm so that programmes highly unsuitable for children could not be broadcast until at least two hours after the existing 9pm watershed."
"698","Simplify but tighten rules governing cross-media ownership to ensure it is not concentrated in the hands of too few."
"700","Sport. Sport plays an important role in our aim of raising the overall quality of life of all the country' citizens."
"701","Participation in sport raises levels of fitness and health, and helps to foster local and national pride."
"702","We will:  Promote Community Sports Plans."
"703","These will stimulate local authorities, schools and sports clubs to share facilities, which they lack due to school fields being sold off, and include provisions to support so-called minority sports."
"704","Develop sport in schools."
"705","Our simpler minimum curriculum entitlement replacing the national curriculum will allow greater provision of sport and physical education in schools."
"707","Setting You Free. Streamline government involvement in the arts by abolishing QUEST (Quality, Efficiency and Standards Team)."
"708","Reduce interference by central government in culture and arts by decentralising decision-making powers and funding in England in order to promote community involvement in the arts."
"709","We will also protect the independence of trustees of museums and galleries."
"710","Remove the anomaly of Home Office regulation of film and video."
"711","We will pass this responsibility to the Department of Culture, Media and Sport, which oversees all creative industries."
"713","Green Action. Bring Art and Sport to the Centre of Communities Our Community Arts and Sports Fund, alongside our plans to cut VAT on renovation and redevelopment will help with the cost of restoring and developing sustainable arts and sports facilities within local communities where they are easily accessible."
"716","Business, Consumers and Innovation. Protecting consumers and backing business. Liberal Democrats are committed to a free market economy in which enterprise thrives."
"717","Competition and open markets are by far the best guarantee of wealth creation."
"718","It is the Government's role to ensure the conditions under which innovation and competition can flourish and benefit the greatest number of people."
"719","Liberal Democrats will:  Ease the burdens on business."
"720","Defend consumers against the power of monopolies."
"721","Promote innovation and training in new technology.   "
"722","The UK now operates in a global market in which international competition is intense."
"723","Liberal Democrats' social objectives cannot be achieved without the creation of wealth and the promotion of enterprise."
"724","The Conservatives have always posed as the champions of enterprise."
"725","But too often they have in fact defended vested interests and monopoly power."
"726","Labour has over-regulated in some areas and under-regulated in others."
"727","Neither party has really backed new enterprise and new ideas."
"728","Small businesses have to deal with an avalanche of red tape, while the utility and railway companies have been allowed to get away with far too much."
"729","Liberal Democrats seek to encourage innovation and risk-taking, protect the rights of consumers and workers, and safeguard the environment."
"730","We also want to maintain the City of London' pre-eminence as an international financial centre."
"732","Business. Business people want to get on with running their companies, creating wealth and providing more opportunities for their staff."
"733","They should not have to spend large amounts of their time acting as agents for the Government, coping with interminable regulations and filling in endless forms."
"734","We will:Scrap unnecessary business regulations."
"735","We have published a list of 25 specific major regulations which we will scrap."
"736","We believe any new regulations should be subject to a sunset clause, setting a deadline after which they would automatically lapse."
"737","We will also consult business before introducing any new measures."
"738","Cut business rates on small businesses by introducing a Business Rates Allowance, similar to personal tax allowances."
"739","This tax-free allowance would be set at £1500 and apply to all small businesses."
"740","With larger businesses paying a little more to cover the cost of the scheme, smaller businesses will pay less."
"741","Promote diversity of ownership."
"742","We will initiate a review of policy governing mutual ownership of building societies, insurance companies and credit unions to encourage and develop them."
"743","We will also review legislation in order to stimulate employee share ownership and cooperatives."
"744","Invest in a knowledge-based economy through research."
"745","Scientific research is the cornerstone to a successful knowledge-based economy."
"746","We welcome the extra resources the sector has already seen as a result of partnership with charities and will further this by increasing government investment in scientific research, paid for by stopping taxpayers' money being used to help finance arms exports."
"747","We would give priority to research on climate change mitigation and cleaner production and consumption techniques, and set up an Academy of British Invention."
"748","This will be funded by stopping the Export Credit Guarantee Department using taxpayers' money to support arms exports."
"749","Encourage ethical business practice."
"750","We want the UK to play a leading role in seeing the OECD Anti-Bribery Convention implemented world-wide."
"751","We will encourage ethical shareholding by reforming corporate governance to enhance stakeholders' rights."
"752","We will require the largest companies to report on their social and environmental performance."
"753","Encourage innovation by measures including promoting links between academic and industrial research and strengthening the roles of local and regional authorities to stimulate development and implementation."
"755","Consumers. Consumers should have as much choice as possible, but more and more ownership is concentrated in the hands of fewer and fewer companies."
"756","This has been particularly true in fields like banking, telecommunications, broadcasting and civil aviation."
"757","Elsewhere, large concerns have been driving small businesses to the wall."
"758","We intend to level the playing field to support competition and smaller businesses, and give consumers more protection against poor service and faulty goods."
"759","We will:  Introduce tough legislation to control monopolies and cartels with a presumption against a high concentration of ownership."
"760","Even in apparently competitive markets, anti-competitive behaviour is creating localised monopolies where, for example, supermarkets, large newsagents and oil companies have an unfair advantage over small shops and independents."
"761","We will strengthen the powers of the competition authorities to tackle localised monopolies."
"762","Strengthen consumer protection."
"763","We will introduce new safeguards for people taking out mortgages and require 'workmanship guarantees' in respect of 'Cowboy builders' and garages."
"764","We will also introduce tougher penalties against counterfeiters to protect the public from dangerous and shoddy goods."
"765","Tighten controls on banks."
"766","We will make it a legal requirement for banks to look after the interests of vulnerable customers, particularly elderly and disabled people, those on low incomes and those who live in remote communities."
"767","We will apply full competition law to banks, refer bank mergers to the Competition Commission, prohibit anti-competitive cash machine charges and regulate the clearance system."
"768","Review regulation of the life insurance sector in the light of recent events at Equitable Life and elsewhere, to protect the savings and pensions of millions of people."
"769","Establish a universal service obligation for the Post Office branch network."
"770","Post Offices are a vital part of all communities, particularly the more isolated ones."
"771","We will ensure that sub-post offices continue to offer the services which their customers need."
"773","Employees' Rights. Most employers have no objection to good health, safety and anti-discrimination rules."
"774","But the law needs to be tightened to clamp down on the small minority of companies who exploit their workforce."
"775","We will promote a business culture which embraces equal opportunity as essential to a committed and motivated workforce."
"776","We will:  Give the Health and Safety Executive new powers to investigate breaches of its rules."
"777","We will make businesses which flagrantly flout the rules criminally liable for the consequences."
"778","However, we will train inspectors to carry out a range of inspections on one visit where possible, rather than having several separate inspections from different bodies."
"779","Fight age discrimination by banning compulsory retirement ages."
"780","Instead, we will provide for individuals aged 60 and over who wish to work to have an assessment of their ability to continue their job as part of an annual appraisal process."
"781","Review the minimum wage annually."
"782","The review will follow the recommendations of the Low Pay Commission."
"783","Equal work deserves equal pay, so we will also extend the full Minimum Wage to all those aged 16 and over, abolishing the lower rate paid to people under 21."
"784","Promote consultation of employees."
"785","We believe that workers should have a statutory right to consultation over key business decisions affecting their future, such as factory closures."
"787","Setting You Free. End unnecessary regulation."
"788","We will relieve businesses of tasks which they unnecessarily perform on behalf of the government, like administering Working Families Tax Credit, and collecting student loans."
"789","Liberalise Sunday trading laws."
"790","We will make Sunday opening hours a matter for local councils rather than for national government, within a national framework to guarantee extra pay for Sunday work and protect conscientious objection to Sunday working."
"793","Green Action. Cutting Pollution from Energy Use. The burning of fossil fuels - coal, oil and gas - is a major contributor to climate change, and also causes acid rain and local air pollution."
"794","Our top priorities are to reduce energy consumption overall, by improving the efficiency with which it is used, and to switch from polluting forms to clean energy sources."
"796","Reducing the Demand for Energy. Half the energy currently used in the UK is wasted, and could be saved by using it more efficiently, in homes, businesses and transport."
"797","Our homes insulation programme will improve household energy efficiency standards, help to eradicate fuel poverty and provide substantial new employment opportunities."
"798","Mandatory standards and labels for buildings, machinery, vehicles and appliances, together with lower VAT on energy conservation materials, will encourage householders and businesses to cut energy use."
"799","We will encourage Combined Heat and Power schemes to reduce the energy wasted in power generation."
"801","Boosting Renewable Energy. We will require a minimum of 10% of the UK's energy to be generated from UK-based renewable energy sources by 2010, increasing by 1% a year thereafter."
"802","As well as benefiting the environment, this will create thousands of new jobs in the green energy sector."
"803","Waste incineration will no longer be classed as renewable energy."
"805","Phasing out Nuclear Power. We will decommission and not replace nuclear power stations as they reach the end of their safe operating lives."
"806","We will maintain BNFL in wholly public ownership."
"807","We will establish an International Centre of Excellence at Dounreay to lead and spread good practice on decommissioning."
"809","Taxing Energy Fairly. The Climate Change Levy is overcomplicated and bureaucratic."
"810","We will gradually replace it with a carbon tax falling on all energy use according to its carbon content."
"811","We will invest in more energy conservation and efficiency grants."
"812","We will introduce a properly monitored emissions trading scheme to allow businesses to cut greenhouse gas emissions in the most cost-effective way, and argue for an EU-wide scheme as soon as feasible."
"814","Reduce Pollution from Chemicals. We will end UK production and use of POPs (persistent bio-accumulative chemicals)."
"815","We will also ban the use of the most toxic chemicals."
"817","Preserve Scarce Water Resources. We will set tough requirements for water companies to reduce leaks."
"818","We will encourage the use of water meters for domestic households in areas with scarce supplies, with effective measures to provide security for disadvantaged people."
"821","Reforming Politics. Making every vote count. Democracy is the guarantee of all our freedoms, but the state of British democracy still leaves much to be desired."
"822","Liberal Democrats want to make government the true servant of the people, and we will develop a political process in which all voices can be heard."
"823","Liberal Democrats will:  Reform the voting system for Westminster so that every vote counts."
"824","Give Parliament more power to hold the government to account."
"825","Devolve more power to the nations and regions of Britain and to local authorities.  "
"826","Britain's political system has changed for the better since 1997."
"827","We have championed devolution for over a century, so we welcomed the opportunity to play our part in the creation of the Scottish Parliament, the National Assembly for Wales and the Northern Ireland Assembly."
"828","We welcome too the introduction of fairer votes for these bodies."
"829","But the gap between government and the governed is still too great."
"830","Public bodies are not sufficiently accountable."
"831","Voters do not have a strong enough voice or enough choice."
"832","No wonder that more and more people feel alienated from politics."
"834","Voting. We need a voting system which accurately reflects the wishes of voters and fosters a more constructive approach to politics."
"835","Liberal Democrats will:  Secure fair votes for all national and local elections."
"836","For Westminster, we support the system of AV+ as proposed by the Jenkins Commission as a first step."
