"","sentence_text_new"
"465","Introduced sensibly, the minimum wage will remove the worst excesses of low pay (and be of particular benefit to women), while cutting some of the massive £4 billion benefits bill by which the taxpayer subsidises companies that pay very low wages."
"467","We will get the unemployed from welfare to work. Stop the growth of an 'underclass' in Britain "
"468","250,000 young unemployed off benefit and into work "
"469","Tax cuts for employers who create new jobs for the long-term unemployed "
"470","Effective help for lone parents"
"471","There are over one million fewer jobs in Britain than in 1990."
"472","One in five families has no one working."
"473","One million single mothers are trapped on benefits."
"474","There is a wider gap between rich and poor than for generations."
"475","We are determined not to continue down the road of a permanent have-not class, unemployed and disaffected from society."
"476","Our long-term objective is high and stable levels of employment."
"477","This is the true meaning of a stakeholder economy - where everyone has a stake in society and owes responsibilities to it."
"478","The best way to tackle poverty is to help people into jobs - real jobs."
"479","The unemployed have a responsibility to take up the opportunity of training places or work, but these must be real opportunities."
"480","The government's workfare proposals - with a success rate of one in ten - fail this test."
"481","Labour's welfare-to-work programme will attack unemployment and break the spiral of escalating spending on social security."
"482","A one-off windfall levy on the excess profits of the privatised utilities will fund our ambitious programme."
"484","Every young person unemployed for more than six months in a job or training. We will give 250,000 under-25s opportunities for work, education and training."
"485","Four options will be on offer, each involving day-release education or training leading to a qualification: private-sector job: employers will be offered a 60 pound-a-week rebate for six months work with a non-profit voluntary sector employer, paying a weekly wage, equivalent to benefit plus a fixed sum for six months full-time study for young people without qualifications on an approved course a job with the environment taskforce, linked to Labour's citizens' service programme."
"486","Rights and responsibilities must go hand in hand, without a fifth option of life on full benefit."
"488","Every 16 and 17 year-old on the road to a proper qualification by the year 2000. Nearly a third of young people do not achieve an NVQ level two qualification by age 19."
"489","All young people will be offered part-time or full-time education after the age of 16."
"490","Any under-18 year-old in a job will have the right to study on an approved course for qualifications at college."
"491","We will replace the failed Youth Training scheme with our new Target 2000 programme, offering young people high-quality education and training."
"493","Action on long-term unemployment. New partnerships between government and business, fully involving local authorities and the voluntary sector, will attack long-term joblessness."
"494","We will encourage employers to take on those who have suffered unemployment for more than two years with a 75 pound-a-week tax rebate paid for six months, financed by the windfall levy."
"495","Our programme for the phased release of past receipts from council house sales will provide new jobs in the construction industry."
"497","Lone parents into work. Today the main connection between unemployed lone parents and the state is their benefits."
"498","Most lone parents want to work, but are given no help to find it."
"499","New Labour has a positive policy."
"500","Once the youngest child is in the second term of full-time school, lone parents will be offered advice by a proactive Employment Service to develop a package of job search, training and after-school care to help them off benefit."
"502","Customised, personalised services. We favour initiatives with new combinations of available benefits to suit individual circumstances."
"503","In new and innovative 'Employment Zones', personal job accounts will combine money currently available for benefits and training, to offer the unemployed new options - leading to work and independence."
"504","We will co-ordinate benefits, employment and career services, and utilise new technology to improve their quality and efficiency."
"506","Fraud. Just as we owe it to the taxpayer to crack down on tax avoidance, so we must crack down on dishonesty in the benefit system."
"507","We will start with a clampdown on Housing Benefit fraud, estimated to cost £2 billion a year, and will maintain action against benefit fraud of all kinds."
"509","We will save the NHS. 100,000 people off waiting lists "
"510","End the Tory internal market "
"511","End waiting for cancer surgery "
"512","Tough quality targets for hospitals "
"513","Independent food standards agency "
"514","New public health drive "
"515","Raise spending in real terms every year - and spend the money on patients not bureaucracy Labour created the NHS 50 years ago."
"516","It is under threat from the Conservatives."
"517","We want to save and modernise the NHS."
"518","But if the Conservatives are elected again there may well not be an NHS in five years' time - neither national nor comprehensive."
"519","Labour commits itself anew to the historic principle: that if you are ill or injured there will be a national health service there to help;"
"520","and access to it will be based on need and need alone - not on your ability to pay, or on who your GP happens to be or on where you live."
"521","In 1990 the Conservatives imposed on the NHS a complex internal market of hospitals competing to win contracts from health authorities and fundholding GPs."
"522","The result is an NHS strangled by costly red tape, with every individual transaction the subject of a separate invoice."
"523","After six years, bureaucracy swallows an extra £1.5 billion per year;"
"524","there are 20,000 more managers and 50,000 fewer nurses on the wards;"
"525","and more than one million people are on waiting lists."
"526","The government has consistently failed to meet even its own health targets."
"527","There can be no return to top-down management, but Labour will end the Conservatives' internal market in healthcare."
"528","The planning and provision of care are necessary and distinct functions, and will remain so."
"529","But under the Tories, the administrative costs of purchasing care have undermined provision and the market system has distorted clinical priorities."
"530","Labour will cut costs by removing the bureaucratic processes of the internal market."
"531","The savings achieved will go on direct care for patients."
"532","As a start, the first £100 million saved will treat an extra 100,000 patients."
"533","We will end waiting for cancer surgery, thereby helping thousands of women waiting for breast cancer treatment."
"535","Primary care will play a lead role. In recent years, GPs have gained power on behalf of their patients in a changed relationship with consultants, and we support this."
"536","But the development of GP fundholding has also brought disadvantages."
"537","Decision-making has been fragmented."
"538","Administrative costs have grown."
"539","And a two-tier service has resulted."
"540","Labour will retain the lead role for primary care but remove the disadvantages that have come from the present system."
"541","GPs and nurses will take the lead in combining together locally to plan local health services more efficiently for all the patients in their area."
"542","This will enable all GPs in an area to bring their combined strength to bear upon individual hospitals to secure higher standards of patient provision."
"543","In making this change, we will build on the existing collaborative schemes which already serve 14 million people."
"544","The current system of year-on-year contracts is costly and unstable."
"545","We will introduce three- to five-year agreements between the local primary care teams and hospitals."
"546","Hospitals will then be better able to plan work at full capacity and co-operate to enhance patient services."
"548","Higher-quality services for patients. Hospitals will retain their autonomy over day-to-day administrative functions, but, as part of the NHS, they will be required to meet high-quality standards in the provision of care."
"549","Management will be held to account for performance levels."
"550","Boards will become more representative of the local communities they serve."
"551","A new patients' charter will concentrate on the quality and success of treatment."
"552","The Tories' so-called 'Efficiency Index' counts the number of patient 'episodes', not the quality or success of treatment."
"553","With Labour, the measure will be quality of outcome, itself an incentive for effectiveness."
"554","As part of our concern to ensure quality, we will work towards the elimination of mixed-sex wards."
"555","Health authorities will become the guardians of high standards."
"556","They will monitor services, spread best practice and ensure rising standards of care."
"557","The Tory attempt to use private money to build hospitals has failed to deliver."
"558","Labour will overcome the problems that have plagued the Private Finance Initiative, end the delays, sort out the confusion and develop new forms of public/private partnership that work better and protect the interests of the NHS."
"559","Labour is opposed to the privatisation of clinical services which is being actively promoted by the Conservatives."
"560","Labour will promote new developments in telemedicine - bringing expert advice from regional centres of excellence to neighbourhood level using new technology."
"562","Good health. A new minister for public health will attack the root causes of ill health, and so improve lives and save the NHS money."
"563","Labour will set new goals for improving the overall health of the nation which recognise the impact that poverty, poor housing, unemployment and a polluted environment have on health."
"564","Smoking is the greatest single cause of preventable illness and premature death in the UK."
"565","We will therefore ban tobacco advertising."
"566","Labour will establish an independent food standards agency."
"567","The £3.5 billion BSE crisis and the E. coli outbreak which resulted in serious loss of life, have made unanswerable the case for the independent agency we have proposed."
"569","NHS spending. The Conservatives have wasted spending on the NHS."
"570","We will do better."
"571","We will raise spending on the NHS in real terms every year and put the money towards patient care."
"572","And a greater proportion of every pound spent will go on patient care not bureaucracy."
"574","An NHS for the future. The NHS requires continuity as well as change, or the system cannot cope."
"575","There must be pilots to ensure that change works."
"576","And there must be flexibility, not rigid prescription, if innovation is to flourish."
"577","Our fundamental purpose is simple but hugely important: to restore the NHS as a public service working co-operatively for patients, not a commercial business driven by competition."
"579","We will be tough on crime and tough on the causes of crime. Fast-track punishment for persistent young offenders "
"580","Reform Crown Prosecution Service to convict more criminals "
"581","Police on the beat not pushing paper "
"582","Crackdown on petty crimes and neighbourhood disorder "
"583","Fresh parliamentary vote to ban all handguns"
"584","Under the Conservatives, crime has doubled and many more criminals get away with their crimes: the number of people convicted has fallen by a third, with only one crime in 50 leading to a conviction."
"585","This is the worst record of any government since the Second World War - and for England and Wales the worst record of any major industrialised country."
"586","Last year alone violent crime rose 11 per cent."
"587","We propose a new approach to law and order: tough on crime and tough on the causes of crime."
"588","We insist on individual responsibility for crime, and will attack the causes of crime by our measures to relieve social deprivation."
"589","The police have our strong support."
"590","They are in the front line of the fight against crime and disorder."
"591","The Conservatives have broken their 1992 general election pledge to provide an extra 1,000 police officers."
"592","We will relieve the police of unnecessary bureaucratic burdens to get more officers back on the beat."
"594","Youth crime. Youth crime and disorder have risen sharply, but very few young offenders end up in court, and when they do half are let off with another warning."
"595","Young offenders account for seven million crimes a year."
"596","Far too often young criminals offend again and again while waiting months for a court hearing."
"597","We will halve the time it takes to get persistent young offenders from arrest to sentencing"
"598","replace widespread repeat cautions with a single final warning;"
"599","bring together Youth Offender Teams in every area;"
"600","and streamline the system of youth courts to make it far more effective."
"601","New parental responsibility orders will make parents face up to their responsibility for their children's misbehaviour."
"603","Conviction and sentencing. The job of the Crown Prosecution Service is to prosecute criminals effectively."
"604","There is strong evidence that the CPS is over-centralised, bureaucratic and inefficient, with cases too often dropped, delayed, or downgraded to lesser offences."
"605","Labour will decentralise the CPS, with local crown prosecutors co-operating more effectively with local police forces."
"606","We will implement an effective sentencing system for all the main offences to ensure greater consistency and stricter punishment for serious repeat offenders."
"607","The courts will have to spell out what each sentence really means in practice."
"608","The Court of Appeal will have a duty to lay down sentencing guidelines for all the main offences."
"609","The attorney general's power to appeal unduly lenient sentences will be extended."
"610","The prison service now faces serious financial problems."
"611","We will audit the resources available, take proper ministerial responsibility for the service, and seek to ensure that prison regimes are constructive and require inmates to face up to their offending behaviour."
"613","Disorder. The Conservatives have forgotten the 'order' part of 'law and order'."
"614","We will tackle the unacceptable level of anti-social behaviour and crime on our streets."
"615","Our 'zero tolerance' approach will ensure that petty criminality among young offenders is seriously addressed."
"616","Community safety orders will deal with threatening and disruptive criminal neighbours."
"617","Labour has taken the lead in proposing action to tackle the problems of stalking and domestic violence."
"618","Child protection orders will deal with young children suffering neglect by parents because they are left out on their own far too late at night."
"619","Britain is a multiracial and multicultural society."
"620","All its members must have the protection of the law."
"621","We will create a new offence of racial harassment and a new crime of racially motivated violence to protect ethnic minorities from intimidation."
"623","Drugs. The vicious circle of drugs and crime wrecks lives and threatens communities."
"624","Labour will appoint an anti-drugs supremo to co-ordinate our battle against drugs across all government departments."
"625","The 'drug czar' will be a symbol of our commitment to tackle the modern menace of drugs in our communities."
"626","We will pilot the use of compulsory drug testing and treatment orders for offenders to ensure that the link between drug addiction and crime is broken."
"627","This will be paid for by bringing remand delays down to the national targets."
"628","We will attack the drug problem in prisons."
"629","In addition to random drug testing of all prisoners we will aim for a voluntary testing unit in every prison for prisoners ready to prove they are drug-free."
"631","Victims. Victims of crime are too often neglected by the criminal justice system."
"632","We will ensure that victims are kept fully informed of the progress of their case, and why charges may have been downgraded or dropped."
"633","Greater protection will be provided for victims in rape and serious sexual offence trials and for those subject to intimidation, including witnesses."
"635","Prevention. We will place a new responsibility on local authorities to develop statutory partnerships to help prevent crime."
"636","Local councils will then be required to set targets for the reduction of crime and disorder in their area."
"638","Gun control. In the wake of Dunblane and Hungerford, it is clear that only the strictest firearms laws can provide maximum safety."
"639","The Conservatives failed to offer the protection required."
"640","Labour led the call for an outright ban on all handguns in general civilian use."
"641","There will be legislation to allow individual MPs a free vote for a complete ban on handguns."
"642","Labour is the party of law and order in Britain today."
"644","We will strengthen family life. Help parents balance work and family "
"645","Security in housing and help for homeowners "
"646","Tackle homelessness using receipts from council house sales "
"647","Dignity and security in retirement "
"648","Protect the basic state pension and promote secure second pensions"
"649","We will uphold family life as the most secure means of bringing up our children."
"650","Families are the core of our society."
"651","They should teach right from wrong."
"652","They should be the first defence against anti-social behaviour."
"653","The breakdown of family life damages the fabric of our society."
"654","Labour does not see families and the state as rival providers for the needs of our citizens."
"655","Families should provide the day-to-day support for children to be brought up in a stable and loving environment."
"656","But families cannot flourish unless government plays its distinctive role: in education;  "
"657","where necessary, in caring for the young;"
"658","in making adequate provision for illness and old age;"
"659","in supporting good parenting;"
"660","and in protecting families from lawlessness and abuse of power."
"661","Society, through government, must assist families to achieve collectively what no family can achieve alone."
"662","Yet families in Britain today are under strain as never before."
"663","The security once offered by the health service has been undermined."
"664","Streets are not safe."
"665","Housing insecurity grows."
"666","One in five non-pensioner families has no one working;"
"667","and British men work the longest hours in Europe."
"668","The clock should not be turned back."
"669","As many women who want to work should be able to do so."
"670","More equal relationships between men and women have transformed our lives."
"671","Equally, our attitudes to race, sex and sexuality have changed fundamentally."
"672","Our task is to combine change and social stability."
"674","Work and family. Families without work are without independence."
"675","This is why we give so much emphasis to our welfare-to-work policies."
"676","Labour's national childcare strategy will plan provision to match the requirements of the modern labour market and help parents, especially women, to balance family and working life."
"677","There must be a sound balance between support for family life and the protection of business from undue burdens - a balance which some of the most successful businesses already strike."
"678","The current government has shown itself wholly insensitive to the need to help develop family-friendly working practices."
"679","While recognising the need for flexibility in implementation and for certain exemptions, we support the right of employees not to be forced to work more than 48 hours a week;"
"680","to an annual holiday entitlement;"
"681","and to limited unpaid parental leave."
"682","These measures will provide a valuable underpinning to family life."
"683","The rights of part-time workers have been clarified by recent court judgements which we welcome."
"684","We will keep under continuous review all aspects of the tax and benefits systems to ensure that they are supportive of families and children."
"685","We are committed to retain universal Child Benefit where it is universal today - from birth to age 16 - and to uprate it at least in line with prices."
"686","We are reviewing educational finance and maintenance for those older than 16 to ensure higher staying-on rates at school and college, and that resources are used to support those in most need."
"687","This review will continue in government on the guidelines we have already laid down."
"689","Security in housing. Most families want to own their own homes."
"690","We will also support efficiently run social and private rented sectors offering quality and choice."
"691","The Conservatives' failure on housing has been twofold."
"692","The two thirds of families who own their homes have suffered a massive increase in insecurity over the last decade, with record mortgage arrears, record negative equity and record repossessions."
"693","And the Conservatives' lack of a housing strategy has led to the virtual abandonment of social housing, the growth of homelessness, and a failure to address fully leaseholder reform."
"694","All these are the Tory legacy."
"695","Labour's housing strategy will address the needs of homeowners and tenants alike."
"696","We will reject the boom and bust policies which caused the collapse of the housing market."
"697","We will work with mortgage providers to encourage greater provision of more flexible mortgages to protect families in a world of increased job insecurity."
"698","Mortgage buyers also require stronger consumer protection, for example by extension of the Financial Services Act, against the sale of disadvantageous mortgage packages."
"699","The problems of gazumping have reappeared."
"700","Those who break their bargains should be liable to pay the costs inflicted on others, in particular legal and survey costs."
"701","We are consulting on the best way of tackling the problems of gazumping in the interests of responsible home buyers and sellers."
"703","The rented housing sector. We support a three-way partnership between the public, private and housing association sectors to promote good social housing."
"704","With Labour, capital receipts from the sale of council houses, received but not spent by local councils, will be re-invested in building new houses and rehabilitating old ones."
"705","This will be phased to match the capacity of the building industry and to meet the requirements of prudent economic management."
"706","We also support effective schemes to deploy private finance to improve the public housing stock and to introduce greater diversity and choice."
"707","Such schemes should only go ahead with the support of the tenants concerned: we oppose the government's threat to hand over council housing to private landlords without the consent of tenants and with no guarantees on rents or security of tenure."
"708","We value a revived private rented sector."
"709","We will provide protection where most needed: for tenants in houses in multiple occupation."
"710","There will be a proper system of licensing by local authorities which will benefit tenants and responsible landlords alike."
"711","We will introduce 'commonhold', a new form of tenure enabling people living in flats to own their homes individually and to own the whole property collectively."
"712","We will simplify the current rules restricting the purchase of freeholds by leaseholders."
"714","Homelessness. Homelessness has more than doubled under the Conservatives."
"715","Today more than 40,000 families in England are in expensive temporary accommodation."
"716","The government, in the face of Labour opposition, has removed the duty on local authorities to find permanent housing for homeless families."
"717","We will impose a new duty on local authorities to protect those who are homeless through no fault of their own and are in priority need."
"718","There is no more powerful symbol of Tory neglect in our society today than young people without homes living rough on the streets."
"719","Young people emerging from care without any family support are particularly vulnerable."
"720","We will attack the problem in two principal ways: the phased release of capital receipts from council house sales will increase the stock of housing for rent;"
"721","and our welfare-to-work programme will lead the young unemployed into work and financial independence."
"723","Older citizens. We value the positive contribution that older people make to our society, through their families, voluntary activities and work."
"724","Their skills and experience should be utilised within their communities."
"725","That is why, for example, we support the proposal to involve older people as volunteers to help children learn in pre-school and after-school clubs."
"726","In work, they should not be discriminated against because of their age."
"727","The provision of adequate pensions in old age is a major challenge for the future."
"728","For today's pensioners Conservative policies have created real poverty, growing inequality and widespread insecurity."
"729","The Conservatives would abolish the state-financed basic retirement pension and replace it with a privatised scheme, with a vague promise of a means-tested state guarantee if pensions fall beneath a minimum level."
"730","Their proposals mean there will be no savings on welfare spending for half a century;"
"731","and taxes will have to rise to make provision for new privately funded pensions."
"732","Their plans require an additional £312 billion between now and 2040 through increased taxes or borrowing, against the hope of savings later, with no certainty of security in retirement at the end."
"733","We believe that all pensioners should share fairly in the increasing prosperity of the nation."
"734","Instead of privatisation, we propose a partnership between public and private provision, and a balance between income sourced from tax and invested savings."
"735","The basic state pension will be retained as the foundation of pension provision."
"736","It will be increased at least in line with prices."
"737","We will examine means of delivering more automatic help to the poorest pensioners - one million of whom do not even receive the Income Support which is their present entitlement."
"738","We will encourage saving for retirement, with proper protection for savings."
"739","We will reform the Financial Services Act so that the scandal of pension mis-selling - 600,000 pensions mis-sold and only 7,000 people compensated to date - will not happen again."
"740","Too many people in work, particularly those on low and modest incomes and with changing patterns of employment, cannot join good-value second pension schemes."
"741","Labour will create a new framework - stakeholder pensions - to meet this need."
"742","We will encourage new partnerships between financial service companies, employers and employees to develop these pension schemes."
"743","They will be approved to receive people's savings only if they meet high standards of value for money, flexibility and security."
"744","Labour will promote choice in pension provision."
"745","We will support and strengthen the framework for occupational pensions."
"746","Personal pensions, appropriately regulated, will remain a good option for many."
"747","Labour will retain SERPS as an option for those who wish to remain within it."
"748","We will also seek to develop the administrative structure of SERPS so as to create a 'citizenship pension' for those who assume responsibility as carers, as a result lose out on the pension entitlements they would otherwise acquire, and currently end up on means-tested benefits."
"749","We overcame government opposition to pension splitting between women and men on divorce."
"750","We will implement this in government."
"751","We aim to provide real security for families through a modern system of community care."
"752","As people grow older, their need for care increases."
"753","The Conservative approach is to promote private insurance and privatisation of care homes."
"754","But private insurance will be inaccessible to most people."
"755","And their policy for residential homes is dogmatic and will not work."
"756","We believe that local authorities should be free to develop a mix of public and private care."
"757","We recognise the immense amount of care provision undertaken by family members, neighbours and friends."
"758","It was a Labour MP who piloted the 1995 Carers Act through Parliament."
"759","We will establish a Royal Commission to work out a fair system for funding long-term care for the elderly."
"760","We will introduce a 'long-term care charter' defining the standard of services which people are entitled to expect from health, housing and social services."
"761","We are committed to an independent inspection and regulation service for residential homes, and domiciliary care."
"762","Everyone is entitled to dignity in retirement."
"763","Under the Tories, the earnings link for state pensions has been ended, VAT on fuel has been imposed, SERPS has been undermined and community care is in tatters."
"764","We will set up a review of the central areas of insecurity for elderly people: all aspects of the basic pension and its value, second pensions including SERPS, and community care."
"765","The review will ensure that the views of pensioners are heard."
"766","Our watchword in developing policy for pensions and long-term care will be to build consensus among all interested parties."
"768","We will help you get more out of life. Every government department a 'green' department "
"769","Efficient and clean transport for all "
"770","New arts and science talent fund for young people "
"771","Reform the lottery "
"772","Improve life in rural areas "
"773","Back World Cup bid "
"774","The millennium is the time to reaffirm our responsibility to protect and enhance our environment so that the country we hand on to our children and our grandchildren is a better place in which to live."
"775","It also provides a natural opportunity to celebrate and improve the contribution made by the arts, culture and sport to our nation."
"776","We need a new and dynamic approach to the 'creative economy'."
"777","The Department of National Heritage will develop a strategic vision that matches the real power and energy of British arts, media and cultural industries."
"779","Protecting the environment. Our generation, and generations yet to come, are dependent on the integrity of the environment."
"780","No one can escape unhealthy water, polluted air or adverse climate change."
"781","And just as these problems affect us all, so we must act together to tackle them."
"782","No responsible government can afford to take risks with the future: the cost is too high."
"783","So it is our duty to act now."
"784","The foundation of Labour's environmental approach is that protection of the environment cannot be the sole responsibility of any one department of state."
"785","All departments must promote policies to sustain the environment."
"786","And Parliament should have an environmental audit committee to ensure high standards across government."
"787","Throughout this manifesto, there are policies designed to combine environmental sustainability with economic and social progress."
"788","They extend from commitments at local level to give communities enhanced control over their environments, to initiatives at international level to ensure that all countries are contributing to the protection of the environment."
"789","A sustainable environment requires above all an effective and integrated transport policy at national, regional and local level that will provide genuine choice to meet people's transport needs."
"790","That is what we will establish and develop."
"792","Railways. The process of rail privatisation is now largely complete."
"793","It has made fortunes for a few, but has been a poor deal for the taxpayer."
"794","It has fragmented the network and now threatens services."
"795","Our task will be to improve the situation as we find it, not as we wish it to be."
"796","Our overriding goal must be to win more passengers and freight on to rail."
"797","The system must be run in the public interest with higher levels of investment and effective enforcement of train operators' service commitments."
"798","There must be convenient connections, through-ticketing and accurate travel information for the benefit of all passengers."
"799","To achieve these aims, we will establish more effective and accountable regulation by the rail regulator;"
"800","we will ensure that the public subsidy serves the public interest;"
"801","and we will establish a new rail authority, combining functions currently carried out by the rail franchiser and the Department of Transport, to provide a clear, coherent and strategic programme for the development of the railways so that passenger expectations are met."
"802","The Conservative plan for the wholesale privatisation of London Underground is not the answer."
"803","It would be a poor deal for the taxpayer and passenger alike."
"804","Yet again, public assets would be sold off at an under-valued rate."
"805","Much-needed investment would be delayed."
"806","The core public responsibilities of the Underground would be threatened."
"807","Labour plans a new public/private partnership to improve the Underground, safeguard its commitment to the public interest and guarantee value for money to taxpayers and passengers."
"809","Road transport. A balanced transport system must cater for all the familiar modes of transport: cars - whether owned, leased or shared;"
"810","taxis;"
"811","buses;"
"812","bicycles and motorcycles."
"813","All needs must be addressed in transport planning to ensure the best mix of all types of transport, offer quality public transport wherever possible and help to protect the environment."
"814","The key to efficient bus services is proper regulation at local level, with partnerships between local councils and bus operators an essential component."
"815","There must be improved provision and enforcement of bus lanes."
"816","Better parking facilities for cars must be linked to convenient bus services to town centres."
"817","Road safety is a high priority."
"818","Cycling and walking must be made safer, especially around schools."
"819","We remain unpersuaded by the case for heavier, 44-tonne lorries mooted by the Conservatives."
"820","Our concern is that they would prove dangerous and damaging to the environment."
"821","Our plans to reduce pollution include working with the automotive industry to develop 'smart', efficient and clean cars for the future, with substantially reduced emission levels."
"822","The review of vehicle excise duty to promote low-emission vehicles will be continued."
"823","We will conduct an overall strategic review of the roads programme against the criteria of accessibility, safety, economy and environmental impact, using public/private partnerships to improve road maintenance and exploiting new technology to improve journey information."
"825","Shipping and aviation. The Tory years have seen the near-extinction of Britain's merchant fleet."
"826","Labour will work with all concerned in shipping and ports to help develop their economic potential to the full."
"827","The guiding objectives of our aviation strategy will be fair competition, safety and environmental standards."
"828","We want all British carriers to be able to compete fairly in the interests of consumers."
"830","Life in our countryside. Labour recognises the special needs of people who live and work in rural areas."
"831","The Conservatives do not."
"832","Public services and transport services in rural areas must not be allowed to deteriorate."
"833","The Conservatives have tried to privatise the Post Office."
"834","We opposed that, in favour of a public Post Office providing a comprehensive service."
"835","Conservative plans would mean higher charges for letters and put rural post offices under threat."
"836","We favour a moratorium on large-scale sales of Forestry Commission land."
"837","We recognise that the countryside is a great natural asset, a part of our heritage which calls for careful stewardship."
"838","This must be balanced, however, with the needs of people who live and work in rural areas."
"839","The total failure of the Conservatives to manage the BSE crisis effectively and to secure any raising of the ban on British beef has wreaked havoc on the beef and dairy industries."
"840","The cost to the taxpayer so far is £3.5 billion."
"841","Labour aims to reform the Common Agricultural Policy to save money, to support the rural economy and enhance the environment."
"842","Our initiatives to link all schools to the information superhighway will ensure that children in rural areas have access to the best educational resources."
"843","Our policies include greater freedom for people to explore our open countryside."
"844","We will not, however, permit any abuse of a right to greater access."
"845","We will ensure greater protection for wildlife."
"846","We have advocated new measures to promote animal welfare, including a free vote in Parliament on whether hunting with hounds should be banned by legislation."
"847","Angling is Britain's most popular sport."
"848","Labour's anglers' charter affirms our long-standing commitment to angling and to the objective of protecting the aquatic environment."
"850","Arts and culture. The arts, culture and sport are central to the task of recreating the sense of community, identity and civic pride that should define our country."
"851","Yet we consistently undervalue the role of the arts and culture in helping to create a civic society - from amateur theatre to our art galleries."
"852","Art, sport and leisure are vital to our quality of life and the renewal of our economy."
"853","They are significant earners for Britain."
"854","They employ hundreds of thousands of people."
"855","They bring millions of tourists to Britain every year, who will also be helped by Labour's plans for new quality assurance in hotel accommodation."
"856","We propose to set up a National Endowment for Science and the Arts to sponsor young talent."
"857","NESTA will be a national trust - for talent rather than buildings - for the 21st century."
"858","NESTA will be partly funded by the lottery;"
"859","and artists who have gained high rewards from their excellence in the arts and wish to support young talent will be encouraged to donate copyright and royalties to NESTA."
"861","Sport. A Labour government will take the lead in extending opportunities for participation in sports;"
"862","and in identifying sporting excellence and supporting it."
"863","School sports must be the foundation."
"864","We will bring the government's policy of forcing schools to sell off playing fields to an end."
"865","We will provide full backing to the bid to host the 2006 football World Cup in England."
"866","A Labour government will also work to bring the Olympics and other major international sporting events to Britain."
"868","A people's lottery. The lottery has been a financial success."
"869","But there has been no overall strategy for the allocation of monies;"
"870","and no co-ordination among the five distributor bodies about the projects deserving to benefit from lottery funding."
"871","For example, the multi-million-pound expenditure on the Churchill papers caused national outrage."
"872","A Labour government will review the distribution of lottery proceeds to ensure that there is the widest possible access to the benefits of lottery revenues throughout the UK."
"873","Labour has already proposed a new millennium commission to commence after the closure of the Millennium Exhibition, to provide direct support for a range of education, environment and public health projects, including those directed at children's play, a project currently excluded from lottery benefit."
"874","Because the lottery is a monopoly intended to serve the public interest, it must be administered efficiently and economically."
"875","When the current contract runs out, Labour will seek an efficient not-for-profit operator to ensure that the maximum sums go to good causes."
"877","Media and broadcasting. Labour aims for a thriving, diverse media industry, combining commercial success and public service."
"878","We will ensure that the BBC continues to be a flagship for British creativity and public service broadcasting, but we believe that the combination of public and private sectors in competition is a key spur to innovation and high standards."
"879","The regulatory framework for media and broadcasting should reflect the realities of a far more open and competitive economy, and enormous technological advance, for example with digital television."
"880","Labour will balance sensible rules, fair regulation and national and international competition, so maintaining quality and diversity for the benefit of viewers."
"882","Citizens' service for a new millennium. An independent and creative voluntary sector, committed to voluntary activity as an expression of citizenship, is central to our vision of a stakeholder society."
"883","We are committed to developing plans for a national citizens' service programme, to tap the enthusiasm and commitment of the many young people who want to make voluntary contributions in service of their communities."
"884","The millennium should harness the imagination of all those people who have so much to offer for the benefit of the community."
"885","We do not believe programmes should be imposed from the top down, but on the contrary wish to encourage a broad range of voluntary initiatives devised and developed by people within their own communities."
"887","We will clean up politics. End the hereditary principle in the House of Lords "
"888","Reform of party funding to end sleaze "
"889","Devolved power in Scotland and Wales "
"890","Elected mayors for London and other cities "
"891","More independent but accountable local government "
"892","Freedom of information and guaranteed human rights"
"893","The Conservatives seem opposed to the very idea of democracy."
"894","They support hereditary peers, unaccountable quangos and secretive government."
"895","They have debased democracy through their MPs who have taken cash for asking questions in the House of Commons."
"896","They are opposed to the development of decentralised government."
"897","The party which once opposed universal suffrage and votes for women now says our constitution is so perfect that it cannot be improved."
"898","Our system of government is centralised, inefficient and bureaucratic."
"899","Our citizens cannot assert their basic rights in our own courts."
"900","The Conservatives are afflicted by sleaze and prosper from secret funds from foreign supporters."
"901","There is unquestionably a national crisis of confidence in our political system, to which Labour will respond in a measured and sensible way."
"903","A modern House of Lords. The House of Lords must be reformed."
"904","As an initial, self-contained reform, not dependent on further reform in the future, the right of hereditary peers to sit and vote in the House of Lords will be ended by statute."
"905","This will be the first stage in a process of reform to make the House of Lords more democratic and representative."
"906","The legislative powers of the House of Lords will remain unaltered."
"907","The system of appointment of life peers to the House of Lords will be reviewed."
"908","Our objective will be to ensure that over time party appointees as life peers more accurately reflect the proportion of votes cast at the previous general election."
"909","We are committed to maintaining an independent cross-bench presence of life peers."
"910","No one political party should seek a majority in the House of Lords."
"911","A committee of both Houses of Parliament will be appointed to undertake a wide-ranging review of possible further change and then to bring forward proposals for reform."
"912","We have no plans to replace the monarchy."
"914","An effective House of Commons. We believe the House of Commons is in need of modernisation and we will ask the House to establish a special Select Committee to review its procedures."
"915","Prime Minister's Questions will be made more effective."
"916","Ministerial accountability will be reviewed so as to remove recent abuses."
"917","The process for scrutinising European legislation will be overhauled."
"918","The Nolan recommendations will be fully implemented and extended to all public bodies."
"919","We will oblige parties to declare the source of all donations above a minimum figure: Labour does this voluntarily and all parties should do so."
"920","Foreign funding will be banned."
"921","We will ask the Nolan Committee to consider how the funding of political parties should be regulated and reformed."
"922","We are committed to a referendum on the voting system for the House of Commons."
"923","An independent commission on voting systems will be appointed early to recommend a proportional alternative to the first-past-the-post system."
