"","sentence_text_new"
"517","During the new Parliament, we will develop a new Enterprise Service to give small and medium-sized companies help in diagnosing their most important strategic needs."
"518","A new Consultancy Brokerage Service will supply information to small companies."
"519","We will also develop a Technology Audit which will provide small firms with a plan for change."
"520","And we will continue to support Total Quality Management consultancies."
"521","TECs and LECs will be closely involved in developing and implementing this new initiative."
"522","The independent Law Commission has recommended that a commercial tenant should in general be freed from any future liability under a lease when he assigns away his interest under it."
"523","We will consider how this principle could be put into effect for new commercial leases."
"525","Consumer Affairs. Consumers want choice, quality and value for money."
"526","Competition only works effectively if consumers have the information they need to make sensible decisions."
"527","Our food safety policy promotes consumer choice and consumer safety."
"528","We introduced the 1990 Food Safety Act to ensure the highest standards of food hygiene."
"529","We will introduce legislation designed to give consumers confidence that what they purchase is properly described - and that adequate compensation is offered where these requirements are not met."
"530","We will enable the courts to override unfair terms in contracts and improve our powers to deal with rogue traders."
"531","We will ensure that guarantees mean what they say, and that manufacturers or importers share responsibility with the people who sell their goods."
"532","We will tighten up the rules on holiday brochures and contracts, and introduce a 'cooling-off' period into timeshare contracts."
"533","We will introduce legislation to simplify trade mark registration and extend the rights they confer."
"534","We will enforce science-based controls on the use of chemicals in food production, and will maintain our policy of open access to information on pesticide safety."
"535","We will improve standards of food labelling in close consultation with consumer representatives."
"537","Choice and The Charter. The Citizen's Charter is the most far-reaching programme ever devised to improve quality in public services."
"538","It addresses the needs of those who use public services, extends people's rights, requires services to set clear standards - and to tell the public how far those standards are met."
"539","The Citizen's Charter: widens popular choice"
"540","helps people to exercise that choice in a properly informed way"
"541","expects all public services to put the customer first"
"542","promotes the challenge of competition within the public sector"
"543","requires clear performance standards to be set and for services to be measured against them"
"544","insists on a proper response to complaints and on action to set right the problems behind them."
"545","The Charter will be at the centre of government's decision-making throughout the 1990s."
"546","No one doubts the professionalism of the vast majority of public servants."
"547","But too often the system's outdated working methods and attitudes prevent them from giving their best."
"548","The Charter's commitment to modern, open services will help them to win the respect that good service deserves."
"549","In less than a year since the White Paper, 18 detailed Charters have been published."
"550","Each sets out tough new standards and gives new information and rights to the public."
"551","Each will be revised regularly to check on progress, and raise standards higher."
"552","But, already results are clear."
"553","In hospitals, from April, every out-patient will have a fixed appointment time and our guarantee of maximum waiting times for operations will be steadily improved."
"554","On council estates every tenant will have the right to call in a private contractor if the council fails to do a minor repair."
"555","In schools, all parents will have the right to a report on their child's performance and details on that of the school."
"556","Rights such as these should not have been denied to the public."
"557","The Citizen's Charter, steadily but surely, is changing all that."
"559","KNOWLEDGE, STANDARDS, CHOICE. The next Conservative Government will carry the Charter still further."
"560","There will be more information about standards and performance"
"561","clear standards set within public services which are still shrouded in mystery"
"562","more choice built into public services and proper complaints procedures introduced."
"563","Many of these are outlined later in the Manifesto under Education, Health, Local Government and Transport."
"564","Here are a few examples from the programme for the next two years: The Audit Commission will be able to publish league tables of performance including each local council and health authority so that people can compare the quality of service."
"565","We will ensure that inspection reports are published and widely available."
"566","All councils will have to respond in public to criticism from auditors."
"567","We will introduce a new 'Charterline' that people with questions or problems with a public service will be able to ring."
"568","We will require British Rail to tighten its targets for reliability and punctuality on all lines, and report monthly to passengers on how it is doing."
"569","London Underground will publish its own Charter."
"570","We will expect Post Offices and Job Centres to set out standards of service and levels of achievement."
"571","A new Charter Mark award will give recognition to those parts of the public service that best meet Charter standards."
"572","British Rail and London Underground are introducing compensation systems for travellers."
"573","We will review the powers of the Local Government Ombudsman to ensure that findings of maladministration are properly dealt with by all local authorities."
"574","We will consult on a new Lay Adjudicators scheme to help the public resolve difficulties and disputes."
"575","We will extend competition and accountability in public services."
"576","Those who provide public services will have to prove they can give the right quality at the right cost."
"577","We will extend compulsory competitive tendering to local authority housing management, and examine how to apply it to white-collar services."
"578","We will act to ensure that private firms bidding to improve local authority public services are not obstructed by unscrupulous practices in councils or by unfair contracts."
"579","We will pursue more competitive tendering for central government services."
"580","We will encourage the wider use of performance pay inside the Civil Service and in other parts of the public service."
"581","A link between a person's effort and his or her pay is a powerful means of improving performance."
"582","Civil servants dealing with the public will normally identify themselves by name."
"583","We will toughen inspection of key public services where choice and competition must inevitably be limited."
"584","We will introduce, for the first time, regular independent inspection of all schools."
"585","We will act to ensure that the inspectorates of police, fire, probation, and social services, together with any new inspectorates that are established, will be truly independent of the service which they inspect."
"586","We will ensure that the reports from these systematic regular inspections are published."
"587","More lay inspectors, drawn from other professions and from the general public, will bring fresh insights into service improvement."
"588","We will publish later this year new proposals for the inspection of social work in England, setting up arrangements for systematic independent inspection of all care services and every local authority social services department."
"589","Inspections of local authority homes will be carried out by teams that contain lay inspectors and are independent of the influence of the management of the homes."
"590","All of the privatised utilities have a specialist regulator who is responsible for promoting competition, reviewing prices and protecting the public interest."
"591","We have introduced legislation to increase the powers of these regulators to the level of the strongest."
"592","We are ensuring that the regulators have the powers they need to promote competition and safeguard the interests of the customer by controlling price increases."
"593","We will increase competition in the gas and water markets."
"594","We are giving the regulators powers to set standards of service, covering such matters as fixed appointment times for service calls."
"596","THE POST OFFICE. The Post Office is among the best in Europe for speed and reliability of its letter services."
"597","Traffic has grown by 50 per cent in a decade in which it has operated without a subsidy."
"598","Last year the first-class letter service achieved record improvements in reliability."
"599","The local post office is a vital and valued feature of the rural community."
"600","In 1981 we introduced private competition for deliveries costing over £1."
"601","This led to the rapid growth of the private courier industry with substantial benefits to business users."
"602","We believe that further benefits to consumers would flow from additional competition."
"603","We are committed to maintaining a nation wide letter service with delivery to every address in the United Kingdom, within a uniform structure of prices, and with a nation-wide network of post offices."
"604","We will legislate to set up a new independent regulator to advise on issues affecting Post Office customers, and on the progressive introduction of competition."
"605","We will set performance targets for the Post Office and ensure they are published in all offices, together with results achieved."
"606","We will ensure there is effective redress for customers where services fail."
"607","We will lower the limit on the Post Office monopoly much closer to the level of the first class stamp."
"608","We will provide improved scope for contractors to carry mail to final delivery offices."
"609","We will consider requests to license limited specialist services to compete within the Post Office monopoly."
"611","WHITEHALL & WESTMINSTER. Whitehall must move with the times."
"612","It is over a decade since the last major restructuring of the departments of government."
"613","Since then: Two-thirds of the state industrial sector has been privatised, transferring about 900,000 jobs to the private sector."
"614","Government has reduced the burden of regulation and the need for central bureaucracy."
"615","Civil Service manpower has been reduced by almost a quarter."
"616","Many of the functions of government have been devolved from Whitehall."
"617","The Citizen's Charter programme is bringing new quality to public services."
"618","We will continue to reorganise central government in tune with its modern role, while devolving and contracting-out executive functions."
"619","We want to ensure that the drive to save money to reduce bureaucracy and raise quality is powerfully led from the centre of government."
"620","We will give a Cabinet Minister responsibility for the Citizen's Charter programme and reforming the Civil Service, taking charge of the Citizen's Charter Unit, Efficiency Unit, the programme for creating Agencies and the Public Competition and Purchasing Unit."
"621","This will make it easier to raise quality and efficiency in government and see that contracting-out and market-testing are energetically pursued."
"622","We intend to create a new department, under a Cabinet Minister, with responsibility for broadcasting, arts, sport, tourism, the national heritage and the film industry."
"623","This department will aim to encourage private sector enterprise in all these fields."
"624","The National Lottery and the Millennium Fund (detailed later in this Manifesto) will also bring new responsibilities to government in these areas."
"625","We will transfer the core responsibilities of the Department of Energy to the Department of Trade and Industry and responsibilities for energy efficiency to the Department of the Environment, ending the need for a separate department."
"626","Small businesses are the seedcorn of our future prosperity."
"627","We believe the Department of Trade and Industry should take over responsibility for them."
"628","We also want to strengthen the links between the DTI and the highly successful Training and Enterprise Councils."
"629","Responsibility for overseeing all financial services will be brought together in the Treasury, in line with the practice adopted in most other advanced countries."
"630","New programmes for regenerating our inner cities are outlined in this Manifesto."
"631","Responsibilities will be brought together in the Department of the Environment."
"632","We are determined to ensure that women in the work-force realise their full potential."
"633","We will transfer from the Home Office to the Department of Employment the lead responsibility for co-ordinating government policy on issues of particular concern to women."
"635","OPEN GOVERNMENT. Government has traditionally been far too reluctant to provide information."
"636","This secrecy extends from the processes of Cabinet Government to schools which refuse to release exam results."
"637","Under the Citizen's Charter, a great deal more information is now being made available on the services provided by government."
"638","We have also: replaced the catch-all provisions of the 1911 Official Secrets Act with narrower offences depending on specific tests of the harm likely to be caused by disclosure, while giving special protection to vital information relating to our national security"
"639","introduced rights to check certain personal records held on computer, and supported new rights of access to a range of government records"
"640","committed ourselves to a public right of access to information about the environment, including water supply, air quality dumping at sea and radioactive substances"
"641","made available more reports on matters of public concern such as food safety and industrial risks."
"642","We intend to carry forward this move towards greater openness."
"643","We will review the 80 or so statutory restrictions which exist on the disclosure of information - retaining only those needed to protect privacy and essential confidentiality."
"644","We will seek to provide greater access to personal records held by government."
"645","We will be less secretive about the workings of government."
"646","For example, when the Committees of the Cabinet are reconstituted after the election we will, for the first time, set out their names and membership."
"647","We will update and - for the first time - publish the guidance for Ministers on procedure."
"649","THE WORKINGS OF PARLIAMENT. It is not just Whitehall that must change."
"650","Parliament, too, has to keep its working methods under review to make sure it attracts the best people to the service of their country and uses their talents to best effect."
"651","We will propose appropriate Parliamentary reforms to ensure that the House of Commons conducts its business more efficiently and effectively, taking into account the benefits of modern technology, the increasing constituency demands upon Members of Parliament and the need to attract more women to stand for election."
"653","OPPORTUNITY FOR ALL. Conservatives believe that high standards in education and training are the key to personal opportunity and national success."
"654","We believe in partnership with parents, choice in schools and a good grounding in the basic skills all children need to make a success of their lives."
"655","We are committed to widening opportunities without compromising academic standards."
"656","We will continue to expand higher education and training."
"657","We will reinforce the rights of the individual in the world of work, and break down artificial barriers to advancement."
"658","By extending opportunity and arming people with the power to choose, we will give valuable freedoms and a powerful spur to achievement."
"660","SCHOOLS, PUPILS & PARENTS. We are now seeing real improvements in our education system."
"661","One in four young people goes on to higher education"
"662","at the beginning of the 1980s, it was only one in eight."
"663","Sixty per cent of 16 year-olds stay on in full-time education, up from only 40 per cent in 1979."
"664","And we have embarked on the most important and wide-ranging reforms since the 1940s."
"665","For the first time in our history, we will soon have a National Curriculum which will require all the main school subjects to be covered thoroughly."
"666","The testing of 7 year-olds is well under way and tests for older children are now being developed."
"667","Starting this September, GCSE courses will be steadily integrated with the National Curriculum."
"668","Under the Parent's Charter, all schools will have to provide at least one written report on the progress of each child each year."
"669","Information on the performance of all local schools will be given to parents, enabling them to exercise choice more effectively."
"670","We believe all parents have the right to choice in education - not only those who can afford school fees."
"671","Young people differ in their interests and aptitudes, and we need a range of schools to offer them the best opportunities."
"672","We have always fought to maintain diversity in education, protecting the right of local people to preserve their grammar schools, and defending independent schools against mindless Labour attacks."
"673","And we have always valued the important contribution made by the churches to our children's education."
"674","We have further increased diversity by: Giving schools control over their own budgets and encouraging new types of school."
"675","Allowing schools to become independent of local councils, by applying for Grant-Maintained status if the parents involved so wish."
"676","By mid-1992, over 200 GM schools will be up and running."
"677","Creating a number of highly popular City Technology Colleges."
"678","Launching the highly successful initiative under which schools are able to bid directly for the resources to become Technology Schools."
"679","We intend to take all these initiatives further and offer parents more choice in the new Parliament."
"680","Popular schools will be allowed to expand, and more schools will be able to apply for technology funding."
"681","We will make it easier for small schools to enjoy the benefits of GM status by grouping together."
"682","We will complete the introduction of the National Curriculum offering 10 subjects at a nationally-defined standard - English, Mathematics, Science, History, Geography, Technology, Art, Music, PE and, in secondary schools, a foreign language."
"683","Regular and straightforward tests will be in place for all 7, 11 and 14 year-olds by 1994."
"684","GCSE at age 16 will be integrated into the National Curriculum, with a new A+ grade to test the most able."
"685","The majority of marks will come from a written exam."
"686","We will continue to encourage the creation of nursery places."
"687","For the first time, over 50 per cent of three and four year olds have places either in nursery or primary schools."
"688","Full information will be published annually about the performance of all local schools in each area."
"689","Independent inspection of schools will provide parents with straightforward reports on their child's school, together with an action plan from governors to remedy any weaknesses."
"690","Popular schools which are over subscribed will he given the resources to expand."
"691","GM schools will be able to change their character if that is what parents clearly want and the change fits in with the wider needs of the local area."
"692","The Technology Schools Initiative will be expanded across the country."
"693","Existing schools which opt for GM status will be able to emulate City Technology Colleges and attract private technology sponsorship."
"694","We will maintain the Assisted Places scheme, which gives access to independent education to many families who could not otherwise afford it."
"695","We will ensure that the partnership between the state and the churches in education is maintained and strengthened."
"696","We will enable small schools to apply for GM status in groups."
"697","We will pay particular attention to raising educational standards in areas of deprivation in our cities."
"699","TEACHING. We are determined to reinforce the professionalism of teachers and the esteem in which they are held."
"700","We have created an independent Teachers' Pay Review Body."
"701","We accepted in full its first recommendations"
"702","nearly half of all teachers are now earning over £20,000 a year."
"703","We will press ahead with regular appraisal of teachers to encourage high standards and develop professional skills."
"704","As a first step in the reform of teacher training, postgraduate students will spend much more time in school classrooms, learning their skills under the practised eye of senior teachers."
"705","It is vital that the education system should attract back women who have taken a career break to raise a family."
"706","Through grants to local authorities, we are financing schemes to introduce more flexible working practices - such as job-sharing."
"707","We will undertake reform of the teacher training system to make it more effective in developing classroom skills."
"708","We will develop measures to encourage women with family responsibilities to enter or return to teaching."
"710","AFTER 16. We believe that young people should be free to choose between college, work-based training and sixth form studies."
"711","We are giving further education colleges and sixth form colleges in England and Wales autonomy, free from council control."
"712","We also value our school sixth forms, and will ensure they retain their place in the new system."
"713","And we will allow them to attract older students as well."
"714","FE colleges will continue to receive support for adult education, while local authorities will retain the resources to respond to local demand for leisure courses."
"715","We will defend the well-respected A-level examinations, which Labour would destroy."
"716","We will continue to encourage participation m AS examinations."
"717","We will also continue to develop new high-quality National Vocational Qualifications, and introduce a new post-16 diploma which recognises achievement in both vocational and academic courses."
"718","We will develop an Advanced Diploma which can be earned by students pursuing either academic or vocational courses, and a new General National Vocational Qualification."
"719","We intend to allow school sixth forms to open their doors if they wish to older students, and to accept training credits or fees from them."
"720","From April next year, further education and sixth form colleges will be independent of local government control."
"721","Mature students will enjoy a wider choice of courses."
"723","HIGHER EDUCATION. Britain maintains the best university system in Europe."
"724","We have also developed a thriving network of polytechnics, whose student numbers have increased nearly sixfold since the end of the 1960s."
"725","By the year 2000, one in three young people will follow full-time higher education courses."
"726","Meanwhile, the number of mature entrants to higher education has risen by 65 per cent since 1979."
"727","And our universities are attracting increasing numbers of foreign students."
"728","Despite this huge expansion, our students enjoy one of the most generous support systems in the world."
"729","The introduction of student loans has given students 30 per cent more money for their living costs than the former system of grants alone."
"730","The new system will steadily reduce the proportion of students' living costs that their parents are expected to meet."
"731","We will continue to expand the number of students in higher education."
"732","We are abolishing the artificial 'binary line' between universities and polytechnics."
"733","We are putting in place new mechanisms to ensure that academic standards are maintained in higher education."
"734","We will continue to provide generous support for students and to expand our student loans commitment."
"736","THE TRAINING REVOLUTION. A training revolution is under way in Britain."
"737","The Government's job is to create a framework within which men and women of all ages can develop skills, gain qualifications and shape their own futures."
"738","We have already brought the world of work and the world of school into closer harmony"
"739","Government and industry are working together."
"740","Employers already spend over £20,000 million a year on training."
"741","Government spending on training has increased 2½ times in real terms since 1979, to £2,800 million."
"742","The Government's effort is being channelled through the 82 new Training and Enterprise Councils (and the Local Enterprise Companies in Scotland) - the most significant peace time partnership between government and industry this century."
"743","'Compacts' have resulted in many young people working to goals for attainment and attendance in school."
"744","In return, they are guaranteed a job with training - or training leading to a job."
"745","This year, two million students will participate in the Technical and Vocational Education Initiative."
"746","Investors in People is the new national standard for companies making a commitment to training."
"747","TECs play an important role in helping companies attain it."
"748","Employer-led TECs and LECs are delivering Government-funded training programmes which reflect industry's understanding of local needs."
"749","Industry is working closely with the National Council for Vocational Qualifications."
"750","The CBI's training targets for Britain's workforce demonstrate a new partnership between business and education."
"751","75 per cent of 16 year-olds stay on in full-time education or Youth Training schemes, up from 46 per cent in 1979."
"752","Since 1983, over 3 million young people have taken up Youth Training places."
"753","And 82 per cent go into jobs or further education when they complete YT."
"754","Now we are offering young people aged 16 and 17 vouchers they can use to buy approved courses of education or training, and which will put the power of choice in their hands."
"755","In 1988, we launched Employment Training, the largest programme of its kind in Europe, which has since helped 1.2 million people."
"756","While local programmes are the responsibility of the TECs, the Government guarantees the offer of help to particular groups of unemployed."
"757","Last year, we launched the new Employment Action programme, which will help more than 61,000 people in a full year."
"758","This is a new addition to a range of measures which include Jobclubs, the Job Interview Guarantee Scheme and other tested methods of helping unemployed people back to work."
"759","We are also supporting individual training effort."
"760","Since 1988, when we launched Career Development Loans (interest-free for up to 15 months), over 25,000 people have benefited."
"761","Last year's Budget gave tax relief on training fees - a boost to the 250,000 people a year who finance their own training."
"762","Now, with the TECs, we intend to introduce new financial help for career and training guidance."
"763","By the end of the new Parliament, the new system of National Vocational Qualifications should cover virtually every occupation in the economy."
"764","The CBI's training targets envisage 80 per cent of young people reaching NVQ level 2 by the end of the Parliament."
"765","We intend to make training credits available to all 16 year-olds and 17 year-olds within the lifetime of the new Parliament."
"766","The TECs will continue to be responsible for the YT programme for this age group."
"767","We will continue to finance training programmes for the long-term un-employed and those who face particular difficulties."
"768","We will launch with the TECs a new initiative, giving people a voucher with which they can buy a 'skill check', providing assessment and guidance on how to make the most of their working lives."
"770","WORKERS AND UNIONS. Over the past 13 years, we have legislated to lift regulatory burdens from the shoulders of those who create jobs in Britain."
"771","To industry's relief, we shunned the job-destroying European Social Charter."
"772","And we reject Labour's job-destroying notion of a national minimum wage."
"773","We have also legislated five times to transform industrial relations, returning power from militants to ordinary union members."
"774","As a result, the number of days lost each year through strikes has fallen from an average 12.9 million in the 1970s to less than a million last year - the lowest figure since records began a century ago."
"775","Labour would disrupt industrial peace by weakening the power of management and the courts."
"776","They propose to take away the courts' most important sanction - the power to take over a union's assets."
"777","Sympathy strikes would be legalised by Labour, and employers would be prevented from dismissing strikers who broke their contracts."
"778","The workers' rights we believe in are those which enhance individuals' status and opportunities."
"779","We believe people should be informed and consulted by employers about issues which affect their work."
"780","No one should be allowed to deduct trade union fees automatically from an employee's pave without written authorisation."
"781","Individuals must be given greater rights to belong to the union of their choice."
"782","We also believe strongly that employers, employees and customers should not have their lives and businesses disrupted by wildcat strikes."
"783","In the new Parliament, we will legislate to enforce and enhance these rights."
"784","We will require employers to give everyone who works for them for more than eight hours a week a clear 'written statement of their terms and conditions of employment."
"785","We will make automatic deduction of union membership dues without 'written authorisation unlawful."
"786","We will take measures to give individuals greater freedom in choosing a union."
"787","We will legislate to require that all pre- strike ballots are postal and subject to independent scrutiny, and that at least seven days' notice of a strike is given after a ballot."
"788","People who use public services will have the right to restrain the disruption of those services by unlawful industrial action."
"790","A SHARE IN THE FUTURE. We also believe that people at work should be helped to build security for themselves and their families."
"791","Employees should be given every opportunity to acquire a stake in the business for which they work."
"792","We have ruled that executive share option schemes may grant options at a discount only if the employer also runs an all-employee scheme."
"793","Saving for a pension reduces reliance on the state."
"794","We welcome the provision of occupational schemes covering over 11 million workers."
"795","There are already important safeguards, which we have improved, for the rights of members in such schemes."
"796","But we believe that a full review of the arrangements is now needed."
"797","We also believe that new freedoms for scheme members will strengthen accountability and benefit investors."
"798","We will establish a review of the framework of law and regulation within which occupational schemes operate."
"799","We will give every member of an occupational scheme the right to an annual statement of the value of their savings."
"800","In addition we will examine ways of giving those who retire with lump sum payments more choice as to how their savings are invested."
"802","WOMEN AND OPPORTUNITY. A higher proportion of women go out to work in Britain than in an other EC country except Denmark."
"803","Many women choose to work part-time, and our policies have encouraged the development of part-time work within a framework which safeguards employees from exploitation."
"804","Throughout Europe, the UK is recognised to have the most comprehensive legislation to combat sex discrimination."
"805","We are also committed to breaking down artificial barriers to women's advancement based on prejudice or lack of imagination."
"806","As an employer, government must continue to set an example."
"807","The tax relief we have introduced on training fees is constructed to ensure that non-tax payers - who include many married women - will be able to benefit, too."
"808","Many Training and Enterprise Councils already have specific plans to help women trainees."
"809","We will involve them further in helping employers to help with childcare."
"810","We believe mothers should be treated equally by government, whether they work outside the home or not."
"811","We are fully committed to maintaining the real value of child benefit."
"812","And we will act where a push by government is needed to stimulate the provision of childcare."
"813","All employers who meet childcare costs can set these off against their liability for corporation tax."
"814","In addition, we have relieved employees from paying income tax on the benefit of workplace nurseries."
"815","After-school childcare is an area of particular importance to many working mothers."
"816","We will introduce a new initiative to encourage the provision of after-school facilities by schools, employers and voluntary groups across the country."
"817","The Government will amend the law relating to the employment rights of pregnant women to give effect to the EC Directive on Pregnant Workers."
"818","This addition to our already extensive legal provision will give a right to at least 14 weeks' maternity leave and protection against dismissal on grounds of pregnancy."
"819","We will take forward our public appointments initiative."
"820","Departments will publish plans for between a quarter and a half of public appointments to be held by women by 1996."
"821","We will ensure that all parts of government adopt a strategic approach to the employment and development of women staff."
"822","We will encourage them to participate in the Opportunity 2000 initiative."
"823","We will continue to oppose EC measures which would discourage part-time employment, valued by so many women."
"824","We will encourage all TECs to adopt plans to help women trainees have equal access to training opportunities."
"825","We will introduce a new grant, paid through TECs, to help employers, voluntary groups or schools to set up after-school care and holiday arrangements."
"826","We will ensure that schools are free to participate."
"828","FREEDOM UNDER THE LAW. The Conservative Party has always stood for the protection of the citizen and the defence of the rule of law."
"829","Society is entitled to a sense of security"
"830","individuals to peace of mind"
"831","the guardians of that peace to our whole-hearted support."
"832","Our policies on law and order, and the rights of individuals, are designed to protect the people of this country and their way of life."
"833","Britain experiences less violent crime than many comparable countries."
"834","But crime has continued to rise in Britain."
"835","And the challenge for the 1990s is to step up the fight against lawlessness and violence, so that our citizens can live free from fear."
"836","We must continue to ensure that the sentence fits the crime - with long sentences for dangerous criminals, and fines and a tougher regime for punishment outside prison available as an alternative for less serious crime."
"837","And we must maintain confidence in our legal system."
"838","We must tackle crime at its roots."
"839","Two-thirds of the offences dealt with by our courts are committed by only seven per cent of those convicted."
"840","Most of these constant offenders started down the path of crime while still of school age."
"841","We have launched a reform of our prisons, improving the prospect that those who serve custodial sentences will not return to crime."
"842","But above all we must remember that it is our policemen and women who are in the front line of the battle."
"843","To combat crime effectively the police need the full support of the Government and the public."
"845","POLICE AND THE COMMUNITY. We Conservatives can be proud of our record in supporting the police."
"846","Since 1979 we have increased spending on the police by 74 per cent in real terms."
"847","Uniformed manpower has increased by 16,000 and civilian manpower by 12,000."
"848","We have launched a campaign to recruit 10,000 Special Constables."
"849","Over the next few years we want to see a major reform which will help provide what the public wants and needs: a visible, local police presence."
"850","We will be encouraging police forces to develop local Community Policing, to link the police more closely with the communities they protect."
"851","The Metropolitan Police will be reorganised on this basis by the spring of 1993."
"852","Two-thirds of English and Welsh forces are already preparing similar plans."
"853","Pilot schemes suggest they can add greatly to the citizen's sense of security and build support for the police."
"854","Community Policing will involve local residents, listen to their views and engage their help in the fight against crime."
"855","It will mean: smaller police units with officers serving the same area for longer."
"856","That way, people can really get to know their local police officers"
"857","each police force devolving its management and operational control to local units, and streamlining its chain of command"
"858","getting police back on the beat, and in close contact with the neighbourhoods under their care."
"859","It will be supported by an extension of Neighbourhood Watch schemes, which are vital in deterring theft and burglaries."
"860","Public confidence in the police is enhanced when people know what they can expect from their local police force, and when outsiders are let into the process of inspecting how they work."
"861","At least five police forces are already leading the way with charters setting out their targets."
"862","We are continuing to increase police numbers."
"863","There will be 1,000 extra police officers this year."
"864","We will continue to give the police the support and resources they need to carry out their duties effectively and efficiently."
"865","We will be seeking the nation-wide introduction of Community Policing."
"866","We will encourage civilianisation as a means of freeing police officers for operational duties."
"867","We will encourage the extension of Neighbourhood Watch to more residential areas."
"868","We will continue to increase the Special Constabulary, which has seen a rise in recruitment this year of 10 per cent."
"869","We want each police force to produce a charter telling local people, for example, how quickly the police will aim to respond to emergency calls."
"870","We will introduce lay inspectors with management experience into the police inspectorate."
"872","PROTECTORS AND VICTIMS. We look to the police to protect us."
"873","They risk their lives to do so."
"874","Police officers are entitled to the protection of the community they serve."
"875","Those who indulge in the shameful practice of 'ambushing', or seeking to frustrate the work of the emergency services, deserve to face severe penalties."
"876","We welcome the findings of a study by the Home Office and Crown Prosecution Service which shows that assaults on policemen attract consistently heavier penalties."
"877","But we will examine ways of introducing further protection for the police."
"878","We must also pay special attention to the needs of the victims of crime, in the courts and in rebuilding their lives."
"879","We have increased funding for Victim Support."
"880","The number of people directly affected by violent and sexual crime remains relatively small."
"881","But fear of crime can have a devastating effect on people's lives, and particularly on women's lives."
"882","We are determined to reduce this fear."
"883","We will set up a working party to examine what more can be done to protect the police and members of other emergency services from assault."
"884","We will encourage victims to report sexual offences by giving them statutory anonymity."
"885","Under our Safer Cities programme, there are 124 schemes to improve street lighting, which has been shown to reduce the fear of crime significantly."
"886","Women-only taxi services are being encouraged under the same Safer Cities programme."
"888","PENALTIES AND PREVENTION. Our armoury of criminal law and penalties requires constant review."
"889","We have just introduced a new law specifically aimed at the so-called 'joy-rider'."
"890","This places the responsibility for dangerous driving, damage, injury or death following from the taking of a vehicle squarely on the shoulders of those in it."
"891","Even where 'joy-riding' is not involved, causing death through dangerous or drink driving is a very serious offence."
"892","We believe that the maximum sentence for such a crime should reflect its gravity."
"893","Squatting is nothing less than the seizure of another's property without consent."
"894","Having consulted widely on the subject, we have decided to extend the criminal law dealing with squatting."
"895","Illegal camping by gypsies or other travellers can affect the lives of whole communities."
"896","We believe that this problem must be tackled."
"897","We are concerned about the small but persistent minority, particularly of young people, who re-offend while already on bail."
"898","We have announced new measures to deter them from repeated crime."
"899","Young people who find themselves on probation for shop-lifting, vandalism or petty thuggery should be shown where the path of crime may lead."
"900","They should be given a brief personal experience of the nature of prison life."
"901","'Joy-riders' will now face prison sentences of up to 5 years, unlimited fines and unlimited driving bans."
"902","We will extend the maximum sentence for causing death through dangerous or drink driving."
"903","We will create a new criminal offence of squatting, to give greater protection to the owners and occupants of shops, commercial premises, houses and flats."
"904","The 1968 Caravan Sites Act will be reviewed with the aim of reducing the nuisance of illegal encampments."
"905","As part of a community sentence, young offenders will be taken to see what life is really like inside one of our prisons - a sobering experience for them."
"906","We will introduce a new police power to make an arrest for breach of police bail."
"907","We will give the courts the statutory power to increase sentences for those who offend while on bail."
"908","We will increase the number of bail hostel places, to enable closer supervision of those on bail."
"909","We will mount a drive against school truancy, and set up a Task Force to find the best ways of co-ordinating the work of local agencies helping young people at risk of becoming offenders."
"911","REFORMING OUR PRISONS. Prisons should be places which are austere but decent, providing a busy and positive regime which prepares prisoners for their ultimate release."
"912","We have been reversing the Labour Party's neglect of the prison service in the 1970s."
"913","Since 1985, 14 new prisons have been opened 7 more will open over the next two years."
"914","The end of overcrowding is now in sight."
"915","We have already taken steps to implement the key recommendations of the Woolf report on the future of our prisons."
"916","We will bring private sector skills in to enhance efficiency and increase value for money."
"917","We have put out to tender the contract for prison escort services, an approach which has worked well in other countries."
"918","The first contract for a privately managed remand centre has been awarded."
"919","We will sustain our massive prison reform and building programme."
"920","A reconstruction programme will end the degrading need for 'slopping out' by the end of 1994."
"921","We will reorganise prisoners' education, training and work opportunities."
"922","We will establish the Prison Service as a separate agency, whose director will have the clear responsibility for day-to day operations."
"923","The Home Secretary will remain ministerially accountable to Parliament for prison policy."
