"","sentence_text_new"
"444","It is wrong to imagine that compassion must be nationalised and that we can only help our fellow man through state action."
"446","4. Education and Opportunity. All children dream of what they might do when they grow up."
"447","Our task is to help them turn those dreams into reality whatever their background may be."
"448","It is an exciting world, full of new opportunities for inquiring minds: it should be open to every child."
"449","Their future - and Britain's prosperity - depends on the quality of their education."
"451","Our Education Guarantee. A good education is the birthright of every child."
"452","Literacy is the building block of all future learning: English is the global language of commerce and, much more, a thing of beauty."
"453","Without basic science and mathematics, the modern world is incomprehensible."
"454","Every child therefore must be taught to read, write and add up from an early age."
"455","Years of mistaken, progressive education in the 1960s and 1970s denied these precious skills to too many children."
"456","We have worked ceaselessly since 1979 to put that right."
"457","Our decision to test children and publish the results has allowed standards to be measured and exposed."
"458","We have reformed the curriculum, toughened inspections, and given more information and power to parents."
"459","Our many excellent teachers now know what is expected of them, and already standards in schools are rising."
"460","But they are still not good enough."
"461","We must do more."
"462","Building on what we have done, we can now offer a new pledge to parents - a guarantee of education standards."
"463","First, we will set national targets for school performance that reflect our objective of ensuring that Britain is in the top league of international standards across the whole spectrum of education."
"464","Second, we will require every school to plan how to improve its performance, and to set targets which relate to similar schools and national standards."
"465","Third, we will give all parents full information on the performance of their child's school."
"466","Fourth, to underwrite our pledge, we will ensure action is taken to bring any under-performing school up to the mark."
"467","We will meet this pledge by using the full set of levers for improved standards that we have put in place."
"468","We are revising and simplifying the National Curriculum in primary schools to emphasise high standards in the basic skills."
"469","Parents and teachers must have an overview of not just how much a child has learnt while at school, but how the school performs against others."
"470","Poor schooling must not be protected by a veil of secrecy."
"471","Parent power is a vital force for higher standards."
"472","Regular tests and exams are essential if teachers are to discover how much their pupils have learnt, and parents are to know how much progress their children are making against national standards."
"473","That is why children are already being tested at 7, 11 and 14."
"474","We will publish all school test results, including the results of tests of 7 and 14 year olds."
"475","We propose also to assess every child at five."
"476","This will give teachers and parents a benchmark against which they can measure future progress."
"477","To give a better measure of pupil's performance, marks out of 100 will be made available to parents as well as the broad-brush levels."
"478","We will also introduce a new test for 14 year old children that covers the whole National Curriculum - assessing progress before they choose subjects for GCSE."
"479","Tests and exams need to be rigorous and demanding."
"480","We will insist that they establish children's command of spelling, punctuation, and grammar in English tests."
"481","Children will sit arithmetic tests without calculators."
"482","We will not allow such extensive use of open books in tests and in GCSE exams."
"483","We will establish an English Language GCSE."
"484","We will continue to uphold the gold standard of A-levels, and ensure that the great classics of our literature are studied at A-level."
"485","At the same time students should have the chance to study more subjects in the sixth form."
"486","Rigorous tests show how individual children and schools are performing and expose schools that are not giving children the education they deserve."
"487","To underwrite our guarantee, we will then take action to improve standards."
"488","We cannot tolerate schools that fail their pupils."
"489","By this summer every secondary school in the country will have been inspected by independent inspectors, and by summer 1998, every primary school will have been inspected as well."
"490","We have the power to take over failing schools directly and close them if necessary."
"491","We will now go further and require every school to set, and publish, regular targets, and plans for improving their academic results."
"492","Independent inspectors will monitor the results of weaker schools and their plans for improvement at regular intervals."
"493","Sometimes, though, schools are failing because the local education authority which runs them is failing."
"494","The authorities with the worst GCSE results and the worst results at Key Stage 2 (11 year olds) are run by Labour."
"495","Those children need our help."
"496","We will allow for on independent inspection of education authorities and intervene directly to raise standards where education authorities are letting children down."
"497","Failing authorities will be required to set out their plans to raise standards, and work with education teams - directed by independent inspectors - to implement those plans."
"498","The vast majority of teachers do an outstanding job."
"499","They have played a key part in implementing the reforms that we have introduced."
"500","A few, though, let their pupils down."
"501","We will establish a more rigorous and effective system of appraising teachers, which reflects how well their pupils perform in tests and exams: this will identify which teachers need more help and, where necessary, which teachers need to be replaced."
"502","Many feel that the professional standing of teachers would be strengthened by the creation of a single body which could speak with authority on professional standards."
"503","We will consult with teachers and other interested parties about the possible role of such a body."
"504","The school should be a place of stability and stimulation for children, especially if they come from a hostile or turbulent environment."
"505","To improve standards in future our new teacher training curriculum will stress traditional teaching methods - including whole class teaching and learning to read by the sounds of letters."
"506","We will also encourage more teachers to enter the profession through practical training schemes focused on classroom experience such as the Graduate Teacher Scheme."
"507","A child is likely to learn more in a well-ordered school."
"508","Teachers must have the powers they need to maintain discipline."
"509","We will give teachers greater power to set detentions, to exclude disruptive pupils and to use reasonable physical restraint where necessary."
"510","Schools also have an important role to play in spiritual and moral education."
"511","We will take steps to ensure that every school fulfils its role of providing religious education and collective worship."
"513","Choice and Diversity. When we came to power in 1979 the school system was totally dominated by one type of school - the monolithic comprehensive."
"514","The system failed our children."
"515","It treated every child the same."
"516","It told parents where to send their children."
"517","It did not give schools the freedom to run their own affairs."
"518","Since 1979 we have created a rich diversity of schools, to serve the varied talents of all children and give parents choice within that diversity, because we believe that parents know what is best for their children."
"519","That is why we - and only we - are committed to giving the parent of every four year old child a voucher for nursery education so they can choose the pre-school education they want for their child, whether in a play-group, a reception class, or a nursery school in the private or state sector."
"520","We will give more talented children, from less well-off backgrounds, the opportunity to go to fee-paying schools by expanding the Assisted Places Scheme to cover all ages of compulsory education, in line with our current spending plans."
"521","We propose to develop it further into a wider scholarship scheme covering additional educational opportunities."
"522","The freedoms and status of fee-paying schools will be protected."
"523","Grant-maintained schools have been popular with parents across the country - whatever their politics."
"524","We will encourage more schools to become grant-maintained and will allow new grant-maintained schools to be set up where there is sufficient local demand."
"525","We will give all grant-maintained schools greater freedoms to expand and to select their pupils."
"526","Grant-maintained schools are leading the way."
"527","Local authority schools are also benefitting from our policy of local management of schools."
"528","Our ultimate objective is that all schools should take full responsibility for the management of their own affairs."
"529","In the next parliament we will take another step towards giving them that freedom."
"530","We will extend the benefits of greater self-governance to all LEA schools."
"531","We will require local authorities to delegate more of schools' budgets to the schools themselves."
"532","We will give them more freedom over the employment of their staff and over admissions."
"533","And, where they want it, we will allow them to take over ownership of their assets, so they can make best use of the resources."
"534","Local authorities will continue to be responsible for their schools' standards."
"535","They will provide funds, and compete with other organisations to provide services to schools."
"536","We would expect the increased responsibility of head-teachers, and their role in achieving efficiency-savings, to be recognised by their pay review body."
"537","Schools are stronger and more effective where head-teachers and governors can shape their own distinctive character."
"538","Sometimes that means developing a speciality in some subjects."
"539","Sometimes it means selecting children by their aptitudes: where parents want this we should not stand in their way."
"540","Special abilities should be recognised and encouraged."
"541","We will continue to encourage the establishment of more specialist schools in technology, arts, languages and sport."
"542","We aim to help one in five schools become specialist schools by 2001."
"543","We will allow all schools to select some of their pupils."
"544","We will help schools to became grammar schools in every major town where parents want that choke."
"545","The high standards, real choice and genuine diversity which we have introduced will produce the best results for all our children."
"547","Lifetime Learning. Lifetime learning is a reality in Britain today."
"548","Over a half of all students in universities, and seventy per cent of those in further education colleges, are adults who have returned to education later in life."
"549","We will continue to create new opportunities for more people to participate."
"550","There has been a revolution in further and higher education."
"551","Three and a half million people are in further education - up from just half a million in 1979."
"552","The number of young people going to university has risen from one in eight to one in three over the same period."
"553","We will ensure consistently high standards and will consult on the development of higher education when we receive the results of the Dearing Review."
"554","We have world class research in British universities which we will continue to support."
"555","Every young person should have the opportunity to continue in education or training."
"556","We will give students between 14 and 21 a learning credit which will enable them to choose suitable education or training leading to recognised qualifications up to A levels or their equivalents."
"557","We will also introduce National Traineeships and encourage employers to offer more work-based Modern Apprenticeships to young people."
"558","Objective external assessments of a proper syllabus will be made a part of all National Vocational Qualifications."
"559","We will continue to support the network of Training and Enterprise Councils, which have created a valuable partnership between business and government."
"560","We will encourage more employers to become involved in Investors in People, with the public sector matching the performance of the private sector."
"561","Competitive markets demand high skills."
"562","If Britain is to win, we need to encourage learning and give people the opportunity to go where their interests and inquiring minds take them."
"565","World Class Health and Public Services. Our Record - Health and Public Services. Government spending has concentrated on priorities, not wasteful bureaucracy and overmanning."
"566","Despite tough overall public spending plans, real spending on the NHS has risen nearly 75% since 1979, on schools by 50% and on the police by more than 100%."
"567","The Health Service is treating over 1 million more patients each year than before our reforms."
"568","The number of people waiting over 12 months for hospital treatment has fallen from over 200,000 in 1990 to 22,000 last year."
"569","The average wait has fallen from nearly 9 months to 4 months."
"570","The Government has set up the Citizen's Charter to provide first class public services for all citizens."
"571","Nearly 650 organisations have received a Charter Mark for meeting demanding standards of performance, customer satisfaction and value for money."
"572","There are now 55,000 more nurses and midwives and 22,500 more doctors and dentists than in 1979."
"573","For every senior NHS manager, 77 people are providing direct patient care."
"574","Nurses average earnings have grown 70% in real terms: from £68 a week in 1979 to £325 in 1995."
"575","Doctor's pay has risen by a third."
"576","Under Labour both were cut."
"577","Infant mortality has fallen from 13.2 to 6.2 per thousand over the last 18 years."
"578","Deaths through road accidents are now the lowest since records began in 1926."
"579","Since 1979 road deaths and serious casualties have fallen by 43% despite an 85% increase in motor traffic."
"580","The government has invested record amounts on transport - more than £26 billion since 1979 in investment on motorways and trunk roads"
"581","£16 billion in investment on railways"
"582","and £8 billion in investment on London Transport."
"583","Privatisation is delivering better services at lower costs."
"584","BT's main prices are down by more than 40% in real terms."
"585","Average household bills for gas and electricity have also fallen in real terms since 1990."
"587","5. Security in Health. We have been the guardians of the NHS for most of its life, improving its services and securing its funding."
"588","The benefits can be seen in our rising standards of health."
"589","1993 was for example the first year in which no child in this country died of measles."
"590","Between 1979 and 1995 life expectancy at birth in England has increased from 70.4 years to 74.3 years for men and from 76.4 years to 79.6 years for women."
"591","We are getting healthier and we are better looked after when we are sick."
"593","Growing Resources for a Modern Health Service. This progress has been possible because we have increased spending since 1979 by nearly 75% more than inflation, to almost £43 billion."
"594","And we are not stopping there."
"595","The next Conservative Government will honour a firm guarantee to the NHS."
"596","We will continue, year by year"
"597","to increase the real resources committed to the NHS, so NHS spending will continue to share in a growing economy."
"598","Under Labour there have been years when resources for the NHS actually shrank - something that would be inconceivable with the Conservatives."
"599","Money is only really a means to an end: better patient care."
"600","Now we are treating 9.2 million hospital in-patients and day cases as against 6.9 million in 1992 and 5.1 million in 1979."
"602","Investing in Skilled Staff. We are committed to expanding the medical staff of the NHS."
"603","We shall therefore increase medical school intakes to 5,000 a year by the year 2000 and are ahead of schedule in reaching the target."
"604","Good nursing is the bedrock of the NHS."
"605","In particular we will increase the number of nurses with specialist qualifications in paediatric intensive care,emergency care, and cancer care."
"606","The number of nurses qualifying each year will increase by 2,500 within the next 5 years as we continue to expand Project 2000 training."
"608","Higher Standards of Service. We are tackling the problem of long waiting times which can cause so much worry, distress, and pain."
"609","We have set tough targets under the Patient's Charter and as a result average waiting times for in-patient hospital treatments have fallen from more than 6 months 5 years ago to 4 months last year."
"610","Patients no longer put up with being kept in ignorance."
"611","They want to know more."
"612","We will publish more information on how successfully hospitals are treating patients so that they and their GPs can make more informed choices between services in different hospitals and help stimulate better performance."
"614","Better Primary Care. Our vision of the NHS is one in which hospitals and family doctors gain greater power to run their own affairs."
"615","That is why we will continue to encourage the spread of fundholding among GPs."
"616","Labour by contrast would destroy the new freedoms that fundholding doctors enjoy by imposing a new layer of bureaucracy on top of them."
"617","However, we do not want the benefits of better healthcare to be confined to patients of GP fundholders."
"618","Our proposals to shift more healthcare towards family doctors are open to all."
"619","We shall implement the new Primary Care Act which will enable all family doctors to provide a broader range of patient services within their surgeries."
"620","This will include (super surgeries and practice-based cottage hospitals that can offer faster and more local treatment."
"621","We expect to see the number of nurses working in GP practices continue to grow, as will the number of GPs."
"622","We will extend nationwide our plans to enable more nurses to prescribe a wider range of drugs for patients, recognising their contribution to primary care."
"624","Mental Health. The last decade has also seen major changes in the care of mentally ill people."
"625","We will continue to develop a full range of services - including 24-hour nursed hostels and secure units - that can care for them in a way which is most appropriate to them and the interests of the wider community."
"626","We will not dose any long-stay mental hospitals unless it can be shown that adequate care services exist in the community."
"627","We will strengthen co-operation between health and social services in the delivery of mental health services."
"628","Our recent Green Paper showed how this can be done."
"629","And we will monitor the progress of Health Authorities in developing proper mental health care plans."
"631","Health of the Nation. A modern health service is not just about treating illness, it is also about keeping people healthy."
"632","This is why we launched the Health of the Nation strategy in 1992 - the first time England has had a strategy for health."
"633","Its aim is to reduce illness and premature death by identifying common causes of ill health, like excessive smoking and obesity."
"634","Different groups in and outside the health service then work together to tackle the problems."
"635","We are already seeing progress."
"636","Between 1990 and 1994, deaths from coronary heart disease among the over-65s, the suicide rate, and the number of teenage pregnancies fell substantially."
"637","And last year we announced that environmental targets would be added to Health of the Nation."
"638","Improved general health means fewer people requiring attention in hospitals and GP surgeries - and more resources available for patients who need them."
"639","Our Health of the Nation strategy is a vital part of our vision for creating a health service fit for the 21st Century."
"641","A Modern Health Service. Healthcare is changing fast."
"642","Modern technology is constantly increasing the range of treatments which are available."
"643","Conservatives believe that the benefits of these advances should be made available to patients on the basis of their clinical need, without regard to their ability to pay."
"644","Furthermore we also believe that the NHS must have access to sufficient resources to allow it to invest in the facilities required to deliver up-to-date healthcare."
"645","Since 1979 capital investment in the NHS has proceeded at an unprecedented rate."
"646","In the future we believe these requirements will be best met in a partnership with the private sector which allows the private sector to improve the facilities in which NHS healthcare is delivered."
"647","We will promote the Private Finance Initiative which will unleash a new flow of investment funds into the modernisation of the NHS."
"648","The NHS is a British success story."
"649","It commands universal support in Britain."
"650","It is widely admired all over the world."
"651","Conservatives are proud of the part we are playing in improving the NHS still further."
"653","6. Better Public Services. The public sector is being transformed the world over."
"654","Britain is in the vanguard."
"655","Everyone else wants to learn from our vision of a smaller state doing fewer things and doing them better."
"656","Old style public services were centrally planned with little information or choice for the public who used the service."
"657","Our reforms have made these services more responsive to the public by breaking up cumbersome bureaucratic structures and shifting power to small responsive local institutions and the people who work in them."
"658","The schools, hospitals and police have all been transformed in this way."
"659","We support the people who do, not the people who plan."
"660","In order to get better standards we are liberating services from centralised control over capital."
"661","We will push forward our Private Finance Initiative to break down these old barriers."
"662","We have made public services genuinely accountable, with useful information and real choices for the people who use them."
"663","We set tough standards and they will get tougher."
"664","The Citizen's Charter has raised standards of customer service."
"665","When these high standards are reached we recognise and reward excellence through our Charter Mark initiative."
"666","There are now 647 Chartermarks and we will aim for more than 2000 Chartermarks by the year 2000."
"667","We will require all government agencies to apply for Chartermarks."
"668","The days of the bureaucratic paperchase are behind us."
"669","The future is government direct."
"670","We will harness the latest information technology to place the public sector directly at the service of the citizen."
"671","People will be able to use simple computer terminals to enter information directly."
"672","This will transform time-consuming transactions like completing a tax return or registering a new business."
"674","Privatisation and Competition. In 20 years, privatisation has gone from the dream of a few Conservative visionaries to the big idea which is transforming decaying public sector industries in almost every country in the world."
"675","Britain has led the way with this new industrial revolution: we can be proud of what we have achieved."
"676","In 1979 the Government inherited a range of businesses which had come into the public sector for different reasons."
"677","Many were known for their poor standards of service, and most were making large losses."
"678","Over the past eighteen years that situation has changed substantially."
"679","Privatisation has enhanced productivity, improved customer services, raised safety and environmental standards and substantially reduced prices."
"680","Telephone, gas and electricity bills to the customer have fallen as never before."
"681","Telephone waiting lists are unknown, and water, gas and electricity disconnections have fallen dramatically."
"682","Nearly £40 billion in private sector funding has been committed to a major investment programme to meet higher quality water standards."
"683","We can now look forward to water prices falling over the years ahead."
"684","Service standards have improved substantially."
"685","Before privatisation published service standards did not exist."
"686","Now industry regulators monitor legal requirements to provide quality services in a competitive environment."
"687","Refunds may be made when performance standards are not met."
"688","Privatisation has benefitted - and will continue to benefit - consumers, shareholders, employees, and taxpayers."
"689","In 1979 the then-nationalised industries required a £50 million per week subsidy from the taxpayer."
"690","In 1996 those now privatised companies paid taxes of £60 million per week."
"691","We will ensure private ownership, competition and regulation continue to deliver lower prices and better services for consumers."
"692","We will extend competition for domestic gas users, and introduce competition in the water industry, starting with large users."
"693","The Post Office occupies an important part in national life."
"694","It comprises Counter Services, the Royal Mail and Parcelforce."
"695","The network of sub-post offices is vital and most are already run as private businesses."
"696","The Royal Mail provides a universal service at a standard price in every part of the United Kingdom."
"697","No one can imagine a stamp that does not bear the Queen's head."
"698","These characteristics must continue, but reforms are needed to allow the services to develop."
"699","The Royal Mail must face up to the challenges and opportunities that are arising from increasing competition and the international liberalisation of services."
"700","We will guarantee to preserve the national identity, universal service and distinctive characteristics of the Royal Mail, while considering options - including different forms of privatisation - to introduce private capital and management skills into its operations."
"701","We will transfer Parcelforce to the private sector whilst ensuring that every Post Office in the land continues to provide a full parcel service at an economical price."
"702","Privatisation works."
"703","We will therefore continue to pass government activities into private ownership where this can bring benefits to consumers and taxpayers."
"705","Local Government. We are developing a new vision for local government."
"706","We believe local government should take a lead in the planning and development of their communities."
"707","To achieve that, we have encouraged them to work in partnership with central government, with private enterprise, and other organisations in their community."
"708","The impact of local government is multiplied when they work in this way."
"709","To encourage this partnership, we have developed the new approach of Challenge Funding."
"710","We set up a fund to meet a particular objective and then invite competing bids for the money."
"711","Those who form effective partnerships are far more likely to win those bids."
"712","The Single Regeneration Budget Fund, for example, has stimulated many working partnerships that are bringing new life to their communities."
"713","We will push Challenge Funding further to reward effective local government."
"714","This innovation has the potential to transform the financing of the public sector."
"715","In addition, we are encouraging higher standards and more cost-effective provision of local services."
"716","Local authorities can enable things to happen rather than necessarily running them themselves."
"717","They must look after the interests of users of their services - and that is often best done by being a purchaser, not an employer."
"718","Standards of service are rising in many local authorities."
"719","There are, however, still great disparities between the best and worst performers, as the Audit Commission shows in their thought-provoking reports."
"720","We will keep up the pressure for higher standards and improved value for money by insisting on compulsory competitive tendering."
"721","The development of Challenge Funding and the shift in the role of local authorities from direct employers to purchasers of services will transform local authorities over the coming years."
"722","In the meantime we will, for so long as is necessary, retain the power to cap local authorities to protect taxpayers."
"724","Strikes in Essential Services. Industrial relations in this country have been transformed."
"725","In so far as there is a still a problem it is concentrated in a few essential services where the public has no easy alternative and strikers are able to impose massive costs and inconvenience out of all proportion to the issues at stake."
"726","We will protect ordinary members of the public from this abuse of power."
"727","We will legislate to remove legal immunity from industrial action which has disproportionate or excessive effect."
"728","Members of the public and employers will be able to seek injunctions to prevent industrial action in these circumstances."
"729","Any strike action will also have to be approved by a majority of all members eligible to vote and ballots will have to be repeated at regular intervals if negotiations are extended."
"731","Transport. Our railways are already improving now they have been liberated into the private sector."
"732","Passenger numbers are up: more people are using the railways every day."
"733","Investment is up: Railtrack plans to spend £4 million each day on improving stations and maintaining and renewing the network."
"734","The new train operators are committed to investing £1.5 billion in new and refurbished rolling stock."
"735","And key fares are set to fall in real terms for the first time in a generation, with guaranteed price controls keeping fare increases below the level of inflation until at least 2003."
"736","We intend to build on this growing success story to create a thriving railway network for the new century."
"737","We will complete the successful transfer of British Rail into the commercial sector."
"738","We now want to draw in private investment to modernise London Underground and improve services to passengers."
"739","We will bring forward plans to privatise London Underground."
"740","Proceeds from privatisation will be recycled in order to modernise the network within 5 years - creating an underground system to serve the capital in the 21st Century."
"741","We will regulate fares so they rise by no more than inflation for at least 4 years after privatisation."
"742","We will also protect services - including the Travel Card and concessionary fares."
"743","After completing the modernisation of the network, the majority of the remaining surplus from privatisation will be channelled into additional support for transport investment in London and elsewhere in the country."
"744","We will continue to encourage public transport."
"745","In particular, we will use the existing funding for local authorities to promote developments which make it easier to interchange between bus and rail."
"746","We recognise the needs of road users, and will continue to work with the private sector to sustain our road building and maintenance programme."
"747","Already under the Private Finance Initiative the private sector is contributing some £1 billion to investment in roads and achieving significant savings in construction costs."
"748","We will also tackle road congestion by introducing new regional traffic control centres, by extending the use of variable speed limits, and by ensuring that local authorities have the necessary powers to act."
"749","We will promote a cleaner environment by supporting a Europe-wide reduction in vehicle emissions, and encouraging the manufacture of more fuel-efficient vehicles."
"750","We will continue to build on our record of improving safety on roll-on roll-off ferries and cargo ships through higher standards of survivability and the measures in the Merchant Shipping Act."
"751","We will continue to make it easier for people to travel by air."
"752","Already over the last 5 years opening up the market in Europe has led to more services and lower fares."
"753","We will build on that success in negotiations with the United States and other countries."
"754","We will also continue to encourage the development of regional airports offering new direct services to the rest of the world in the same way that we have already opened up new regional links with Europe and the United States."
"755","We will privatise the National Air Traffic Service because it will be run better in the private sector."
"756","Competition and enterprise are the best way to improve our transport system."
"759","A Safe and Civil Society. Our Record - A Safe and Civil Society. Spending on the police has doubled since 1979 after allowing for inflation."
"760","There are now about 16,000 more police officers than when we took office."
"761","2,360 more constables have been recruited since the last election and the Government is giving Chief Officers the resources to recruit 5,000 police constables over the 3 years to 1999."
"762","Recorded crime has dropped in each of the last 4 years."
"763","It is now over 10% down on 1992 levels - more than half a million fewer offences - the biggest drop since records were first kept."
"764","There are now 153,000 Neighbourhood Watch schemes in England and Wales - 38,000 more than in 1992 - covering 5.5 million homes."
"765","We have helped fund over 4,000 closed circuit TV schemes over the last 2 years for additional security."
"766","Our national DNA database - the first in the world - now has over 112,000 samples on it."
"767","3,300 matches have so far been made between suspects and crime stains."
"768","The Government has increased the maximum penalty for taking a gun to a crime and for attempted rape to life imprisonment."
"769","Since 1985 the average sentence for violence against the person has risen by a third and for sexual offences by nearly 40%."
"770","The number of cars stolen has fallen by nearly 20% in the last four years - that is about 100,000 fewer cars stolen."
"771","We have built 22 new prisons since 1980."
"772","Slopping out has ended."
"773","No prisoners now sleep three to a cell designed for one."
"774","Prison escapes have fallen by 80% since the last election."
"775","Mandatory drug testing has been introduced throughout the Prison Service."
"776","Home leave has been cut back - down by half in two years."
"777","We have made witness intimidation a crime."
"778","500 people were charged with that offence in 1995 alone."
"779","We have stepped up the fight against drugs and organised crime, giving the Security Service powers to support the police and Customs and Excise in tracking down the serious criminals."
"781","7. Law, Order and Security. People have a right to sleep safely in their homes and walk safely on the streets."
"782","Governments have a duty to maintain that security."
"783","Our reforms are aimed at ensuring that crime does not pay."
"784","And they are working - the pessimists and the scoffers are wrong."
"785","Recorded crime has fallen every year for the last 4 years."
"786","It is now 10% lower than it was in 1992."
"787","That is over half a million fewer crimes - the biggest drop since records were first kept in the middle of the 19th century."
"788","But crime is still too high."
"789","We must do more."
"790","Our aim is to keep crime falling over the lifetime of the next parliament."
"791","This is what we will do."
"793","Safer Communities. Anti-social behaviour and petty crime disrupt communities and spread human misery."
"794","The police are rightly now vigorously tackling problems such as graffiti vandalism and drunkenness."
"795","Where such behaviour goes unchecked more serious crimes will follow."
"796","We will support chief constables who develop local schemes to crack down on petty crime and improve public order."
"797","Closed circuit television has proved enormously successful in increasing public safety."
"798","We will fulfil the Prime Minister's pledge to support the installation of 10,000 CCTV cameras in town centres and public places in the 3 years to 1999."
"799","We will provide £75 million over the lifetime of the next parliament to continue extending CCTV to town centres, villages and housing estates up and down the country that want to bid for support."
"800","We will also continue to take other steps to improve the safety of our streets and communities."
"801","In this parliament we have given the police power to seize alcohol from under-18s caught drinking in public."
"802","The police have been given the power to stop and search in a specified area for up to 48 hours if they reasonably believe people to be carrying knives."
"803","Identity Cards can also make a contribution to safer communities."
"804","We will introduce a voluntary identity card scheme based on the new photographic driving licence it will, for example, enable retailers to identify youngsters trying to buy alcohol and cigarettes or rent classified videos when they are under age."
"806","Tackling Juvenile Crime. A fifth of all crime is committed by under-18s."
"807","We are encouraging schools to reduce truancy through the publication of league tables and by supporting local projects to tackle the problem."
"808","We are developing a network of local teams to identify children who are at risk of turning to crime and to take early steps to address the factors which put them at risk."
"809","We will encourage these local child crime teams to refer children from primary school age upwards who are at risk of, or who are actually, offending to programmes to tackle their behaviour and fully involve their parents."
"810","The courts would be able to impose an order - a Parental Control Order - on the parents of children whom they believed could keep control of their children but were refusing to do so."
"811","Courts will be given the power to attach conditions to Parental Control Orders."
"812","Conditions might include a requirement to keep their children in at night, taking their children to and from school, attending a drug rehabilitation clinic or going to sessions to improve their skills as parents."
"813","Parents who breached these conditions - in defiance of the court - would face a range of possible sanctions."
"814","Appearing before a youth court should be a daunting experience for the juvenile concerned."
"815","All too often it is not."
"816","At the moment about a third of all juveniles appearing before the youth courts are discharged without any punishment at all."
"817","This sends all the wrong signals to youngsters - particularly first time offenders - who then feel they can get away with crime."
"818","We will give the courts the power to impose speedy sanctions on youngsters, involving wherever possible an element of reparation to the victim."
"819","The probation service - rather than social services - will be responsible for enforcing community punishments for under-16s."
"820","Persistent juvenile offenders need to be properly punished."
"821","We are piloting a tough new regime, with a heavy emphasis on discipline, at a young offenders institution and at the military prison in Colchester."
"822","In 1994 we doubled the maximum sentence for 15-17 year olds to 2 years detention in a young offenders institution."
"823","We have given the courts the freedom to allow the publication of the names of convicted juveniles."
"824","We will give the courts the power to detain persistent 12-14 year old offenders in secure training centres once the places become available."
"825","We have given the courts the power to impose electronically monitored curfews on 10 to 15 year old offenders."
"826","We will introduce pilots to test their effectiveness."
"827","If successful we will consider extending them nationwide."
"829","Catching, Convicting and Punishing. We back the police every inch of the way."
"830","There are now about 16,000 more police officers - and over 18,000 more civilians helping them - than when we took office."
"831","We are providing chief constables with the resources to recruit 5,000 extra police constables in the three years to 1999."
"832","We support police initiatives to target the hard core of persistent criminals."
"833","Intelligence is crucial for this."
"834","We will establish a national crime squad to provide on improved nationally coordinated approach to organised crime."
"835","Once caught, criminals must be convicted and then properly punished."
"836","The public needs to be protected."
"837","We have reformed the right to silence, despite opposition from Labour."
"838","The number of suspects refusing to answer police questions has nearly halved as a result."
"839","We have piloted curfew orders for adult offenders."
"840","They have been shown to keep criminals indoors - curbing their freedom as a punishment - and keeping them out of trouble in the meantime."
"841","We will extend electronically monitored curfew orders nationwide for those aged 16 and over."
"842","Persistent offenders account for a high proportion of all crime."
"843","Prison works - not only as a deterrent, but in keeping these criminals off the street."
"844","Those sent to prison are less likely to re-offend on release than those given a community punishment."
"845","We will provide another 8,500 prison places by the year 2000."
"846","We will introduce minimum sentences for violent and persistent criminals to help protect the public more effectively, reversing Labour's wrecking amendments to our tough Crime Bill."
"847","Anyone convicted of a second serious sexual or violent crime, like rape or armed robbery, will get an automatic life sentence."
"848","Persistent house burglars and dealers in hard drugs will receive mandatory minimum prison sentences of 3 and 7 years respectively."
"849","We will restore honesty in sentencing by abolishing automatic early release."
"851","Support for Victims. Concern for the victim must be at the heart of our entire approach to the criminal justice system."
"852","We will continue to give strong backing to Victim Support."
"853","We will give courts in all cases the discretion to allow witnesses to give evidence anonymously if they believe them to be at risk from reprisal."
"854","We will also take action to allow a judge to stop a defendant from personally questioning the victim in rape cases and other cases where the victim is particularly vulnerable."
"855","Conservatives are on the side of the victims not the criminal."
"857","Strengthening the Fight Against City Crime. Crime that takes place through manipulation of financial accounts and markets is as serious as crime on the street."
"858","The City's unchallenged position as Europe's most dynamic and successful financial centre owes a great deal to its reputation for honesty and fair dealing."
"859","We will help ensure that this reputation is maintained."
"860","We will bring forward in the next parliament a package of measures designed to modernise the current systems for dealing with City fraud."
"861","This will include legislation to allow the Inland Revenue to pass confidential information to the police, the Serious Fraud Office and the financial regulators to assist in the investigation of cases involving serious financial fraud."
"862","We will also remove the remaining legal obstacles to the controlled exchange of confidential information between the police and the regulators in this kind of case."
"864","Faster Justice. Justice delayed is justice denied."
"865","It is wrong that people who are innocent should face an excessive wait before the start of their trial."
"866","The guilty must be held to account for their actions promptly."
"867","And victims should be given the chance to draw a line under their experience as quickly as possible."
"868","We are determined to speed up justice without diminishing the genuine rights of every citizen to a fair trial."
"869","Last October the government set up a review of delays in the criminal justice system."
"870","It made a series of detailed recommendations."
"871","We see merit in those recommendations and will seek the views of interested parties."
"872","We believe that taken together they could dramatically speed up the prosecution process, bringing the guilty to justice and acquitting the innocent more quickly."
"873","All defendants would appear in court the next working day after they were charged."
"874","At least half of them would be convicted the next day compared with just 3 per cent at the moment."
"875","And the time taken to bring juveniles to court would be cut from 10 weeks to a matter of days."
"877","Civil Justice. The civil justice system of this country is a vital part of its competitive economy and has a high international reputation."
"878","The commercial courts attract substantial litigation from all over the world, generating significant foreign earnings."
"879","We will work to maintain the high standing of these courts."
"880","We have greatly improved the service the civil courts provide for the aggrieved citizen."
"881","The simple procedure for small claims has been extended to claims up to £3,000."
"882","For large claims the county court now provides an efficient local service with specialised courts in many locations around the country leaving the High Court to deal with the more complex and difficult issues."
