"","sentence_text_new"
"371","As family budgets are under greater pressure, we will do more to help people with the cost of living."
"372","Council Tax increases have fallen to their lowest ever rate and we expect them to stay low."
"373","There will be more help with energy bills through the Social Tariff and Winter Fuel Payments, and we will work with the regulator to promote greater competition and diversity in the supply of energy to ensure falling wholesale prices get passed onto households in lower bills."
"375","Fairness at work. We will strive to ensure fairness at work for all employees, continuing our crackdown on exploitative gang-masters and rogue employers."
"376","In all sectors the law must be upheld, properly enforcing safety and employment rights, and tackling tax avoidance."
"377","We will extend the licensing approach to labour providers in the construction industry if the evidence shows that is the best way to enforce employment rights."
"378","We have strengthened HMRC's enforcement of the minimum wage."
"379","In future it will co-operate more closely with local authorities to enforce minimum wage legislation."
"380","We are enacting the Agency Workers Directive to offer additional protection to agency workers in relation to pay and conditions."
"381","New legislation and the Equality and Human Rights Commission will ensure that people are not held back at work because of their gender, age, disability, race and religious or sexual orientation."
"382","The new Equality Act will be enforced, promoting fairness across our society."
"383","The public duty to promote equality of opportunity is being extended."
"384","We will encourage employers to make greater use of pay reviews and equality checks to eliminate unfair pay gaps, including inequalities in pay between men and women."
"385","Modern trade unions are an important part of our society and economy, providing protection and advice for employees, and working for equality and greater fairness in the workplace."
"386","We welcome their positive role in encouraging partnership and productivity."
"388","More home ownership. Owning your own home is the aspiration of most families."
"389","We want as many people as possible to share in the benefits of home ownership, and to have a stake in an affordable home."
"390","That everyone has access to a decent home at a price they can afford is a central Labour ambition."
"391","We will widen home ownership: over 160,000 households have been supported into ownership through government action since 1997."
"392","We will exempt purchases below £250,000 from stamp duty for the next two years, benefiting more than nine out of ten first-time buyers."
"393","This will be paid for by increasing stamp duty to five per cent for homes worth more than £1 million."
"394","Our highly popular Home Buy Direct scheme will continue."
"395","We will work with Housing Associations to develop a new form of affordable housing targeted at working families on modest incomes who struggle in the private sector and rarely qualify for social housing."
"396","This will focus on enabling working people to rent an affordable home at below market rates while they build up an equity stake."
"397","We have acted decisively to make repossession the last resort, helping over 330,000 families stay in their homes so that repossessions are running at around half the rate of the early 1990s recession."
"398","We will now strengthen regulation to ensure consistent standards of consumer protection from repossession, making the FSA responsible for the regulation of all mortgages."
"399","This means transferring second charge loans such as debt consolidation loans, which are often issued by sub-prime lenders, into the FSA's tougher regime - guaranteeing equal protection for homeowners."
"400","We are investing £7.5 billion over two years to 2011 to build new houses, delivering 110,000 additional energy-efficient, affordable homes to rent or buy."
"401","We believe local authorities should be able to play their part in providing social housing in the future"
"402","and we will reform the council house financing system to enable local authorities to maintain properties at the Decent Home standard and to build up to 10,000 council houses a year by the end of the next Parliament."
"403","Tenant involvement in the management of social housing properties will be strongly encouraged."
"405","Better housing. This Government has led the way in making sure that British homes are greener homes through our world-leading commitment to all new homes being zero carbon by 2016 and the construction of new eco-towns, which will have the highest standards of green living yet seen in Britain."
"406","Local authorities now have greater flexibility over the allocation of social housing in order to promote mixed and sustainable communities."
"407","We will guarantee the three million households who rent from a private landlord the right to a written tenancy agreement and access to free and impartial advice"
"408","and we will establish a new National Landlord Register."
"409","We are committed to ending rough sleeping by 2012, and we will tackle the problems faced by homeless people with multiple needs."
"410","We will provide homeless 16 and 17 year olds with Foyer-based supported accommodation and training including help with parenting skills."
"411","Once there is enough provision to provide universal coverage we will legislate to change the law so that for 16 and 17 year olds the right to housing is met solely through supported housing."
"412","Our regeneration policies have transformed previously neglected communities, and our great cities are among the best in the world."
"413","We will make savings in regeneration funding and focus on tackling worklessness, transforming the prospects of those areas most disconnected from the wider economy."
"415","Support with saving. We will do more to support saving and spread wealth across more families."
"416","The annual limits for Individual Savings Accounts have been raised to £10,200 and will be index-linked."
"417","The Pension Credit capital disregard will increase from £6,000 to £10,000."
"418","The pioneering Savings Gateway account for people on lower incomes will be available to over eight million families from July 2010, providing a match of 50p for each pound saved up to a limit of £300."
"419","We will extend this approach even further, giving a boost to savings for more people on middle incomes."
"420","To help encourage the savings habit among young adults, we will develop a matched savings account for all 18-30 basic-rate taxpayers, as set out in the Budget."
"421","For the next generation we will protect - not cut - the Child Trust Fund - the world's first universal savings policy for young people, already giving 4.8 million children a nest egg for the future."
"422","We will contribute an additional £100 a year to the Child Trust Funds of all disabled children."
"424","A new deal on personal finances. In the post-crisis economy, we will fight for consumers and stand up to vested interests that treat people unfairly, whether in the private or public sector."
"425","We want a fair deal for all."
"426","The Post Office has an invaluable role to play in our communities and in serving local businesses."
"427","To promote trusted and accessible banking, we will transform the Post Office into a People's Bank offering a full range of competitive, affordable products."
"428","This will help sustain the network and boost competition in banking."
"429","The universal postal service delivered by the Royal Mail connects and binds us together as a country."
"430","We are firmly committed to the 28 million homes and businesses across the country receiving mail six days a week, with the promise that one price goes everywhere."
"431","The Royal Mail and its staff are taking welcome and needed steps to modernise work practices."
"432","For the future, continuing modernisation and investment will be needed by the Royal Mail in the public sector."
"433","We will introduce a universal service obligation on retail banks, so that all consumers with a valid address have a legal right to a basic bank account, and a right to redress if this is refused."
"434","Banks will have to publicly report on the extent to which they are under-serving communities."
"435","And we will introduce a new levy on the banks to help fund a step-change in the scale of affordable lending by third-sector organisations, including a new partnership with the Post Office, offering an alternative to loan sharks and high-cost doorstep lending."
"436","Over the lifetime of the next Parliament, as more affordable lending becomes available, we will clamp down on the interest rates and other fees charged by instant loan companies and payday or doorstep lenders, tackling the very high cost lending that hits low-income communities hardest."
"437","We will introduce a single regulator for consumer finance to restore confidence and trust with responsibility for the supervision of all unsecured lending being passed to the Financial Services Authority."
"438","And new rules governing how financial products are sold will be introduced with a crackdown on unfair terms in contracts."
"439","Finally, we will seek to promote competition in high-street banking by introducing portable bank account and cash ISA numbers that stimulate switching where consumers are dissatisfied, along with consistent, easily understood labelling of financial products."
"442","Excellence in education: every child the chance to fulfil their potential. The challenge for Britain. To raise standards, promote excellence and narrow achievement gaps by giving the best school leaders and federations more schools to run, and by giving parents new rights and clear guarantees of high-quality teaching and support for every pupil — underpinned by increased spending."
"443","The Tories want to gamble with our children's education, putting school improvement at risk and taking away the guarantees of an excellent education for all."
"445","The next stage of national renewal. Spending increased on frontline Sure Start and free childcare, schools and 16-19 learning."
"446","An expansion of free nursery places for two year olds and 15 hours a week of flexible, free nursery education for three and four year olds."
"447","Every pupil leaving primary school secure in the basics, with a 3Rs guarantee of one-to-one and small-group tuition for every child falling behind"
"448","and in secondary school, every pupil with a personal tutor and a choice of good qualifications."
"449","A choice of good schools in every area - and, where parents are not satisfied - the power to bring in new school leadership teams, through mergers and take-overs, with up to 1,000 secondary schools part of an accredited schools group by 2015."
"450","Every young person guaranteed education or training until 18, with 75 per cent going on to higher education, or completing an advanced apprenticeship or technician level training, by the age of 30."
"451","Education is the key to personal fulfilment, economic prosperity and social mobility."
"452","Our goal is educational excellence for every child, whatever their background or circumstances."
"453","In 1997, half of our secondary schools were below the basic minimum standard."
"454","Now, because of sustained investment and reform, it is just one in twelve, with standards rising fastest in disadvantaged areas."
"455","Nearly 100,000 more children each year leave primary school secure in reading, writing and maths."
"456","School buildings, once characterised by leaking roofs and second-class facilities, are being transformed."
"457","The quality of teaching is the best ever and teachers have the status and respect they deserve."
"458","Frontline spending on Sure Start, childcare, schools and 16-19 learning will be increased, safeguarding our priorities such as an additional 41,000 teachers and 120,000 teaching assistants."
"459","But funding will not rise as fast as in recent years, making tough choices necessary to focus resources on the front line, with £950m saved through collaboration and efficiency in back office functions and procurement and £500m from quangos and central budgets."
"460","The range and reach of innovative school providers will increase, spreading excellence to all schools."
"461","We will strive to get the best people into teaching and give parents new rights to secure good schooling for their children."
"462","Participation in post-school learning will expand, with more and better apprenticeships, improved vocational education, and wider access to higher education."
"464","The early years. Good play-based early learning gets children off to a flying start, so that they begin school ready to learn and achieve."
"465","We have expanded high-quality early learning and childcare, which also supports parents to work when they have young children and improves family living standards."
"466","There are now over 3,500 Sure Start Children's Centres and every three and four year old has access to free nursery education, which is rising to 15 hours a week."
"467","Children's Centres will become the bedrock of a new national under-fives service: 'one-stop shops', open to all families, offering excellent affordable childcare, healthcare and parenting advice."
"468","The number of free early learning places for disadvantaged two year olds will be expanded, on the way to our long-term goal of universal free childcare for this age group."
"470","Flexible childcare. Busy working parents will have more flexibility over the hours their children have access to nursery education, such as taking them over two full working days, as well as greater choice over when children start school."
"471","We will also explore allowing parents to carry over their free hours of nursery education from year to year."
"472","Childcare vouchers will be retained, with all families receiving income tax relief at the basic rate, and childcare standards will be raised by a more qualified workforce."
"473","We want to strengthen parental engagement with Sure Start Children's Centres."
"474","Some voluntary and third-sector organisations already run networks of Centres, and we will now pioneer mutual federations running groups of local Children's Centres in the community interest."
"476","Excellence for all: every school a good school. Every parent wants their child to attend an excellent school - with the best possible teaching and facilities."
"477","So for pupils and parents we will set out in law guarantees of the excellent education and personal support they can expect."
"478","No school can be better than the quality of its teachers."
"479","We have the best generation of teachers ever, supported by teaching assistants and the wider workforce."
"480","But we must continue to get the very best people into teaching, from the most committed graduates to the highest calibre career switchers."
"481","Teach First will be extended to attract more of the best graduates into teaching, including teaching in primary schools."
"482","We have invested heavily in the professionalism and expertise of the workforce, and will build on this success with a new right for every teacher to continuous professional development"
"483","in return they will have to demonstrate high standards of teaching to maintain their licence to practise."
"484","We will promote new Teacher Training Academies and £10,000 'golden handcuffs' to attract the best teachers into the most challenging schools."
"485","While the number of low-performing schools has decreased dramatically, we cannot tolerate any coasting or persistently poor schools."
"486","Over the last decade, we have developed a cadre of world-class head teachers, radically opened up our school system to new providers, and worked with local authorities and school governing bodies to drive up standards."
"487","Our task now is to devolve more power and responsibility to strong school leaders and to spread excellence, with up to 1,000 schools, through mergers and take-overs, part of an accredited school group by 2015 - a new generation of not-for-profit chains of schools with a proven track record."
"488","These will include excellent school leaders from the maintained sector, universities, colleges, faith schools, academy chains and independent schools."
"489","We now have 200 academies and over 50 National Challenge Trusts, with another 200 academies in the pipeline."
"490","And we are pioneering new co-operative trust schools where parents, teachers and the local community come together to help govern their local school."
"492","More power for parents. Where parents are dissatisfied with the choice of secondary schools in an area, local authorities will be required to act, securing take-overs of poor schools, the expansion of good schools, or in some cases, entirely new provision."
"493","Where parents at an individual school want change, they will be able to trigger a ballot on whether to bring in a new leadership team from a proven and trusted accredited provider."
"494","School Report Cards will give every parent clear information on standards, levels of parental satisfaction and behaviour and bullying."
"495","They will provide information on the progress being made by all pupils, not just by some."
"496","We will consult on giving every school an overall grade for its performance."
"497","We reject a return to the 11-plus or a free-for-all admission system."
"498","Our commitment to fair admissions is essential to liberating the potential of every child."
"499","Ensuring all pupils make progress also requires a fair funding system, so we will introduce a local pupil premium to guarantee that extra funding to take account of deprivation follows the pupil."
"500","Barriers to social mobility will be tackled by giving disadvantaged families free access to broadband to support their child's learning."
"501","All parents will be guaranteed online information about their child's progress and behaviour."
"502","We have high expectations for children with special educational needs and schools will be held to account for how well they meet the needs of these pupils."
"503","We are expanding the number of specialist dyslexia teachers and improving teacher training for children with autism."
"504","The statementing process will be improved to give more support to parents, and the supply of teachers with the specialist skills needed to teach pupils with severe learning disabilities in special schools will be increased."
"506","Primary schools: no child left behind. More children than ever leave primary school secure in the basics."
"507","Every primary school now offers whole-class teaching of English using phonics, and we are introducing specialist teachers to achieve a similar step-change in Maths."
"508","But every parent rightly wants far more, so our primary curriculum reforms will create more flexibility for teachers to offer a broad, challenging and engaging education, with opportunities to play sport, and to take part in arts, culture and music, including the chance to learn a musical instrument."
"509","As part of these reforms, all primary schools will teach a modern foreign language."
"510","We will create a specialist Mandarin teacher training qualification, so that many more primary schools have access to a qualified primary teacher able to teach Mandarin."
"511","Parents will be given a '3Rs Guarantee' that every pupil who falls behind at primary school and early in secondary school will receive special one-to-one or small-group catch-up provision."
"512","This will include up to 40,000 six and seven year olds benefiting from extra tuition in English and Maths through 'Every Child a Reader' and 'Every Child Counts', and 300,000 receiving ten hours of one-to-one tuition in both English and Maths when they are older."
"513","For primary-age children, we are guaranteeing childcare and constructive activities from 8am until 6pm in term-time at their own or a neighbouring school"
"514","this entitlement will particularly help busy working parents juggle work and family life."
"515","We are extending the provision of free school meals so that an additional half a million primary school children in families on low incomes will benefit from healthy and nutritious food, and we are trialing free school meals for all primary school children in pilot areas across the country."
"516","Together, these schemes will thoroughly test the case for universal free school meals, with the results available by autumn 2011."
"518","Secondary schools: excellence for all, personal to each. Our secondary schools have been transformed by great school leaders, teachers and support staff."
"519","We will build on these achievements, tailoring education to the aspirations and aptitudes of individual pupils."
"520","All secondary school pupils will have a Personal Tutor of Studies, and we will work with schools to extend one-to-one or small-group tuition to pupils in the run-up to their GCSEs."
"521","Such an education should no longer be the preserve of the wealthiest few, but a central part of the curriculum."
"522","More young people will be able to study single science subjects and modern foreign languages."
"523","Diplomas will strengthen the status and quality of vocational study and bring together academic and vocational programmes."
"524","And the Gifted and Talented programme will be reformed and improved, guaranteeing additional personalised support."
"525","We will review the qualifications system in 2013, with any changes taking place in the Parliament after next."
"526","Meanwhile, the new independent exam regulator will ensure that standards are being maintained."
"527","Because the learning environment itself matters, we will take forward our Building Schools for the Future programme to rebuild or refurbish secondary schools, giving our children first-rate facilities that support inspirational teaching and access to ICT, sports and the arts."
"529","Zero tolerance of poor behavior. The vast majority of schools have good or outstanding behaviour."
"530","But no child should have their learning disturbed by poor discipline in the classroom."
"531","Teachers have strong new powers to ensure order and discipline and we will support their use."
"532","Home School Agreements will be strengthened, making clear the responsibilities of families and pupils."
"533","Every parent will agree to adhere to the school's behaviour rules, signing contracts each year facing real consequences if they fail to live up to them, including the option of a court-imposed parenting order."
"534","Safer School Partnerships will be extended to every school where the head or parents demand it."
"535","Alternative education for excluded pupils will be transformed."
"536","New providers will be encouraged to take over existing Pupil Referral Units, pioneering approaches that bring order and discipline back to young people's lives."
"537","More will be invested in anti-bullying interventions including tackling homophobic bullying."
"538","Cadet forces will move increasingly into state schools and we will expand spare time activities for young people, doubling those available - including sport - on Friday and Saturday nights, with neighbourhood police teams closely involved in areas where youth crime is highest."
"539","Teacher training institutions will be asked to provide specialist courses for teachers in promoting pupils' resilience and responsibility."
"541","All children safe and thriving. Living in a family on a low income, having special educational needs or disabilities, and being in care all remain strongly linked to children failing to achieve."
"542","We are determined to narrow the gap between these children and their peers, and to continue to invest in specialist services, including short breaks for disabled children."
"543","Learning from the best systems around the world, we will improve foster and residential care."
"544","We will expand specialised foster care for the most vulnerable children and the Care2Work programme for all care leavers."
"545","Through Children's Trusts, children and youth services will work closely with schools and colleges, increasingly co-locating wider children's services with schools."
"546","Early intervention programmes with a proven impact will be promoted."
"547","We will continue to reduce teenage pregnancy rates, with compulsory, high-quality Sex and Relationship Education."
"548","Ensuring all children are safe from abuse and harm will remain a top priority."
"549","The new Vetting and Barring system will protect children without being unduly burdensome or interfering in private family arrangements."
"550","Social work training will be radically overhauled, raising the status and standards of the profession, and we will establish a National College of Social Work."
"551","We will publish detailed Serious Case Review summaries that explain the facts, but keep full reports out of the public domain in order to protect children's identities."
"553","Staying on to get ahead. Staying on rates at age 16 are increasing, thanks in part to our school leavers' guarantee of a place at sixth form, college, training or an apprenticeship."
"554","But to ensure a new wave of social mobility, we are committed to an historic change: raising the education and training leaving age to 18."
"555","All young people will stay on in learning until 18, Education Maintenance Allowances will be retained and there will be an entitlement to an apprenticeship place in 2013 for all suitably qualified 16-18 year olds."
"556","Further education colleges are the backbone of our post-school education system and they are leading the way with new Diplomas, working with schools."
"557","We will introduce greater freedom for all colleges to respond to local community needs and free them up from red tape."
"558","Students will be given clearer information on the quality of courses on offer, with a 'traffic-light' grading system for all courses and colleges."
"559","To complement vocational learning for 14-19 year olds in schools and colleges, we will pioneer University Technical Colleges and new Studio Schools that offer innovative curricula involving practical learning and paid work."
"560","Advanced apprenticeships will be radically expanded, creating up to 70,000 places a year."
"561","These provide well-respected routes into high-skilled careers and further study at university and will support our ambition that three-quarters of young people enter higher education or complete an advanced apprenticeship or equivalent technician-level qualification by the time they are 30."
"562","New apprenticeship scholarships will enable the best apprentices to go on to higher education."
"563","We will open up opportunity for people from families on low incomes to enter professions like the media and law, expanding paid internships for students."
"564","To increase social mobility, careers advice for young people, including for younger children, will be overhauled, ensuring much better information and guidance."
"566","World-class higher education. Higher education is fundamental to our national prosperity."
"567","Demand for high-level skills is strong and growing, and the supply of good graduates is an increasingly important factor in global economic competition."
"568","We have eliminated up-front fees paid by parents and students, and ensured that the repayment of loans is related to ability to pay."
"569","The higher education participation rate for young people from the most disadvantaged areas has increased every year since 2004."
"570","The review of higher education funding chaired by Lord Browne will report later this year."
"571","Our aim is to continue the expansion of higher education, widening access still further, while ensuring that universities and colleges have a secure, long-term funding base that protects world-class standards in teaching and research."
"572","Ahead of the review, we have provided universities with funding to recruit an extra 20,000 students this year."
"573","Universities must continue to raise their game in outreach to state schools, widening participation and boosting social mobility."
"574","We will guarantee mentoring and support for higher education applications to all low-income pupils with the potential for university study, with extra summer schools and help with UCAS applications"
"575","and expand programmes to encourage highly able students from low-income backgrounds to attend Russell Group universities."
"576","We support universities that already widen access by taking into account the context of applicants' achievement at school."
"577","In the coming years, priority in the expansion of student places will be given to Foundation Degrees and part-time study, and to science, technology, engineering and mathematics degrees, as well as applied study in key economic growth sectors."
"578","The choices and views of students should play an important part in shaping courses and teaching."
"579","All universities will be required clearly to set out how they will ensure a high-quality learning experience for students."
"582","World leading healthcare: a patient-centred NHS. The challenge for Britain. To build a better health service by protecting NHS spending and by shifting to more preventative and personal care, clear patient guarantees and greater care in the home."
"583","The Tories will not introduce the necessary reforms, would fail to guarantee access to services, usher in a care postcode lottery, and put the interests of patients second."
"585","The next stage of national renewal. Legally binding guarantees for patients including the right to cancer test results within one week of referral, and a maximum 18 weeks' wait for treatment or the offer of going private."
"586","Preventative healthcare through routine check-ups for the over-40s and a major expansion of diagnostic testing."
"587","More personal care, with the right in law to choose from any provider who meets NHS standards of quality at NHS costs when booking a hospital appointment, one-to-one dedicated nursing for all cancer patients, and more care at home."
"588","The right to choose a GP in your area open at evenings and weekends, with more services available on the high-street, personal care plans and rights to individual budgets."
"589","Access to psychological therapy for those who need it."
"590","The NHS embodies our values of fairness and social justice - for 60 years it has been the embodiment of what it means to be British."
"591","We will always put the NHS first."
"592","In an insecure world, people need first-class healthcare they can rely on."
"593","Under Labour, the NHS will remain a universal health service, not a second-rate safety net."
"594","Only 15 years ago, the very existence of the NHS was in doubt."
"595","Now with sustained investment and reform, the NHS is delivering high-quality healthcare in safer and more convenient ways."
"596","But to safeguard the NHS in tougher fiscal times, we need sustained reform."
"597","To prosper in the future, the NHS will have to respond to the challenges facing healthcare systems across the developed world: new cures and breakthrough treatments, an ageing society, an increased number of people with long-term conditions, ever higher public expectations at the same time."
"598","So we will be tougher in ensuring value for money, more determined in demanding the highest standards of care and in shifting rapidly to preventative care."
"599","Above all, the interests of the patient will come first."
"600","No longer passive recipients of care, patients will be active partners with enforceable guarantees, real choice, and direct control over services."
"601","These changes are essential to maintain the principle at the core of the NHS: of care provided on the basis of need, not ability to pay."
"603","Protecting the NHS and investing in the front line. In 1997, health spending as a share of national income was the second lowest of all the major industrialised countries."
"604","The resulting failures were visible to all: long waits, outdated buildings, too few doctors and nurses."
"605","Since then, investment and reform have turned around the public's experience of the NHS."
"606","A generation of new hospitals has been built, entirely new services created, and long waits eliminated."
"607","We are undertaking fundamental changes to community services, tough decisions on pay, and a shift in care from the hospital to the community."
"608","As we complete our once-in-a-generation programme of hospital building, we will refocus capital investment on primary and community services so that we rival the best healthcare systems in the world with our ability to identify disease early."
"609","The reforms of recent years will allow us to do more than ever to release savings by cutting red tape and directing resources to where they matter most."
"610","We will scale down the NHS IT programme, saving hundreds of millions of pounds, and over the next four years, we will deliver up to £20 billion of efficiencies in the frontline NHS, ensuring that every pound is reinvested in frontline care."
"612","Getting the most from NHS resources: sustained investment and reform. We will continue to press ahead with bold NHS reforms."
"613","All hospitals will become Foundation Trusts, with successful FTs given the support and incentives to take over those that are under-performing."
"614","Failing hospitals will have their management replaced."
"615","Foundation Trusts will be given the freedom to expand their provision into primary and community care, and to increase their private services - where these are consistent with NHS values, and provided they generate surpluses that are invested directly into the NHS."
"616","We will support an active role for the independent sector working alongside the NHS in the provision of care, particularly where they bring innovation - such as in end-of-life care and cancer services, and increase capacity."
"617","We will be uncompromising in expecting high standards from all NHS services - and in the coming period we will expect PCTs to challenge all services to achieve the highest quality."
"618","Where changes are needed, we will be fair to NHS services and staff and give them a chance to improve, but where they fail to do so we will look to alternative provision."
"619","Patient power will be increased."
"620","Patients requiring elective care will have the right, in law, to choose from any provider who meets NHS standards of quality at NHS costs."
"621","And we will also increase year-on-year the payments made to hospitals linked to patient satisfaction and quality outcomes - up to ten per cent of payment."
"623","Prevention and early intervention. The NHS must be as effective at preventing ill health as it is at treating those in need of care."
"624","Prevention and early intervention will be at the heart of our plans for a reformed healthcare system offering more for every pound we spend, significantly improving survival rates for cancer, heart disease and strokes so that we are among the very best in the world."
"625","We all have a responsibility to look after our own health, supported by our family and our employer."
"626","The ban on smoking in public places will be maintained."
"627","Wherever necessary, we will act to protect children's health from tobacco, alcohol and sunbeds."
"628","GPs will be encouraged to keep their patients healthy through exercise and healthy eating advice."
"629","The ambitious Change 4 Life programme will support a more active, health-conscious country."
"630","We will pioneer better mental health care and tackle the scourge of mental illness."
"631","Over the next Parliament more than 8,000 new therapists will ensure access to psychological therapy for all who need it as we seek to change our society's attitudes to mental illness."
"633","Empowering NHS staff and enabling mutuals. Central to our agenda for improvement is the hardworking NHS workforce."
"634","We will continue the process of empowering staff - freeing them from bureaucracy and ensuring they get proper support."
"635","We will expand the role of NHS nurses, particularly in primary care, in line with the best clinical evidence."
"636","And across the NHS we will extend the right for staff, particularly nurses, to request to run their own services in the not-for-profit sector."
"637","To strengthen local accountability, we will increase the membership of Foundation Trusts to over three million by the end of the next Parliament."
"638","The NHS will benefit from a period of organisational stability: we will make no top-down changes to the structure of Primary Care Trusts or Strategic Health Authorities during the next Parliament, and we will ensure stability in the hospital payment system."
"640","Real guarantees and real choices for patients. People rightly want public services that are not just universal but also personal to their needs."
"641","We will expand patient choice, empowering patients with information, and giving individuals the right to determine the time and place of treatment."
"642","At the heart of this will be new legally binding guarantees enshrined in the NHS constitution:      "
"643","The waiting-time guarantee will ensure that treatment begins within 18 weeks of seeing your GP, or the NHS will find you to go private."
"644","The cancer guarantee will ensure that all patients see a cancer specialist within two weeks of GP referral and that all cancer tests will be completed and the results received within just one week - helping save tens of thousands of lives over the next ten years."
"645","The health-check guarantee will ensure that everyone between 40 and 74 will be guaranteed routine health checks on the NHS, preventing up to 10,000 heart attacks and strokes each year."
"646","The GP access guarantee will ensure everyone has the right to choose a GP in their area offering evening and weekend opening."
"648","A personal NHS. We will ensure the NHS suits the lives of busy families expanding further the availability of GP-led health centres open seven days a week '8 til 8' in towns and cities."
"649","NHS organisations will offer telephone and online booking via the NHS Choices website."
"650","Online patient comments about the quality of any NHS service will inform people's choices."
"651","A new national 111 telephone number will make non-emergency services far easier for people to access and book."
"652","We will bring the NHS closer to people through a major expansion in care available at home, including chemotherapy and dialysis."
"653","More services will be available from GPs and through local pharmacists."
"654","Patients will have the right to register with a GP anywhere they choose, including near their place of work."
"655","Choice of when and where you are treated will be extended whenever patients are booking routine appointments."
"656","We will offer more personal healthcare."
"657","All cancer patients will be offered one-to-one dedicated nursing for the duration of their care and we will work with Marie Curie Cancer Care and other providers to guarantee everyone who wants it the opportunity to receive palliative care in their own home at the end of their lives."
"658","Everyone with a long-term condition, such as those with diabetes, will have the right to a care plan and an individual budget."
"659","All women will have the right, wherever it is safe, to a home-birth, and every expectant mother will have a named midwife providing continuity of care."
"660","More mums and dads will be offered single rooms if they need to stay in hospital overnight, and post-natal care will be further expanded so that every area of the country has a Family Nurse Partnership, supporting families in greatest need."
"661","With new rights to treatment come new responsibilities for patients: patients who fail to turn up for pre-booked appointments will not be guaranteed fast-track treatment."
"662","The NHS Constitution will guarantee the legal rights of patients, wherever they live, to all treatments and drugs approved by NICE for use in the NHS."
"663","We will continue to improve the process of approving new drugs and treatments so that these can be made available to NHS patients more quickly."
"664","We will ensure all leading drugs available internationally are assessed by NICE and those which are deemed effective will be available within six months of referral."
"665","We will establish a new National Care Service working in partnership with the NHS to transform the way care is provided to the elderly and disabled people."
"667","Safety and cleanliness   We will ensure all hospitals are clean and safe for both patients and staff."
"668","More than 3,000 matrons across the NHS will have the power to manage wards, order deep cleaning, and report problems directly to hospital boards."
"669","Every patient who comes into an NHS hospital will be screened for MRSA."
"670","We will establish national standards of infection control that get tougher every year and which every hospital and ward must meet."
"671","The safety regulator will have the power to close wards, impose fines or order cleaning wherever necessary."
"674","Supporting Families throughout life. The challenge for Britain. To support all families in a rapidly changing world that places new and rising demands on all of us."
"675","We will help families to realise their aspirations — whatever their circumstances — and we recognise the huge contribution older people make to society and to family life."
"676","The Tories propose a marriage tax allowance that is divisive and unfair, will neglect growing care needs among frail elderly people and disabled adults, and prioritise only the privileged few."
"678","The next stage of national renewal. More help for parents to balance work and family life, with a 'Father's Month' of flexible paid leave."
"679","A new Toddler Tax Credit of £4 a week from 2012 to give more support to all parents of young children - whether they want to stay at home or work."
"680","The right to request flexible working for older workers, with an end to default retirement at 65, enabling more people to decide for themselves how long they choose to keep working."
"681","A new National Care Service to ensure free care in the home for those with the greatest care needs and a cap on the costs of residential care so that everyone's homes and savings are protected from care charges after two years in a care home."
"682","A re-established link between the Basic State Pension and earnings from 2012"
"683","and help for ten million people to build up savings through new Personal Pension Accounts."
"684","Strong families are the bedrock of our society."
"685","Secure and stable relationships between parents, their children, grandparents and other family members are the foundation on which strong communities are built."
"686","Today, parents have rising aspirations for their children and greater choice about how they lead their family and working lives."
"687","Our society is ageing as many more of us live long and fulfilling lives, active in our communities as we enjoy retirement."
"688","Retired people bring great strengths to our society - as carers for family members, active grandparents, and pillars of local civic life."
"689","Substantial challenges still remain."
"690","Today, tough financial times are placing extra pressures on families - adding to the daily challenges many already face in going out to work to earn a decent income, look after a home, and care for children or older relatives."
"691","In many families these pressures fall particularly on mothers."
"692","And like every industrialised country across the world, we need to adjust to an ageing society - where demand for health provision will grow, and where the need for care will rise rapidly."
"693","We need services that help families manage these new pressures without creating huge additional costs."
"694","We need to go further to secure fairness in later life and ensure that those who plan and save for their retirement are rewarded for doing so."
"695","The additional costs and burdens of old age must not fall disproportionately on those who have made provision for themselves and their families."
"697","Strengthening family life. Children thrive best in families in which relationships are stable, loving and strong."
"698","We support couples who want to get married and for whom marriage offers the best environment to raise children."
"699","Marriage is fundamental to our society, but financial support should be directed at all children, not just those with married parents."
