"","sentence_text_new"
"459","With Labour, 25,000 new buses are already in operation."
"460","By 2006, almost the whole national bus fleet will be renewed."
"461","Lower concessionary fares have been introduced for over five million older and disabled travellers."
"462","Park and ride schemes are increasing, and over 100 towns now have bus services linked to train stations, with cut-price fares."
"463","Bus partnerships between local authorities and private bus companies will improve passenger numbers and service quality."
"464","Nationally we will work to improve inter-city coach services."
"466","Integrated transport. Good transport systems offer choice across transport modes."
"467","Transport Direct Ð a phone and internet system designed to plan journeys and sell tickets - will put transport ser vices at people's fingertips."
"468","Walking and cycling will be encouraged in thousands of local transport schemes."
"469","Inland waterways are being revitalised and we will take forward the recommendations of the enquiry into the Marchioness disaster."
"470","International links are also vital."
"471","Plans for aviation and airports over the next 30 years will be produced next year."
"472","Merchant ships are returning to the British flag."
"473","We will complete the high-speed Channel Tunnel Rail Link."
"474","Major national infrastructure projects, such as Heathrow Terminal 5, raise vital issues."
"475","We will continue to modernise the planning system and introduce new fast-track procedures for major projects of national significance."
"476","Photo Caption: Supertram schemes have eased congestion in Manchester (above), Birmingham, Croydon, Sheffield and Nottingham, with plans under way in three more cities."
"478","The Post Office and postal services. We are committed to high-quality, universal postal services, and a dynamic Post Office which can thrive in a world of technological change and increased competitive pressure."
"479","Labour is working with the banks to offer a new universal banking service."
"480","This will allow all benefit and pension recipients to receive their payments, at no charge, in full at the post office after the switch to Automated Credit Transfer in 2003."
"481","We also intend the local post office to become an invaluable resource for access to government information."
"482","There will be increased incentives for people to take over and modernise post offices."
"483","Business customers, representing by far the majority of the Post Office's turnover, want a full range of express, parcels and logistics services."
"484","We have given the Post Office greater commercial freedom in the public sector."
"485","It needs to be able to gain an advantage in the new postal market and become a leading force in domestic and international postal services through alliances and joint ventures."
"486","We want to help the Post Office keep up with the best in a fast-changing market."
"488","Energy. Labour is committed to a secure, diverse and sustainable supply of energy at competitive prices."
"489","We have brought full competition to the gas and electricity markets."
"490","Coal and nuclear energy currently play important roles in ensuring diversity in our sources of electricity generation."
"491","We are putting an obligation on electricity companies to deliver ten per cent of the UK's electricity from renewable sources by 2010, with a doubling of combined heat and power."
"492","We will consider setting further targets for renewables, with particular focus on offshore wind, solar and biomass technologies, supported by a £100 million fund."
"493","It will back up the Climate Change Levy, which includes agreements to improve efficiency in energy-intensive sectors, and the new Carbon Trust, which will recycle £100 million to accelerate the take-up of cost-effective, low-carbon technologies."
"494","We will support research into clean coal technology and investigate its commercial possibilities."
"495","We will double the expenditure on energy efficiency."
"496","Fuel poverty blights lives: our aim is that by 2010 no vulnerable household in the UK need risk ill-health due to a cold home."
"497","BNFL is an important employer and major exporter."
"498","The government insists it maintains the highest health, safety and environmental standards."
"499","We are examining the scope for turning the company into a public-private partnership."
"501","4. Europe and the wider world. Labour will be engaged and influential, fighting for the British national interest, as we set out in 'Britain strong in the world'."
"502","We will support British Trade International, which gives business direct access to UK posts abroad, and maintain the UK's position as the location of choice within Europe for multinational business."
"503","Labour's position on the single currency was set out by the Chancellor in October 1997 and reiterated by the Prime Minister in February 1999."
"504","We have made it clear that, provided the economic conditions are met, membership of a successful Euro would bring benefits to Britain in terms of jobs, investment and trade."
"505","So, in principle, we are in favour of joining a successful single currency."
"506","But, in practice, the five economic tests we have set out must be met before the government would recommend entry to the single currency."
"507","An assessment of the tests will be carried out early in the next Parliament."
"508","If the government and Parliament recommend entry, the British people will have the final say in a referendum."
"509","So the choice is between a Conservative Party which will deny the people of Britain the chance to join, even if it is in our national interest to do so - and the Labour Party which says that, if it is in our national economic interest, the decision should be made by the British people in a referendum."
"511","No one left behind - Helping everyone become better off. Britain is better off than in 1997 Ð but our ambition is to widen the winners' circle so more people share in the benefits of economic growth."
"512","In 'A modern welfare state' we set out the route to full employment."
"514","Fair and flexible work. We are proud of our commitment to combine a dynamic economy with fair standards in the workplace."
"515","Labour has put right historic wrongs."
"516","Every employee now has the right to four weeks' paid holiday"
"517","trade unions have the right to recognition where a majority of the workforce want it"
"518","part-time workers have proper rights."
"519","Our objective has been to promote fairness consistent with the competitive position of British business."
"520","That will continue to be our position."
"521","We have reformed the labour market to build a durable and fair basis for constructive employee relations."
"522","As we learn from the reforms, we will keep their effectiveness under review."
"523","We want to strengthen partnership at work, which can foster employee commitment and help at a time of industrial change."
"524","We have established the Partnership Fund and want to expand it."
"525","Information and consultation need to be appropriate to national traditions, with timely discussion of problems."
"526","When large-scale redundancies are being considered, there is an especially strong case for consultation."
"527","The government is reviewing the effectiveness of the UK's current arrangements for information and consultation - works councils in larger firms operating across Europe as well as consultation on large-scale redundancies."
"528","We will implement the findings of our review in this area."
"529","We support conciliation in the workplace to avoid resort to litigation."
"530","We will examine reforms that promote efficiency and fairness."
"531","Women still suffer an 18 per cent pay gap compared to men."
"532","We are committed to tackling the causes of this inequality."
"533","We will work with employers and employees to develop effective proposals, building on good practice and the sound business case, in both the private and public sectors."
"534","We will develop career services for all."
"535","We aim for a ten per cent cut in death and major injuries at work by 2010 and will clarify responsibility, improve enforcement and toughen penalties for offences."
"536","We are also committed to working with managers and employees to reduce the problems of bullying and violence in the workplace."
"537","As a major employer, our ambition is to improve the quality of work for our employees Ð helping recruitment and retention."
"538","Photo Caption: Unemployment down: young people benefiting from Labour's New Deal."
"541","Prosperity for every region. Regions. Balanced and sustainable growth depends on every region developing its capacity to the full."
"542","Sitting back and leaving regional problems to the market is not acceptable."
"543","The causes of disparities within and between regions must be addressed."
"544","The new regional economic policy must be based on boosting regional capacity for innovation, enterprise and skill development, modernising regional infrastructure and improving university/industry links."
"545","This is why Regional Development Agencies (RDAs) have been set up and why they now have extra money and new freedoms."
"546","We will work in partnership with local people to ensure that all regions and communities build on their own strengths."
"547","Our task is to anticipate change, handle restructuring and enable businesses to move into high-skill, high value-added product markets."
"548","Labour's Job Transition Service will provide an intensive and personalised response to large-scale redundancies, helping people secure work or acquire new skills."
"549","The JTS will focus its work on new Employment Action Plans drawn up by local economic partners."
"550","Our commitment is to use the £1.2 billion rising to £1.7 billion a year now pledged to RDAs to promote business start-ups, strengthen links between business and universities, for example through university innovation centres and the establishment of a Centre for Manufacturing Excellence in every region to help firms develop."
"551","They will develop venture capital funds to boost wealth-creating capacity."
"552","The Conservatives are so obsessed with the market and so out of touch with what goes on beyond Westminster that they even want to scrap RDAs - and with them the vital jobs, inward investment and prosperity that they bring."
"554","Urban renewal. Eighty per cent of people live in urban and inner-city Britain."
"555","We are ambitious for Britain's urban areas: we want to make them better places to live and better places to set up a business."
"556","The New Deal for Communities, worth £1.9 billion over three years, and the £900 million Neighbourhood Renewal Fund (see 'A modern welfare state'), as well as our reforms to local governance (see 'Strong and safe communities') will drive forward progress."
"557","Labour offers £1 billion of tax cuts over the next five years to increase capital investment in urban areas, for new businesses and for new housing."
"558","Labour will reform the planning system to speed up decision-making, promote the most efficient use of land, and strike the right balance of environmental protection, safer communities and economic growth."
"559","We have put urban renewal at the heart of the planning system and set a target of 60 per cent of new house building to be on brownfield land or provided through the conversion of existing buildings."
"560","Two Millennium Villages have set high standards in design."
"561","We will designate more in other parts of the country and continue to raise standards of urban design, with a quality mark to tackle cowboy builders."
"562","Photo Caption: Urban renewal is at the heart of the planning system."
"564","Housing. Lower interest rates enable more people to own their own homes."
"565","Labour will make it easier for people buying and selling homes through a new sellers' pack, through grants for low-income homeowners, and help for key workers in high-cost areas."
"566","We will honour our commitment to tackle homelessness."
"567","We will continue to promote housing choice, with reforms to leasehold and commonhold law, a licensing scheme for houses in multiple occupation, and new powers for council tenants."
"568","We will develop a modern basis for land registration to make conveyancing faster and cheaper."
"569","We will also examine the ways in which tenants can be helped to gain an equity stake in the value of their home."
"570","Labour is committed to reducing by one third the backlog of sub-standard housing by 2004, with all social housing brought up to a decent standard by 2010."
"571","We will seek to reduce the use of costly bed-and-breakfast accommodation."
"572","We propose additional investment of £1.8 billion over the next three years."
"573","Some local authorities will continue to provide high-quality council housing."
"574","We are supporting the transfer of 200,000 dwellings per year, where tenants agree, to social landlords like housing associations, and new arms-length council housing companies."
"575","We will also help 10,000 key workers buy their own homes in high-cost areas to tackle recruitment problems."
"577","Rural Britain. The recent outbreak of foot and mouth disease has caused strain and distress in rural areas."
"578","Labour's priorities have been clear: to eradicate the disease as quickly and effectively as possible, to compensate those directly affected, and to protect the wider economy."
"579","As the number of new cases falls significantly, and the clean-up of infected areas gathers pace, we are committed to help the most affected regions with a recovery plan including advice on sustainable restocking, organic conversion, and early retirement and outgoer schemes."
"580","We will conduct a scientific review of how to prevent animal disease outbreaks from occurring in the future, and will introduce tough rules to back this up."
"581","But we must also learn some of the wider lessons."
"583","Agriculture and fishing. Since the Second World War the economy of rural areas has undergone massive change."
"584","About two per cent of the national workforce are now employed in agriculture."
"585","But the industry is particularly important because of the links with food production, our landscape and our environment."
"586","Labour's aim is to promote economic renewal with a sustainable future for farming, strengthened communities and sustainable land use."
"587","Short-term pressures need to be met."
"588","Since the early 1990s, sectors of farming have been hard hit by BSE, the weakness of the Euro and falling world commodity prices."
"589","Labour has provided £1.35 billion in short-term relief for farmers, including aid for diversification, farm business advice, better marketing, small slaughterhouses and restructuring of the industry."
"590","We have minimised many regulatory burdens and improved the way food safety, environmental and animal health regulations are implemented."
"591","But British agriculture will only thrive in the longer term through a further, radical reorientation of the Common Agricultural Policy (CAP), away from distorting Europe-wide production subsidies towards more national responsibility for domestic farming, environmental and rural development priorities."
"592","CAP reform is now more possible"
"593","Labour's engagement with the EU gives us the best chance of making it happen."
"594","We have begun the process of change with our farming strategy and our seven-year, £3 billion Rural Development Plans for England, Scotland, Wales and Northern Ireland."
"595","Labour will expand this programme so farming can become more diverse and responsive to consumers, and produce in a way that sustains and improves the environment."
"596","We have already increased payments for organic conversion from £0.5 million to £18 million, and will increase them further."
"597","We have set up an independent, open and consumer-focused Food Standards Agency to ensure that all food meets the highest standards."
"598","We will argue for the extension of food labelling, to give consumers more choice."
"599","Genetically modified (GM) foods and crops have caused concern despite stringent safety checks."
"600","There should be high standards of safety - regulation must be strict, to protect the environment and promote public health and consumer choice - but we must use science to establish the facts, the opportunities and the risks before taking final decisions in an open way."
"601","It is also important to reform the Common Fisheries Policy to preserve fish stocks for the future."
"602","In the short term, Labour is providing more than £60 million in structural funds over the next three years to help the industry, including a new decommissioning scheme while also tackling the problem of 'quota-hoppers'."
"603","Photo Caption: Labour is committed to protecting Britain's landscapes and wildlife."
"605","Economic renewal. The economic hub of a rural area is often a thriving market town."
"606","That is why Labour is committing an extra £100 million of public and private funding over the next three years for the renewal of market towns."
"607","RDAs will be charged with renewal of rural as well as urban areas."
"608","We will support village life with rate relief for pubs, garages and shops, as well as farmers who diversify part of their activity into other enterprises."
"609","Tourism is a vital, growing industry for Britain, with 1.8 million employees, and links to the museums, arts and heritage that people want to enjoy."
"610","Quality is our platform - which is why we now have a unified grading scheme for hotels and guest houses in England, and new training and New Deal opportunities."
"611","We will support well-targeted promotion, regional programmes linked to RDAs, and high-quality information via the internet."
"612","Traditional tourist resorts face special problems, so we have extended the assisted area map to include many seaside resorts and have negotiated an extension to the European Union regeneration funding so that seaside towns throughout the country can start rebuilding their economy."
"614","Rural life. Labour is pledged to a rural services standard to set out specifically what rural people can expect from 21 public service providers - with annual auditing and commitments to service improvement."
"615","The rural school closure programme has been ended"
"616","3,000 new, affordable homes a year are on the way"
"617","a £30 million police programme will help cut rural crime"
"618","£239 million over three years has been set aside for rural transport services"
"619","and the Post Office is now obliged to prevent closure of rural post offices except in unavoidable circumstances, with £270 million to help achieve this and recruit sub-postmasters."
"620","Labour is determined to protect Britain's landscapes and wildlife."
"621","Planning, transport and energy policy all make a difference."
"622","We have also designated the first new national parks since 1948 and brought consensus to a large increase in access to open countryside."
"623","We will press ahead with an £8 billion programme for water companies to clean up rivers and minimise damage from waste."
"624","The dangers of coastal and inland flooding are now widely appreciated, and we are committed to investment in preventative solutions, including more sensitive use of agricultural land."
"625","We have increased the number of protected nature sites."
"626","We have also initiated important steps to improve animal welfare in Britain, and argued successfully for higher welfare standards for battery hens and pigs across the EU."
"628","Leadership for the future. Labour is committed to support our countryside and the people who live and work in it."
"629","We are committed to create a new department to lead renewal in rural areas Ð a Department for Rural Affairs."
"630","Independent and wide-ranging views are essential to the development of strategic and long-term policy."
"631","We will set up an independent commission to advise on how we create a sustainable, competitive and diverse farming and food sector within a thriving rural economy which advances environmental, health and animal welfare goals."
"633","Coalfield communities. Labour is committed to a ring-fenced £400 million package of help for Britain's ex-mining communities."
"634","This will support local regeneration, including support for new businesses."
"635","We will ensure that compensation due is paid quickly."
"636","We will also honour our commitment to ex-miners."
"637","suffering industrial diseases."
"638","We have set aside £4 billion to compensate those men who suffered from lung disease and vibration white finger after working in Britain's mining industry and the widows who nursed them."
"639","Britain led the first industrial revolution."
"640","Other countries got ahead in the second industrial revolution."
"641","Now our ambition is for Britain to succeed in the third industrial revolution - enhancing knowledge, speeding up communication and developing the talents of all the British people."
"642","How Labour makes you better off:  by saving money on your mortgage, through economic stability and low interest rates "
"643","by targeted tax cuts for families and pensioners "
"644","by improving living standards through action to tackle Britain's productivity gap "
"645","by extending jobs and opportunity to every part of Britain, through regional support and a revitalised infrastructure "
"646","by offering a minimum wage of £4.20 and an Employment Tax Credit "
"648","2. World-class public services. The whole country depends on high-quality public services."
"649","We have a ten-year vision for Britain's public services: record improvement to match record investment, so they deliver high standards to all the people, all the time, wherever they live."
"650","Since 1997 there has been investment with reform."
"651","Thanks to committed public servants, we have shown that rapid progress is possible and have begun to break the fatalism that says public services are always second class."
"652","Now is the time to move for ward."
"653","Economic stability makes more investment possible."
"654","Labour will put education and healthcare first."
"655","We promise reform to match."
"656","We will decentralise power within a clear framework of national standards to increase the quality and diversity of public services and meet the challenge of rising expectations."
"657","In education, we offer step-change in secondary schools to match the vast improvements in primary schools already achieved."
"658","Every school will have a clear mission, with more teachers, new types of school, new opportunities for children and education tailored to fufil their potential."
"659","By 2010, we want a majority of Britain's young people entering higher education."
"660","In health, we will recruit 20,000 extra nurses and at least 10,000 extra doctors."
"661","Our ten-year goal is a healthier nation, with fast, high-quality treatment meeting rising expectations and demographic and technological challenges."
"662","Doctors and nurses will be in the driving seat of reform."
"663","The job of government is also about ensuring that the enjoyment, excitement and inspiration of arts and sport come alive for everyone."
"664","In all our public services, the key is to devolve and decentralise power to give freedom to frontline staff who perform well, and to change things where there are problems."
"665","Services need to be highly responsive to the demands of users."
"666","Where the quality is not improving quickly enough, alternative providers should be brought in."
"667","Where private-sector providers can support public endeavour, we should use them."
"668","A 'spirit of enterprise' should apply as much to public service as to business."
"669","Photo Caption: Primary excellence... the big improvements already made in primary schools are to be extended to secondary education."
"671","Our ten-year goals. 50 per cent of young people entering higher education, as we raise standards in secondary schools."
"672","Maximum waiting time of three months for any stage of treatment, as we become a healthier nation with fast, high-quality treatment free at the point of use."
"674","Our next steps. Every secondary school with a distinct ethos, mission and centre of excellence "
"675","Recruit an extra 10,000 teachers "
"676","More power to frontline staff with budgets for ward sisters and consultants and 75 per cent of NHS spending controlled by Primary Care Trusts "
"677","More health service workers Ð 20,000 more nurses, and at least 10,000 more GPs and consultants "
"678","Free access to national museums and galleries Labour's ambition for public services is simple: we want excellent services for all."
"679","Our challenge is to reverse decades of denigration and under-investment."
"680","The citizen Ð the patient, the pupil, their needs and aspirations - must be central."
"681","We will work with frontline staff to deliver a revival of our public services that is every bit as profound as the changes to the private sector in the 1980s."
"682","In our first term, national action was vital - to tackle crises of funding and quality."
"683","Government must take national responsibility for investment and for setting a clear national framework."
"684","Now we need to move on, empowering frontline staff."
"685","Each service needs the right structure and incentives at local level - decentralisation of power with strong incentives for high performance."
"686","Frontline staff are advocates for citizens, and ambassadors for their services."
"687","Motivated by an ethos of service, they must be supported to carry through change."
"688","(The proposals and statistics in this chapter refer to England; "
"689","reform programmes for Scotland and Wales are detailed in the Scottish and Welsh manifestos.)."
"691","Education - Labour's number one priority. Education remains Labour's top priority."
"692","Excellence for the many, not just the few is our driving passion."
"693","Our goal is to develop education to harness the individual talents of every pupil."
"694","Since 1997 rising standards have been achieved through major new investment and significant reforms: 17,000 schools have had vital repairs or refurbishment"
"695","20,000 schools are now connected to the internet"
"696","there are nearly half a million fewer primary pupils in classes of more than 30"
"697","over 150,000 teachers are set to receive a £2,000 pay rise above the usual annual increase"
"698","every school is getting additional grants of up to £110,000 paid direct"
"699","and there are 11,000 more teachers and over 44,000 more support staff and classroom assistants."
"700","Our partnership with teachers has achieved what OfSTED calls a 'transformation' in primary school standards, thanks to smaller infant class sizes and major reform in the teaching of literacy and numeracy skills."
"701","Our task now is to achieve a similar transformation in secondary education, liberating the particular talent of every child."
"702","Our pledge to parents is clear: children should be on track to achieve their best, or receiving extra expert help to catch up."
"704","Investment. Money alone cannot guarantee a good education, but extra investment is indispensable to achieving our ambitions."
"705","We pledge a further step-change in investment in return for a further step-change in standards."
"706","In 1997 Labour promised to increase the share of national income devoted to education."
"707","Over this Parliament, we have increased it from 4.7 per cent to 5 per cent Ð £540 extra per pupil in real terms - and we are pledged to raise it to 5.3 per cent by 2003- 04."
"708","Investment in buildings and equipment has trebled."
"709","During the next Parliament, we will again increase the share of national income for education."
"711","Under-fives. The early years of a child's life are vital."
"712","That is why we are doubling investment in early years education."
"713","There is now a free nursery place available for every four-year-old."
"714","Our new Foundation Stage provides a distinct phase of learning appropriate for the early years."
"715","By 2004 every three-year-old will be entitled to a free nursery place in the private, voluntary or statutory sector."
"716","OfSTED will help drive up standards."
"717","Children with special educational needs will have those needs identified earlier."
"718","We will continue to provide services which integrate early years education with childcare."
"719","Photo Caption: Nursery places available for all three-year-olds by 2004."
"720","By 2004 we will have 100 Early Excellence Centres as beacons of good practice providing care and education for children from 0-5"
"721","we will set up 500 Sure Start Centres in disadvantaged areas to support children's early development"
"722","and we will provide an extra 100,000 places offering wraparound care linked to early education."
"724","Primary schools. Primary school teachers have achieved excellent results."
"725","In 1997 barely half of 11-year-olds were up to standard in English and maths tests."
"726","The figures are now 75 per cent and 72 per cent respectively, well on the way to meeting our targets of 80 per cent in English and 75 per cent in maths by 2002."
"727","The lowest-scoring Local Education Authorities (LEAs) are now achieving better results than the national average in 1996."
"728","But Labour will not be satisfied until every child leaves primary school with the basic skills they need."
"729","We are setting targets for an 85 per cent success rate for 11-year-olds in English and maths, and will provide further intensive support for teachers to meet them."
"730","Primary education without the basics is a betrayal"
"731","but every parent rightly wants far more."
"732","We will provide primary pupils with wider opportunities to learn sports, musical instruments and a foreign language."
"734","Secondary schools. Transforming secondary education is the critical challenge of the next decade."
"735","We reject a return to the 11-plus."
"736","The principles of inclusion and equality of opportunity remain central to our commitment to liberate the potential of every child."
"737","But, on their own, they are not enough to guarantee high standards."
"738","Standards have risen in the past four years, particularly among pupils in less advantaged areas."
"739","Strong school leadership and better teaching have turned around 700 failing schools."
"740","But the challenge ahead is immense."
"741","Too many pupils fall back and become disillusioned in the first two years of secondary school."
"742","Just half of 16-year-olds currently gain good school-leaving qualifications, and levels of drop-out remain too high."
"743","The dramatic advances at primary level mean pupils will increasingly arrive at secondary school demanding the best."
"744","We will radically modernise comprehensive schools."
"745","In future every school must have: "
"747","The right leadership. Headteachers must have the freedom and resources necessary to run their schools effectively."
"748","We have improved pay and training for headteachers and delegated more funding to schools."
"749","Where they demonstrate success, we will fur ther extend their freedom to manage their schools effectively."
"750","We will reduce the regulatory burden on all schools."
"752","High standards in the core curriculum. We will modernise the secondary curriculum to promote higher standards and better progression from school and college to university or work-based training."
"753","All pupils should reach the age of 14 fully competent in a broad range of subjects."
"754","Effective teaching is the key."
"755","We will develop the literacy and numeracy strategies in secondary schools with the right balance of targets and flexibility, particularly for pupils not up to standard in the basics."
"756","We will set demanding targets for high achievement by the large majority of 14-year-old pupils in English, maths, science and IT tests - the passport to future success."
"757","We will promote more effective pathways beyond 14, including high-quality vocational routes that build on the new vocational GCSEs and A-levels."
"758","We will ensure there is an apprenticeship place for every young person who reaches the required standard."
"760","A mission to achieve. We want every secondary school to develop a distinct ethos, mission and centre of excellence."
"761","Specialist schools offer the full national curriculum to the whole ability range while developing a centre of excellence - and their rates of improvement outstrip the national average."
"762","Having trebled their number since 1997, we have pledged to expand their numbers to at least 1,500 by 2006, on the way to making specialist status available to all schools ready for it."
"763","We will encourage more church and other faith-sponsored schools, where parents wish it."
"764","We will establish more City Academies, and promote greater innovation in the supply of new schools with local consultation."
"765","We will allow greater involvement in schools by outside organisations with a serious contribution to make to raising standards."
"766","We will extend provision for gifted children as we nurture children's special talents."
"767","As part of our reform of the vital further education sector, we will encourage the development of free-standing sixth-form colleges."
"768","Schools with sixth forms will be guaranteed their funding for pupils in real terms, provided numbers are maintained."
"769","We are committed to expand Educational Maintenance Allowances so they cover 30 per cent of the country, and build upon them on the basis of the experience."
"770","Pupils will be given greater opportunities through the promotion of partnerships between schools."
"771","We will build on the partnerships established between the state and private sectors."
"773","Better infrastructure. We will invest nearly £8 billion in school buildings and equipment over the next three years, including the construction of 650 new or completely refurbished schools."
"774","IT has enormous potential to raise standards, and it is vital that every child leaves school able to make use of the new technologies."
"775","Today, nearly all schools are connected to the internet."
"776","Labour is committed to spend £1.8 billion over six years on equipping our schools for the information age."
"777","We will pioneer Curriculum Online to ensure materials are available to pupils in school and at home."
"778","We are committed to continue to extend access to IT for pupils and teachers, including the possibility of a national leasing scheme to make top-quality hardware available at very low prices."
"779","Photo Caption: Getting a head start... every child needs good IT skills."
"781","The right support. Good schools also depend on parents and the local community."
"782","We will continue to ensure that headteachers have the powers they need to tackle disruption and unacceptable behaviour in schools."
"783","Local education authorities will focus on supporting school improvement, especially weak and failing schools, and delivering services that cannot be provided by individual schools."
"784","We will ensure better training and support for school governors."
"785","Schools should be used more effectively as assets for the whole community, including for childcare and community learning."
"786","We will pilot 'extended hours schools' to develop this resource."
"787","We will build on the success of more than 40 study centres based in leading football clubs by extending community involvement to other sports."
"788","Over time we want to develop safe places for children to play outside school hours and every pupil to have access to a summer school programme."
"789","An Academy for Talented Youth will be established in partnership with a leading university to pioneer summer and other dedicated provision for those with special talents."
"790","We have significantly improved support and provision for children with special needs or disabilities."
"791","They should have access to the best possible education, with appropriate support, whether mainstream or special schooling most suits their needs."
"792","Photo Caption: Improved provision for gifted children as Labour nurtures special talents."
"793","Schools in the toughest areas, and the teachers who work in them, need special support."
"794","We will expand the Excellence in Cities programme for urban secondary schools, with extra help for the weakest schools, learning mentors and in-school units to help manage pupil behaviour."
"795","Where LEAs cannot effectively support school improvement, alternative provision will be made."
"796","For schools facing exceptional pressures, for example very high pupil turnover, we will provide additional support, including significant reductions in the size of teaching groups where appropriate."
"798","Teachers. Nothing in education is more important than having good teachers."
"799","We have made teaching a far more attractive career, through better pay, better incentives to train including training salaries and loan write-offs, more recognition and improved support."
"800","The General Teaching Council and National College for School Leadership are both now up and running."
"801","We want teaching to be a career of choice for the best graduates and attractive to people making career changes."
"802","We will continue to invest more in the profession and improve conditions for teachers."
"803","High status, better salaries and proper professional support are all essential."
"804","We are conducting a strategic review of teacher workload and the right balance between teaching and administration, central direction and local discretion."
"805","We will build on its findings significantly to improve support for teachers in the classroom and in administrative tasks, so they can concentrate on their job."
"806","We will: recruit 10,000 extra teachers and improve the adult:pupil ratio "
"807","support teachers in the classroom by employing more adults to help them "
"808","invest in rapid promotion and rewards for classroom excellence "
"809","boost recruitment and retention packages for teachers, particularly in high-cost areas and schools facing exceptional challenges "
"810","create new routes into teaching, including 'train-to-teach' courses accredited as part of undergraduate degrees and a stronger training mission for outstanding schools "
"811","further improve in-service training opportunities for teachers "
"812","develop school achievement awards that reward staff in 7,000 fast-improving schools a year "
"813","subsidise new PCs for teachers so that they have direct access to the latest technology."
"815","Higher education - a world leader. Higher education brings on average 20 per cent higher earnings and a 50 per cent lower chance of unemployment."
"816","It is time for an historic commitment to open higher education to half of all young people before they are 30, combined with increased investment to maintain academic standards."
"817","In 1997 we inherited a system where the number of qualified people able to go to university was capped."
"818","Today, the numbers are rising and universities have the funds to expand, with new two-year foundation degrees to offer students the option of a vocationally relevant, high-quality qualification as a way into skilled work or further study."
"819","Over the next three years, we will continue to expand student numbers, taking us towards our 50 per cent target."
"820","We will maintain university entry standards while intensifying efforts to extend the huge advantages that a university education confers to able young people from all backgrounds."
"821","University summer schools, master classes and mentoring support will be offered to potential students from disadvantaged areas through a new Excellence Challenge programme, backed up by £190 million of funding."
"822","We will not introduce 'top-up' fees and have legislated to prevent them."
"823","Since 1997 we have increased university funding by more than a billion pounds a year over the Parliament Ð and invested considerably more in research."
"824","Our new system of university finance ensures that 50 per cent of students pay no tuition fees at all, that no parents pay more than under the old system, and that students pay back loans progressively when they are earning."
"825","We will ensure that the funding system continues to promote access and excellence."
"826","We will strengthen research and teaching excellence."
"827","It is vital that our world-leading universities are able to compete with the best internationally."
"828","We will also support world-class research and the development of public-private partnerships."
"829","We are determined to ensure that our universities have the freedom and incentives to meet our ambitions for them."
"830","Reforms to the inspection system for teaching will slash red tape for higher performing departments."
"832","Health - Quality services from a growing NHS. For over 50 years the NHS has been part and parcel of what it means to be British."
"833","If you fall ill, the NHS is there."
"834","Its foundations - tax-based funding and care according to need - remain as valid today as ever."
"835","The NHS employs one million dedicated people."
"836","But it needs far-reaching reform to redesign its services around the needs of patients."
"837","Labour's ten-year NHS Plan is our strategy for ensuring fast, convenient, high-quality care in all parts of the country."
"838","We will implement it through the next Parliament and, if elected, beyond."
"839","Reform will be driven through primary care trusts (PCTs) as power and resources are decentralised to frontline staff."
"840","In 1997, waiting lists were at record levels and rising, hospital building had ground to a halt, and the number of nurses working in the NHS had fallen."
"841","Today, waiting lists are down by over 100,000 and waiting times are falling."
"842","There are 17,000 more nurses, over 6,500 more doctors, and over 9,000 more therapists, scientists and technicians working for patients."
"843","The biggest-ever hospital building programme is under way."
"844","NHS Direct, the 24-hour nurse helpline, is available across the country."
"845","Eye tests for people who are 60 and over are now free."
"846","But there is a lot more to do."
"847","We are committed to investment and reform."
"848","With Labour, in just four years the NHS will have grown by a third."
"849","Spending on the health service is now rising by an average of over six per cent a year in real terms - the biggest sustained increase in its history and double that under the Conservatives."
"850","Provided that as a country we maintain economic stability, we will, if elected, be able to sustain significant funding increases throughout the next Parliament."
"851","So over time we will bring UK health spending up to the EU average."
"853","The fundamentals of care. That money will help us get the basics right."
"854","By 2005 there will be 10,000 more doctors and 20,000 more nurses, with ward sisters in charge of ward budgets."
"855","Matrons will make sure that hospital food is good and wards are clean, with power to stop payments to contractors who fail to keep hospitals up to scratch."
"856","'Nightingale' wards for older people and mixed sex wards will be abolished, and mental health wards will be modernised."
"857","There will be 7,000 extra beds in hospitals and in intermediate care."
"858","And we will build 100 new hospital developments by 2010 and 500 one-stop primary care centres, with over 3,000 GP premises modernised by 2004."
"859","We are investing an extra £7 billion of capital investment into the health service."
"860","We have said that Private Finance Initiative (PFI) should not be delivered at the expense of the pay and conditions of the staff employed in these schemes."
"861","We will seek ways in which, within the framework of PFI management, support staff could remain part of the NHS team."
"862","Photo Caption: More flexible working hours for NHS staff."
"863","Photo Caption: A bright future for frontline staff and patients."
"865","Improving health. Our job is not just to improve the nation's health service."
"866","It is to improve the nation's health."
"867","Deaths from cancer and heart disease are too high."
"868","There has been a growing health gap between rich and poor."
"869","Beyond other commitments to combat child poverty and poor housing, we will tackle the long-standing causes of ill-health and health inequality by: "
