"","sentence_text_new"
"439","Far too many of our youngsters leave school with an education that has failed to prepare them for the world of work."
"440","At the same time, by maintaining high starting wages comparable to those of fully trained craftsmen, trade unions have kept many of them out of work."
"441","In 1983 we introduced the first Youth Training Scheme."
"442","It is now a national two-year programme aimed at giving young people qualifications for work."
"444","The First Guarantee. We will now guarantee a place on the Youth Training Scheme to every school-leaver under 18 who is not going directly into a job."
"445","As a result, none of these school-leavers need be unemployed."
"446","They can remain at school, move to college, get a job, or receive a guaranteed training."
"447","YTS will serve as a bridge between school and work."
"448","We will take steps to ensure that those under 18 who deliberately choose to remain unemployed are not eligible for benefit."
"449","We will of course continue to protect other young people, such as those who suffer from disabilities."
"451","The Second Guarantee. There are still too many young people without the right qualifications for employment in today's world."
"452","Within a year we aim to guarantee a place, either on the Job Training Scheme or on the Enterprise Allowance Scheme or in a JobClub, for everyone aged between 1 8 and 25 years who has been unemployed for between six and twelve months."
"454","The Third Guarantee. In addition to these major programmes we have taken one further important step."
"455","Restart is a programme we have set up for interviewing and counselling the long-term unemployed to help them into a job or training."
"456","Everyone who has been unemployed for more than one year has already been given an interview."
"457","We will guarantee to provide the Restart service in the future at six-monthly intervals, to all those who have been unemployed for more than six months."
"458","Over the next five years we will aim, through the Restart interviews, to offer everyone who is under 50, and who has been unemployed for more than two years, a place in the Job Training Scheme or in the new Community Programme, in a JobClub or in the Enterprise Allowance Scheme."
"460","Regional Assistance. Money spent on earlier programmes attracting firms to regions has sometimes created very few jobs."
"461","Our new system of regional assistance, introduced in 1984, ensures that aid is directly targeted towards the creation of new jobs."
"462","New activities in the service sector from which so many of the new jobs come have also been made eligible for assistance."
"463","Under the new policy, offers of assistance have already been made which should secure almost 300,000 jobs."
"464","We will continue to ensure that assistance is directed where it is most needed."
"466","The Employment and Training Services. We will take further steps to provide a comprehensive service to the unemployed."
"467","We will consult the Manpower Services Commission about transferring JobCentres to the Department of Employment so that they can work more closely with Unemployment Benefit Offices."
"468","The Manpower Services Commission would then become primarily a training agency."
"469","It is employers who are best equipped to assess their training needs."
"470","We will increase employer representation on the Commission and its advisory bodies."
"471","More jobs are being created by business and industry."
"472","Nothing would destroy whole industries more effectively than a return to the overmanning and restrictive practices of the 1970s."
"473","Our policies form a practical and realistic approach to help people back into work."
"474","We will build on prosperity to create more employment."
"476","A Framework for Business and Industry. British business is in a healthier state than it has been for a generation."
"477","Output has been rising steadily for six years."
"478","Productivity has increased at a rate second only to Japan."
"479","Company profitability is at its highest for over twenty years."
"480","Industry has a confidence in the future that would have been unthinkable seven years ago."
"481","Moreover, setting new records has not been confined to the private sector."
"482","Since 1983 productivity in the coal industry has risen by over 50 per cent."
"483","British Steel has more than doubled its productivity since 1979 and made a profit last year for the first time in over ten years."
"484","British Rail will cost the taxpayer 25 per cent less in subsidy this year than n 1983 and without any major route closures."
"485","The Conservative Government has created a framework in which once again enterprise can flourish - by cutting red tape, by denationalising state-owned companies, by removing unnecessary restrictions, by abolishing exchange control, by enabling the City of London to become the foremost financial centre in the world, by keeping down prices through extending competition, and by ensuring access to open trade so that British exporters and consumers can both benefit."
"487","Privatisation. Over a third of the companies and industries which used to be owned by the State have been returned to free enterprise."
"488","Productivity and profitability have soared in the newly privatised companies."
"489","In 1980 Jaguar made 14,000 cars a year, losing well over £3,000 on each Car sold."
"490","Now the company is hard put to keep up with overseas demand and last year sold over 40,00 cars, making a pre-tax profit of over £120m."
"491","Since the National Freight Consortium was sold to management and staff in 1982, pre-tax profits have increased sevenfold."
"492","British Aerospace, Cable & Wireless, Amersham International and Associated British Ports have all strikingly increased their profits."
"493","It is no mystery why privatisation has succeeded."
"494","The overwhelming majority of employees have become shareholders in the newly privatised companies."
"495","They want their companies to succeed."
"496","Their companies have been released from the detailed controls of Whitehall and given more freedom to manage their own affairs."
"497","And they have been exposed to the full commercial disciplines of the customer."
"498","Even former monopolies now face increased competition."
"499","We will continue the successful programme of privatisation."
"500","In particular, after the privatisation of the British Airports Authority we will return to the public the Water Authorities, leaving certain functions to a new National Rivers Authority."
"501","Following the success of gas privatisation, with the benefits it brought to employees and millions of consumers, we will bring forward proposals for privatising the electricity industry subject to proper regulation."
"503","Competition. Competition forces the economy to respond to the needs of the consumer."
"504","It promotes efficiency, holds down costs, drives companies to innovate and ensures that customers get the best possible value for money."
"505","Accordingly, this Government has: deregulated long-distance coach services creating over 700 new services with improved quality and lower fares"
"506","removed the monopoly on conveyancing of houses in England and Wales"
"507","removed the opticians' monopoly, making it easier and cheaper to buy spectacles"
"508","relaxed advertising controls on accountants, solicitors, stockbrokers and vets, and permitted greater fee competition for architects and surveyors"
"509","increased competition on air routes within the UK and between certain European countries, which has resulted in cheaper fares, a more responsive service and greater choice of carriers for the passenger"
"510","deregulated telecommunications, so that customers can now choose between suppliers when buying telephones and private exchanges, and business can choose between two alternative telecommunications networks"
"511","suspended the Post Office monopoly of time-sensitive and valuable mail, stimulating a dramatic increase in the number of private courier companies."
"512","We will continue this approach."
"513","But competition must be supplemented by legal protection for consumers."
"514","Those who make their living from their ideas and creations also require protection against theft."
"515","We will introduce further measures to impose tighter controls on pyramid selling."
"516","We will introduce measures to reform the law on copyright, design and performance protection."
"518","The City. The City of London is the world's leading market place in foreign exchange, international bank lending and international insurance. "
"519","It is a major source of funds for British companies."
"520","The financial services sector as a whole accounts for nearly 6 per cent of our national income, generates a net £7 billion per year to our balance of payments, and employs over one million people."
"521","Like other sections of British industry, however, the City was held back by restrictive practices until they were swept away in last year's big bang."
"522","This has brought nearer the day when shares can be bought and sold over the counter in every high street."
"523","We have also given building societies greater freedom to make a wider range of financial services available to the average family."
"524","At the same time, the Conservative Government has introduced a legal framework to protect investors and consumers: The Companies Acts of 1980 and 1981 strengthened the powers of investigators and increased the courts' power to disqualify directors for misconduct in the City as elsewhere."
"525","The Insolvency Act of 1985 made it easier to disqualify directors who had been guilty of unlawful trading."
"526","And now the Financial Services Act of 1986 provides the first comprehensive system of investor protection we have had in this country."
"527","It also contains stringent new powers to investigate insider dealing which was first made a criminal offence by the Conservative Government in 1980."
"528","The Conservative Party is the party of law and order."
"529","That applies just as much to City fraud as to street crime."
"530","Parliament has just approved our proposals for establishing a Serious Fraud Office to improve the work of investigating and prosecuting the worst cases of fraud and for streamlining court procedure."
"531","After the election we will reintroduce our proposals to reform the outdated rules on evidence, as recommended by the Roskill Committee."
"533","Trade. Britain exports 30 per cent of all that it produces."
"534","If this country is to remain a key trading nation, industry must remain competitive."
"535","That is one reason why the Conservative Government attaches great value to maintaining an open multinational trading system."
"536","Another is that increased trade is a major way of encouraging growth and prosperity in the Third World."
"537","There is little point in demanding more aid for these countries and then refusing them the opportunity to trade."
"538","We will continue to fight for free and fair trade in international negotiations and resist the growth of protectionism."
"539","We will press for international rules of fair trading to be extended to international investment, trade in services and the protection of intellectual property such as patents, trademarks and copyright."
"540","We will continue to exert pressure on countries such as Japan to open up their markets and provide the same freedom to trade for our exporters as they expect us to provide for theirs."
"541","As well as creating the commercial and legal framework in which industry can flourish, the Government must also ensure that the practical services on which industry and the citizen rely - transport, energy, research and development, and an efficient civil service - are provided to a high standard."
"543","Efficient Transport. The Conservative Government is proud of a record that has: modernised the transport system by investing over £10 billion in the nation's motorways, roads, airports, seaports and railways"
"544","since 1979 completed over 680 miles of motorway and trunk roads and 67 bypasses"
"545","secured greater efficiency by privatising British Airways, the National Freight Corporation, Sealink and Associated British Ports"
"546","increased competition by deregulating long-distance coach services and abolishing local bus licensing."
"547","These measures have laid the foundations of an efficient and more flexible transport system."
"548","We will develop it further along these lines."
"549","We are now returning the nationalised bus companies to the private sector in many cases to management buy-outs."
"550","We are also privatising the former British Airports Authority the world's leading international airports group."
"551","We are committed to a major capital investment programme through: new investment to build an extra 450 miles of motorway and trunk roads to 1989/90"
"552","British Rail's plans to invest £500m a year over the next 3 years"
"553","private sector financing, construction and operation of the Dartford Bridge and the Channel tunnel."
"555","Energy. Britain is the only major Western industrial country that is a net exporter of energy."
"556","This owes much to North Sea oil so successfully developed by free enterprise."
"557","But it is an advantage that will not last indefinitely."
"558","Coal will continue to meet much of the steadily rising demand for electricity."
"559","Renewable sources of energy can make some contribution to the nation's energy needs, which is why government-sponsored research has been increased."
"560","Nevertheless, to reject, as our opponents do, the contribution of nuclear energy to supplying reliable, low-cost electricity, and to depend on coal alone, would be short-sighted and irresponsible."
"561","The world's resources of fossil fuels will come under increasing strain during the 21st century"
"562","so may the global environment if the build-up of carbon dioxide the so-called greenhouse effect significantly raises temperatures and changes climates."
"563","After the most careful and painstaking independent assessment of the safety case for a new pressurised water reactor at Sizewell, therefore, the Government has decided to proceed with the next phase of our nuclear programme."
"564","It is vital that we continue to give the highest priority to safety."
"565","Our nuclear industry has a record of safety and technical excellence second to none."
"566","We intend to go on playing a leading role in the task of developing abundant, low-cost supplies of nuclear electricity, and managing the associated waste products."
"568","Science and R & D.  Government support for research and development amounts to more than £4½ billion per year."
"569","It is larger as a share of our national income than that of the United States, Japan or Germany."
"570","A country of our size cannot afford to do everything."
"571","These resources need to be better targeted."
"572","The task of government is to support basic research and to contribute where business cannot realistically be expected to carry all the risks."
"573","We will ensure that government spending is firmly directed towards areas of high national priority, by extending the role of the Advisory Council on Applied Research and Development, drawing on the full range of advice from the academic community and from business."
"575","The Civil Service. We have long had in this country a professional and dedicated public service which is the envy of the world."
"576","We are now building on those traditional qualities which can too easily be taken for granted with new strengths and skills: a greater readiness to adapt efficiently to change, including technological change, to manage the public service more effectively, and to see that the taxpayer gets value for money."
"577","The size of the Civil Service at under 600,000 people today is the smallest since the war."
"578","This is already saving the taxpayer £1 billion a year."
"579","We will press on with long-term management reforms in order to improve public services and reduce their cost."
"582","Agriculture and the Rural Economy. Farming. Britain's farmers serve the nation well."
"583","They produce 80 per cent of the food we grow compared with 60 per cent only 10 years ago."
"584","They have made us into the world's sixth largest exporter of cereals when we had been a net importer for decades before."
"585","They look after 80 per cent of the British countryside."
"586","And consumer food prices have risen less than the cost of living, unlike the Labour years."
"587","But farmers world-wide are under pressure because of rising surpluses and the huge costs of disposing of them."
"588","It is just as much in the farmers' interest as in the consumers' and taxpayers' that this over-production be stopped and a radical overhaul of the Common Agricultural Policy achieved."
"589","Farmers need a more sustainable environment in which to plan ahead."
"590","We will continue: to play a leading part in European Community negotiations to reform the CAP"
"591","to strive for even-handed and fair treatment between Member States and between the different regions of the UK"
"592","to work for an early devaluation of the Green Pound, especially in relation to beef"
"593","to uphold the interests of the efficient family farm"
"594","to reduce costs and tackle surpluses, by bringing supply and demand in the Community into better balance by a combination of measures including price restraint"
"595","to reduce the role for intervention. "
"596","At home we will continue: to promote competitiveness and innovation in British farming and horticulture"
"597","to give particular assistance to farmers in the Less Favoured Areas, recently extended, where farming is difficult"
"598","to encourage better marketing of agricultural and horticultural products and to ensure that the consumer has as much information about the contents of food as is necessary to make sensible choices."
"599","We will not introduce rating on agricultural land and will oppose two-tier pricing in the CAP, which would greatly disadvantage our farmers and benefit their competitors."
"601","The Rural Economy. Farming is, and will remain, the major industry in the countryside and food production will continue to be the farmer's basic purpose."
"602","The higher production resulting from greater efficiency and modern techniques initially means more land coming out of agriculture."
"603","A new balance of policies has to be struck, with less support for expanding production of commodities already in over-supply and more support for diversifying into other activities."
"604","We have recognised the new needs of the countryside and rural economies in two ways."
"605","First, we now place more emphasis on support for the environment and the beauty of the countryside"
"606","we now give grants to plant hedgerows, not dig them up."
"607","Second, we encourage alternative uses of land and more diverse job opportunities to maintain thriving communities in the rural economy."
"608","We will therefore: emphasise environmental protection and promotion of non-farming rural businesses in the planning system"
"609","continue to support the Development Commission in developing rural enterprises"
"610","extend the Environmentally Sensitive Areas scheme which makes conservation a more integral part of farming"
"611","introduce new schemes to assist diversification of new enterprises on farms"
"612","introduce a new Farm Woodland Scheme to assist alternative land use."
"614","The UK Fishing Industry. Our fishing industry supplies two-thirds of the fish we eat."
"615","It is an important source of jobs and income in many areas."
"616","The Government's success in further improving the Common Fisheries Policy has meant that international policing has been made more effective"
"617","and increasingly stringent conservation measures have secured the future for our fleets."
"618","We will introduce legislation to ensure that UK quotas are reserved for UK fishermen."
"619","We are pledged to measures to enable our fishermen to take full advantage of all their opportunities and to improve and modernise their boats."
"621","Animal Welfare. The Conservatives have a proud record over the years of promoting animal welfare."
"622","Most of the legislation was either initiated by Conservative governments or introduced as Private Members' measures by Conservative MPs when the Conservatives were in office."
"623","Since 1979 we have: set up the Farm Animal Welfare Council which advises the Government on the welfare of farm animals."
"624","We will continue to care for them with the advice and guidance of the Farm Animal Welfare Council"
"625","honoured our commitment to replace the 1876 legislation with the Animals (Scientific Procedures) Act 1986 - the most effective in Europe."
"626","It imposes tight new controls on the use of animals for experiments."
"627","The number of experiments has declined in each of the last nine years, and we expect that decline to continue."
"630","Better Health, Better Care. Achievements in Health. The health of the British people is steadily improving."
"631","Quite simply, we live longer."
"632","Life expectancy has increased and infant mortality has declined."
"633","Over the last eight years the Government has spent more on the Health Service than any previous government, Labour or Conservative."
"634","In 1979, the outgoing Labour Government planned to spend less than £8 billion on the nation's health."
"635","This year, the Conservative Government will spend nearly £21 billion."
"636","After allowing for inflation, that is an increase of almost a third."
"637","This extra money has been spent wisely and well."
"638","The Health Service today is treating more patients than ever before in its history."
"639","Money is important, but the success of the NHS depends still more on the dedication of the people working in it."
"640","There are over 75,000 more doctors, dentists and nurses than in 1978."
"641","These extra staff have enabled the NHS to treat 6 million more patient cases - in-patients, day cases, out-patients than when we took office."
"642","Sometimes they work in very difficult conditions."
"643","That is why the Government has reduced nurses' basic hours from 40 to 37 1/2 hours per week and increased their pay by 30 per cent after allowing for inflation."
"644","We will continue to improve the Health Service."
"646","Future Tasks for the Health Service. Our policies rest on six principles: First, we will give greater emphasis to the prevention of avoidable illness and the promotion of good health to make the NHS more truly a health service and not merely a sickness service."
"647","Much progress has been made in the past eight years."
"648","The improvement of the maternity services has helped to reduce by a third the death rate among babies in the weeks around birth."
"649","The expansion of vaccination and immunisation has prevented illness and death among children."
"650","Screening for cervical cancer has been improved and death rates from the disease have fallen by almost 10 per cent in the past decade."
"651","We have already embarked on a major campaign to tackle the problem of coronary heart disease."
"652","To fight AIDS, the Government has undertaken the biggest health education campaign ever seen in this country one much admired abroad and is fully supporting the Medical Research Council in a special programme of research towards treatments and vaccines."
"653","These are welcome advances."
"654","In the next Parliament, we will build on this work by: completing the network of computerised 'call and recall' systems for cervical cancer screening, and extending them to younger women"
"655","developing a national programme for breast cancer screening"
"656","backing the newly established and powerful Health Education Authority."
"657","Second, we will continue to show our support for the million people working in the NHS, of whom half are nurses."
"658","Nurses wanted the assurance that, without recourse to strike action, they would receive fair treatment over pay."
"659","That is why we set up the independent Nurses' Pay Review Body."
"660","After the latest award, we will have increased nurses' pay by 30 per cent since 1979, after allowing for inflation."
"661","That compares to the severe reduction of more than 20 per cent, which they suffered under the last Labour Government."
"662","Nurses also want a training and career structure which reinforces their professionalism, rewards experience, and offers opportunities for managerial responsibility without being removed to a distant desk."
"663","We share those views, and will seek to further them."
"664","We are particularly keen to attract experienced nurses back into the profession, and to encourage others to take up nursing as a new career."
"665","Hospital doctors and consultants, too, are a vital part of the Health Service."
"666","We have already increased the number of consultant posts and we will continue to work for improvements in the medical career structure."
"667","The NHS could not function without ancillary services."
"668","Some of these cleaning, catering, and laundry have been put out to competitive tender to enable health authorities to select the best and most effective way of providing these services."
"669","Savings are now approaching £100 million a year and they have gone directly and immediately into better patient care."
"670","We have undertaken consultation on the improvement of primary care."
"671","Our aim is to develop the strength and flexibility of the services provided by GPs, dentists, pharmacists, opticians and nurses who work in the community."
"672","There are particular problems affecting health care in inner cities."
"673","Doctors and nurses there take on a particularly tough and difficult job."
"674","We shall continue to look for new ways of helping them and improving health care, especially primary care in the inner cities."
"675","Our third principle is to modernise the whole framework of the health service its hospitals, its clinics, its equipment."
"676","In the face of economic collapse, the last Labour Government cut the hospital building programme by a third."
"677","This Government has embarked on the biggest building programme ever."
"678","It will cost £3 billion."
"679","In seven years we have already carried through over 200 major building projects from start to finish."
"680","We will complete some 125 further major new building schemes in the next three years, and get many more under way."
"681","New hospitals, too, are being built in areas lacking the provision they need."
"682","Old and inefficient Victorian buildings are being replaced with purpose-built modern hospitals."
"683","Much modern medicine and surgery is better carried out in the new larger hospitals, equipped with new medical technology."
"684","Wherever possible, however, small old hospitals have found a new role as community hospitals staffed by local GPs."
"685","Fourth, elderly, disabled, mentally ill and mentally handicapped people, should be cared for within the community whenever this is right for them."
"686","In the past some people who should have been cared for in other ways have remained in hospitals, sometimes for years."
"687","That is changing."
"688","The number of children in long-stay hospitals for the mentally handicapped has fallen by almost three-quarters."
"689","The number of adults in long-stay mental handicap and mental illness hospitals has fallen by around 11,000."
"690","This changing pattern has already brought a better life to many thousands of people."
"691","It has the potential to do so for many thousands more."
"692","But we need to examine carefully various alternatives to discover what is now best for patients."
"693","We have set in hand the first ever full-scale review of community care."
"694","We will develop our policies in the light of its findings."
"695","Our fifth principle is to strengthen management."
"696","The NHS is a large and complex organisation."
"697","It needs good management."
"698","It is not a business, but it must be run in a business-like way."
"699","The reduction of waste and inefficiency has released hundreds of millions of pounds for better patient care."
"700","The sale of property which the NHS no longer needs - for example, because of new hospital developments is currently raising £200 million a year for better health care."
"701","We will continue to ensure that the Health Service is as efficient as possible."
"702","But good management is not just a matter of efficiency."
"703","We value enterprise in the public service just as much as in the private sector."
"704","We will continue to encourage district and regional managers to devise new ways of providing better patient care."
"705","Finally, the ultimate purpose of the Health Service is to serve the patient: that principle is at the heart of the Government's policy."
"706","The time some patients have to wait for treatment is the most widespread concern in the NHS."
"707","The Government has given priority to reducing waiting lists and times."
"708","We have set up a special £50 million two-year programme."
"709","This year it will give treatment to over 100,000 people who are waiting for operations."
"710","We have set targets for more hip operations for old people, and more bone marrow transplants for children."
"711","Putting patients first was the theme of our consultative document on primary care."
"712","We want the patient to have more information about services available from family doctors so that they can make a more informed choice."
"714","Social Security - a Fair Deal for Those in Need. We are spending about £46 billion this year on social security benefits over £800 a year for every man, woman and child in the country."
"715","Expenditure on pensions and other benefits has risen by £13 billion on top of inflation, since we came into office."
"716","Most of this, an extra £9 billion, has gone to provide better standards of help and support to more elderly people, families with children, disabled people and those suffering long-term illness."
"717","The other £4 billion has gone to help the unemployed."
"718","But we have done more than provide extra resources massive as the increase has been."
"719","For the first time for 40 years the Government has undertaken an overall review of the social security system."
"720","The review showed a social security system which was too complex and which too often did not provide help for those most in need."
"721","The 1986 Social Security Act tackled these problems and reformed the position so that the system is simpler to understand and to run."
"722","It will be fairer in the way it directs help to those who need it most."
"723","And it will be a system in which people can look forward to independence and security in retirement."
"724","Our policies for social security have four main aims."
"725","First, to ensure that those in retirement have a secure standard of living through state provision and their own pensions and savings."
"726","This Government has honoured its pledges to the pensioner and more than maintained the buying power of the state pension."
"727","Total spending on state pensions and benefits for elderly people has risen by 29 per cent after allowing for inflation."
"728","We will continue to maintain the value of the state retirement pension."
"729","But retired people value their independence."
"730","They do not want to rely on the State alone for their income nor, increasingly, are they doing so."
"731","We share Beveridge's original goal of a good basic pension from the State, together with a second income from occupational and personal pensions and savings."
"732","Pensioners have benefited from our success against inflation."
"733","Almost three-quarters of all pensioners have savings."
"734","Their income from these has grown by over 7 per cent on average every year since 1979."
"735","Income from savings fell by 3Y2 per cent every year under the last Labour Government, eaten away by inflation."
"736","Occupational pensions, pensioners' savings, social security benefits and the state retirement pension have all increased."
"737","The total increase in income for the average pensioner is more than double that achieved during the last Labour Government."
"738","We are now offering new opportunities for people to obtain additional pensions from their jobs or their own savings."
"739","We have already improved the treatment of those now retiring early and of the pension rights of people changing jobs."
"740","We wish to encourage the 10 million employees who do not yet have their own occupational pension scheme to have a pension of their own."
"741","Every employee should have the right to take out a personal pension, fully portable from job to job."
"742","That is why we are extending favourable tax treatment from employers' schemes to personal pensions."
"743","As a result of these reforms, millions more people will have the opportunity to take out additional pensions of their own."
"744","In the next Parliament: We will reintroduce measures to give substantial tax incentives to personal pensions, and to enable members of occupational schemes to make additional voluntary contributions to a pension plan that is completely separate from their employers' schemes."
"745","These measures will further increase choice for millions of employees."
"746","Second, to bring more help to low income families."
"747","Child benefit will continue to be paid as now, and direct to the mother."
"748","Families on income support which replaces supplementary benefit will benefit from the new family premium."
"749","In addition, we will introduce the new family credit which will benefit twice as many low income families in work as family income supplement."
"750","The new system will also help tackle both the unemployment and the poverty traps."
"751","Third, to improve the framework of benefits for disabled people."
"752","Spending on benefits for disabled people and those suffering long-term sickness has been increased by 72 per cent after inflation to £6 billion."
"753","The amount spent on mobility allowances has been doubled, invalid care allowance extended, the new severe disablement allowance introduced and the invalidity trap abolished."
"754","The introduction of the new disablement premiums will bring an extra £50 million per year to disabled people."
"755","We are carrying out a major new survey of the needs of disabled people."
"756","This will be completed next year."
"757","Fourth, to reform the tangled web of income-related benefits which has grown up piecemeal over forty years."
"758","For the first time all the income-related benefits will be calculated in the same way."
"759","Where people are working, the amount of benefit they get will depend on their pay after tax and national insurance contributions."
"760","Thus people will not be made worse off by taking a job and will not lose money when their gross pay rises."
"761","The new rules, which come into effect in April next year, will be easier for claimants to understand and staff to run."
"762","In addition, our programme of computerisation - the biggest programme ever in this country will help staff to deliver benefits to all who are entitled to them quickly, accurately and courteously."
"763","Success in social policy depends on growth in national prosperity."
"764","Labour's economic failure led to damaging cuts in health care and benefits."
"765","Our increasing economic strength means that resources for care have grown and are growing - with programmes better managed, better adapted to changing demands, and better directed to those most in need."
"767","Freedom, Law and Responsibility. Conservatives have always believed that a fundamental purpose of government is to protect the security of the citizen under the rule of law."
"768","There can be no half-heartedness, no opting out, in the fight against crime and violence: all of us, not just the Government or the police, share a responsibility to make safer our streets and homes."
"770","The Fight Against Crime. We do not underrate the challenge."
"771","Crime has been rising steadily over the years"
"772","not just in Britain but in most other countries, too."
"773","The origins of crime lie deep in society: in families where parents do not support or control their children"
"774","in schools where discipline is poor"
"775","and in the wider world where violence is glamorised and traditional values are under attack."
"776","Government alone cannot tackle such deep-rooted problems easily or quickly."
"777","But Government must give a lead: by backing, not attacking the police"
"778","by providing a tough legal framework for sentencing"
"779","by building the prisons in which to place those who pose a threat to society - and by keeping out of prison those who do not"
"780","and by encouraging local communities to prevent crime and to help the police detect it."
"781","All this we have done"
"782","and we will intensify these efforts."
"783","The manpower available to the police has been increased by 16,500 since 1979."
"784","We have given the police more powers to avert public disorder."
"785","We have encouraged tougher sentences for violent criminals."
"786","The maximum penalties for trafficking in hard drugs and for attempted rape have been raised to life imprisonment."
"787","The courts have been empowered to strip drug traffickers of their profits."
"788","We have brought forward a number of reforms to help tackle child abuse and make it more likely that offenders will be successfully prosecuted."
"789","We have embarked on the biggest prison building and modernisation programme this century and increased staff numbers by almost a fifth."
"791","Care for the Innocent. At the same time we have extended protection for innocent people and for the victims of crime."
"792","We have strengthened the safeguards against any abuse of police power by setting up an independent police Complaints Authority, providing for the tape-recording of police interviews and setting down clear rules on the proper treatment of the individual citizen."
"793","We have given special priority to helping the victims of crime."
"794","Police treatment of rape victims has been made more sensitive."
"795","More criminals now pay compensation to their victims."
"796","We are providing more money to help local Victim Support Schemes."
"797","We have launched a determined drive to improve the administration of justice by providing for time limits by which the cases of those held in custody must be heard."
"798","58 more Circuit Judges have been appointed and 43 court building projects have been completed."
"800","Better Justice. The challenge before us remains great"
"801","but much has been done."
"802","The great majority of those who commit serious crimes of violence are brought to book."
"803","There are more police, better equipped to fight crime."
"804","Those who commit serious crimes can now expect much tougher punishment."
"805","Early in the new Parliament the Criminal Justice Bill will have to be reintroduced."
"806","It will: enable child victims of physical and sexual abuse to give evidence by a live video link n order to reduce the anguish which they would otherwise face"
"807","raise to life imprisonment the penalty for carrying firearms while committing a crime"
"808","tackle, by providing for reference to the Court of Appeal, the problem of lenient sentences which undermine public confidence in the criminal justice system"
"809","give victims of crime a statutory right to compensation under the Criminal Injuries Compensation Scheme"
"810","build on our previous measures stripping drug traffickers of the proceeds of their crimes and extend the same approach to other serious crimes."
"811","We have already signed an extradition treaty with the United States which will make it more difficult for terrorists to escape British justice: now we will reform our own law on extradition so as to make still more effective the international war against crime."
"813","Building on Strength. We will continue to put a high priority on the fight against crime, so that the citizen can feel safe on the street or in his home."
"814","We will: increase the number of police further to ensure a stronger police presence on our streets, to combat crime and to protect the public"
"815","strengthen the law dealing with the sale and possession of offensive weapons"
"816","maintain the operational independence of the police and resist pressure from the Opposition parties to politicise the police by letting local authorities decide policing priorities"
"817","continue our present prison building programme and achieve more professional and efficient working practices in the prison service"
"818","institute a thorough review of the workings of the parole system."
"819","Our approach in all these cases is strongly supported by the general public."
"820","We will go further in drawing on that support by promoting crime prevention."
"821","Already more than 29,000 Neighbourhood Watch Schemes have sprung up since the last Election."
"822","We are committed to the success of this popular anti-crime movement."
"823","We will build on the support of the public by establishing a national organisation to promote the best practices in local crime prevention initiatives."
"824","We will seek ways to strengthen the special constabulary."
"826","Tackling Drug Abuse. We have taken the battle against drugs into every corner of the globe where production or trafficking flourishes."
"827","We have more than doubled the number of customs specialist drug investigators."
"828","We have strengthened the effectiveness of the police in the fight against drug abuse."
"829","Traffickers can now be sentenced to life imprisonment."
"830","They also stand to lose all the wealth generated by their evil trade under the most far-reaching asset seizure provisions anywhere in the world."
"831","We have funded about 200 new drug treatment facilities."
"832","Our prevention campaign, targeted on youngsters at risk, is encouraging a strong resistance to hard drugs amongst teenagers."
"833","The battle against drugs can and must be won."
"834","Already there are some signs that the heroin problem may have passed its peak."
"835","The cocaine explosion has never happened."
"836","It need never happen."
"837","We will continue to make the defeat of the drug trade a key priority."
"839","Immigration and Race Relations. Immigration for settlement is now at its lowest level since control of Commonwealth immigration first began in 1962."
"840","Firm but fair immigration controls are essential for harmonious and improving community relations."
"841","We will tighten the existing law to ensure that the control over settlement becomes even more effective."
"842","We now require visas for visitors from the Indian sub-continent, Nigeria and Ghana, both to protect genuine travellers and to guard against bogus visitors seeking to settle here illegally."
"843","We are tackling the problem of those who fraudulently pose as refugees and who seek to exploit Britain's long tradition of giving refuse to the victims of persecution."
"844","We want to see members of the ethnic minorities assuming positions of leadership alongside their fellow citizens and accepting their full share of responsibility."
"845","Racial discrimination is an injustice and can have no place in a tolerant and civilised society."
"846","We are particularly concerned about racial attacks."
"847","They require effective and sympathetic attention from the police and we have ensured that increasingly they receive it."
"848","Progress towards better community relations must be on a basis of equality."
"849","Reverse discrimination is itself an injustice and if it were to be introduced it would undermine the achievement and example of those who had risen on their merits."
"850","Immigrant communities have already shown that it is possible to play an active and influential role in the mainstream of British life without losing one's distinctive cultural traditions."
"851","We also want to see all ethnic minorities participating fully in British culture."
"852","They will suffer permanent disadvantage if they remain in linguistic and cultural ghettos."
"854","Reforming the Law. Since the last election the Government has made a number of important reforms of family law."
"855","These cover the law of maintenance and distribution of property following divorce, measures to prevent the abduction of children and the law of illegitimacy."
"856","Particular laws which are not enforced or which are full of obvious anomalies risk bringing the law itself into disrepute."
"857","Changing tastes also require the reform of outdated laws which govern personal habits and behaviour: such reform should where possible be on the basis of a wide consensus."
"858","The present laws on Sunday trading and licensing contain innumerable anomalies."
"859","They are frequently flouted."
"860","We will therefore look for an acceptable way forward to bring sense and consistency to the law on Sunday trading."
"861","And we will liberalise the laws on liquor licensing hours so as to increase consumer choice, but we will also keep a sensible limit on late-night opening."
"862","We have already extended absent voting rights to new categories of electors."
"863","In particular we have enfranchised British citizens who have lived abroad for less than 5 years."
"864","We propose to extend this eligibility."
"866","Northern Ireland. The British people have shown their commitment to the people of Northern Ireland in the common fight against terrorism, and in helping improve the economic and social situation in the Province."
"867","We resolutely support the security forces in their outstanding service to the whole community."
"868","We are determined that terrorism will not succeed"
"869","that the vital principles of democracy will be upheld"
