"sentenceid","speechno","language","_golden","subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason","screener","sentence_text","pre_sentence","post_sentence"
4002,4,"PL","","","","",FALSE,"My również zaleciliśmy przedłużenie terminu zamykania niekonkurencyjnych kopalń.","Pani Przewodnicząca! W imieniu Komisji REGI pragnę powiedzieć, że popieramy wniosek Komisji, choć zaleciliśmy pewne poprawki.","Bez tej zmiany zachodzi ryzyko, że całe regiony dotknięte zamknięciem kopalń popadną w ubóstwo i staną wobec poważnych problemów społecznych. Zaproponowaliśmy, między innymi, dostosowanie wykorzystania funduszy spójności w odniesieniu do regionów, które ucierpiały w ten sposób."
4003,4,"PL","","","","",FALSE,"Bez tej zmiany zachodzi ryzyko, że całe regiony dotknięte zamknięciem kopalń popadną w ubóstwo i staną wobec poważnych problemów społecznych.","Pani Przewodnicząca! W imieniu Komisji REGI pragnę powiedzieć, że popieramy wniosek Komisji, choć zaleciliśmy pewne poprawki. My również zaleciliśmy przedłużenie terminu zamykania niekonkurencyjnych kopalń.","Zaproponowaliśmy, między innymi, dostosowanie wykorzystania funduszy spójności w odniesieniu do regionów, które ucierpiały w ten sposób. Moja komisja uważa również, że zamykanie niekonkurencyjnych kopalń nie jest jedynym dopuszczalnym sposobem wykorzystywania pomocy państwa dla tych kopalń, ponieważ pomoc ta powinna być również wykorzystywana do celów wspierania rozwoju korzystnego z punktu widzenia konkurencyjności."
4004,4,"PL","","","","",FALSE,"Zaproponowaliśmy, między innymi, dostosowanie wykorzystania funduszy spójności w odniesieniu do regionów, które ucierpiały w ten sposób.","My również zaleciliśmy przedłużenie terminu zamykania niekonkurencyjnych kopalń. Bez tej zmiany zachodzi ryzyko, że całe regiony dotknięte zamknięciem kopalń popadną w ubóstwo i staną wobec poważnych problemów społecznych.","Moja komisja uważa również, że zamykanie niekonkurencyjnych kopalń nie jest jedynym dopuszczalnym sposobem wykorzystywania pomocy państwa dla tych kopalń, ponieważ pomoc ta powinna być również wykorzystywana do celów wspierania rozwoju korzystnego z punktu widzenia konkurencyjności. Osiągnięcie przez daną kopalnię konkurencyjności przed upływem określonego terminu, to z pewnością pożądana sytuacja, leżąca w interesie zainteresowanego regionu, jak i całej Unii."
4005,4,"PL","","","","",FALSE,"Moja komisja uważa również, że zamykanie niekonkurencyjnych kopalń nie jest jedynym dopuszczalnym sposobem wykorzystywania pomocy państwa dla tych kopalń, ponieważ pomoc ta powinna być również wykorzystywana do celów wspierania rozwoju korzystnego z punktu widzenia konkurencyjności.","Bez tej zmiany zachodzi ryzyko, że całe regiony dotknięte zamknięciem kopalń popadną w ubóstwo i staną wobec poważnych problemów społecznych. Zaproponowaliśmy, między innymi, dostosowanie wykorzystania funduszy spójności w odniesieniu do regionów, które ucierpiały w ten sposób.","Osiągnięcie przez daną kopalnię konkurencyjności przed upływem określonego terminu, to z pewnością pożądana sytuacja, leżąca w interesie zainteresowanego regionu, jak i całej Unii. Zaletą elektrowni węglowych jest, między innymi, to, że są one praktycznie jedynymi elektrowniami zdolnymi do natychmiastowego i elastycznego reagowania - poprzez zwiększenie produkcji - na wzrost zapotrzebowania na energię elektryczną, niezależnie od innych czynników."
4006,4,"PL","","","","",FALSE,"Osiągnięcie przez daną kopalnię konkurencyjności przed upływem określonego terminu, to z pewnością pożądana sytuacja, leżąca w interesie zainteresowanego regionu, jak i całej Unii.","Zaproponowaliśmy, między innymi, dostosowanie wykorzystania funduszy spójności w odniesieniu do regionów, które ucierpiały w ten sposób. Moja komisja uważa również, że zamykanie niekonkurencyjnych kopalń nie jest jedynym dopuszczalnym sposobem wykorzystywania pomocy państwa dla tych kopalń, ponieważ pomoc ta powinna być również wykorzystywana do celów wspierania rozwoju korzystnego z punktu widzenia konkurencyjności.","Zaletą elektrowni węglowych jest, między innymi, to, że są one praktycznie jedynymi elektrowniami zdolnymi do natychmiastowego i elastycznego reagowania - poprzez zwiększenie produkcji - na wzrost zapotrzebowania na energię elektryczną, niezależnie od innych czynników. Jeżeli zwiększenie bezpieczeństwa energetycznego Unii ma być czymś więcej niż tylko pustym sloganem, nie będzie ono możliwe bez stabilnych i konkurencyjnych kopalń i przemysłu węglowego."
4007,4,"PL","","","","",FALSE,"Zaletą elektrowni węglowych jest, między innymi, to, że są one praktycznie jedynymi elektrowniami zdolnymi do natychmiastowego i elastycznego reagowania - poprzez zwiększenie produkcji - na wzrost zapotrzebowania na energię elektryczną, niezależnie od innych czynników.","Moja komisja uważa również, że zamykanie niekonkurencyjnych kopalń nie jest jedynym dopuszczalnym sposobem wykorzystywania pomocy państwa dla tych kopalń, ponieważ pomoc ta powinna być również wykorzystywana do celów wspierania rozwoju korzystnego z punktu widzenia konkurencyjności. Osiągnięcie przez daną kopalnię konkurencyjności przed upływem określonego terminu, to z pewnością pożądana sytuacja, leżąca w interesie zainteresowanego regionu, jak i całej Unii.","Jeżeli zwiększenie bezpieczeństwa energetycznego Unii ma być czymś więcej niż tylko pustym sloganem, nie będzie ono możliwe bez stabilnych i konkurencyjnych kopalń i przemysłu węglowego."
4008,4,"PL","","","","",FALSE,"Jeżeli zwiększenie bezpieczeństwa energetycznego Unii ma być czymś więcej niż tylko pustym sloganem, nie będzie ono możliwe bez stabilnych i konkurencyjnych kopalń i przemysłu węglowego.","Osiągnięcie przez daną kopalnię konkurencyjności przed upływem określonego terminu, to z pewnością pożądana sytuacja, leżąca w interesie zainteresowanego regionu, jak i całej Unii. Zaletą elektrowni węglowych jest, między innymi, to, że są one praktycznie jedynymi elektrowniami zdolnymi do natychmiastowego i elastycznego reagowania - poprzez zwiększenie produkcji - na wzrost zapotrzebowania na energię elektryczną, niezależnie od innych czynników.",""
5001,5,"PL","","","","",FALSE,"Pani Przewodnicząca! Chciałbym przede wszystkich zachęcić Pana Komisarza, by trzymał się swojej pierwotnej propozycji, czyli 2018 roku.","","Propozycja ta była dobrze umotywowana i uwarunkowana względami polityki gospodarczej, regionalnej, społecznej i energetycznej. Nie rozumiem, dlaczego Kolegium Komisarzy wprowadziło względy środowiskowe, które są zupełnie nieistotne."
5002,5,"PL","","","","",FALSE,"Propozycja ta była dobrze umotywowana i uwarunkowana względami polityki gospodarczej, regionalnej, społecznej i energetycznej.","Pani Przewodnicząca! Chciałbym przede wszystkich zachęcić Pana Komisarza, by trzymał się swojej pierwotnej propozycji, czyli 2018 roku.","Nie rozumiem, dlaczego Kolegium Komisarzy wprowadziło względy środowiskowe, które są zupełnie nieistotne. Jak już wspomnieli moi przedmówcy, nie ma różnicy, czy spalamy węgiel importowany, czy węgiel wydobywany przez nas samych."
5003,5,"PL","","","","",FALSE,"Nie rozumiem, dlaczego Kolegium Komisarzy wprowadziło względy środowiskowe, które są zupełnie nieistotne.","Pani Przewodnicząca! Chciałbym przede wszystkich zachęcić Pana Komisarza, by trzymał się swojej pierwotnej propozycji, czyli 2018 roku. Propozycja ta była dobrze umotywowana i uwarunkowana względami polityki gospodarczej, regionalnej, społecznej i energetycznej.","Jak już wspomnieli moi przedmówcy, nie ma różnicy, czy spalamy węgiel importowany, czy węgiel wydobywany przez nas samych. Nasze oddziaływanie na klimat jest zasadniczo takie same w obu przypadkach."
5004,5,"PL","","","","",FALSE,"Jak już wspomnieli moi przedmówcy, nie ma różnicy, czy spalamy węgiel importowany, czy węgiel wydobywany przez nas samych.","Propozycja ta była dobrze umotywowana i uwarunkowana względami polityki gospodarczej, regionalnej, społecznej i energetycznej. Nie rozumiem, dlaczego Kolegium Komisarzy wprowadziło względy środowiskowe, które są zupełnie nieistotne.","Nasze oddziaływanie na klimat jest zasadniczo takie same w obu przypadkach. Najprawdopodobniej jest ono wręcz większe w przypadku węgla importowanego, ponieważ węgiel ten musi być przetransportowany do nas z Kanady, Australii i innych regionów świata."
5005,5,"PL","","","","",FALSE,"Nasze oddziaływanie na klimat jest zasadniczo takie same w obu przypadkach.","Nie rozumiem, dlaczego Kolegium Komisarzy wprowadziło względy środowiskowe, które są zupełnie nieistotne. Jak już wspomnieli moi przedmówcy, nie ma różnicy, czy spalamy węgiel importowany, czy węgiel wydobywany przez nas samych.","Najprawdopodobniej jest ono wręcz większe w przypadku węgla importowanego, ponieważ węgiel ten musi być przetransportowany do nas z Kanady, Australii i innych regionów świata. Dlatego też przedstawiona argumentacja jest błędna."
5006,5,"PL","","","","",FALSE,"Najprawdopodobniej jest ono wręcz większe w przypadku węgla importowanego, ponieważ węgiel ten musi być przetransportowany do nas z Kanady, Australii i innych regionów świata.","Jak już wspomnieli moi przedmówcy, nie ma różnicy, czy spalamy węgiel importowany, czy węgiel wydobywany przez nas samych. Nasze oddziaływanie na klimat jest zasadniczo takie same w obu przypadkach.","Dlatego też przedstawiona argumentacja jest błędna. Chciałbym podziękować panu posłowi Rapkayowi za przygotowanie tego wniosku, w ścisłej współpracy z Grupą Europejskiej Partii Ludowej (Chrześcijańskich Demokratów)."
5007,5,"PL","","","","",FALSE,"Dlatego też przedstawiona argumentacja jest błędna.","Nasze oddziaływanie na klimat jest zasadniczo takie same w obu przypadkach. Najprawdopodobniej jest ono wręcz większe w przypadku węgla importowanego, ponieważ węgiel ten musi być przetransportowany do nas z Kanady, Australii i innych regionów świata.","Chciałbym podziękować panu posłowi Rapkayowi za przygotowanie tego wniosku, w ścisłej współpracy z Grupą Europejskiej Partii Ludowej (Chrześcijańskich Demokratów). Chodzi tu o jedno z rozporządzeń Rady."
5008,5,"PL","","","","",FALSE,"Chciałbym podziękować panu posłowi Rapkayowi za przygotowanie tego wniosku, w ścisłej współpracy z Grupą Europejskiej Partii Ludowej (Chrześcijańskich Demokratów).","Najprawdopodobniej jest ono wręcz większe w przypadku węgla importowanego, ponieważ węgiel ten musi być przetransportowany do nas z Kanady, Australii i innych regionów świata. Dlatego też przedstawiona argumentacja jest błędna.","Chodzi tu o jedno z rozporządzeń Rady. Istnieje luka w traktacie z Lizbony, która polega na tym, że rozporządzenia przygotowane na podstawie prawa o konkurencji nie wchodzą w zakres procedury współdecyzji Parlamentu."
5009,5,"PL","","","","",FALSE,"Chodzi tu o jedno z rozporządzeń Rady.","Dlatego też przedstawiona argumentacja jest błędna. Chciałbym podziękować panu posłowi Rapkayowi za przygotowanie tego wniosku, w ścisłej współpracy z Grupą Europejskiej Partii Ludowej (Chrześcijańskich Demokratów).","Istnieje luka w traktacie z Lizbony, która polega na tym, że rozporządzenia przygotowane na podstawie prawa o konkurencji nie wchodzą w zakres procedury współdecyzji Parlamentu. Zamiast tego, proces, który nie obejmuje rzetelnej oceny, nadal opiera się na rozporządzeniu nr 17 z 1965 roku."
5010,5,"PL","","","","",FALSE,"Istnieje luka w traktacie z Lizbony, która polega na tym, że rozporządzenia przygotowane na podstawie prawa o konkurencji nie wchodzą w zakres procedury współdecyzji Parlamentu.","Chciałbym podziękować panu posłowi Rapkayowi za przygotowanie tego wniosku, w ścisłej współpracy z Grupą Europejskiej Partii Ludowej (Chrześcijańskich Demokratów). Chodzi tu o jedno z rozporządzeń Rady.","Zamiast tego, proces, który nie obejmuje rzetelnej oceny, nadal opiera się na rozporządzeniu nr 17 z 1965 roku. Dlatego teraz musimy - przynajmniej w stopniu, w jakim wymaga tego nasze oświadczenie - dążyć do uzyskania zdecydowanej większości w głosowaniu, tak by węgiel, będący jednym z najważniejszych nadal dostępnych w Europie źródeł energii zachował w przyszłości swoją konkurencyjność."
5011,5,"PL","","","","",FALSE,"Zamiast tego, proces, który nie obejmuje rzetelnej oceny, nadal opiera się na rozporządzeniu nr 17 z 1965 roku.","Chodzi tu o jedno z rozporządzeń Rady. Istnieje luka w traktacie z Lizbony, która polega na tym, że rozporządzenia przygotowane na podstawie prawa o konkurencji nie wchodzą w zakres procedury współdecyzji Parlamentu.","Dlatego teraz musimy - przynajmniej w stopniu, w jakim wymaga tego nasze oświadczenie - dążyć do uzyskania zdecydowanej większości w głosowaniu, tak by węgiel, będący jednym z najważniejszych nadal dostępnych w Europie źródeł energii zachował w przyszłości swoją konkurencyjność. Nasza grupa poprze sprawozdanie pana posła Rapkaya bez zastrzeżeń."
5012,5,"PL","","","","",FALSE,"Dlatego teraz musimy - przynajmniej w stopniu, w jakim wymaga tego nasze oświadczenie - dążyć do uzyskania zdecydowanej większości w głosowaniu, tak by węgiel, będący jednym z najważniejszych nadal dostępnych w Europie źródeł energii zachował w przyszłości swoją konkurencyjność.","Istnieje luka w traktacie z Lizbony, która polega na tym, że rozporządzenia przygotowane na podstawie prawa o konkurencji nie wchodzą w zakres procedury współdecyzji Parlamentu. Zamiast tego, proces, który nie obejmuje rzetelnej oceny, nadal opiera się na rozporządzeniu nr 17 z 1965 roku.","Nasza grupa poprze sprawozdanie pana posła Rapkaya bez zastrzeżeń. Zachęcamy komisarza Almunię, by skłonił Komisję do przedstawienia nowej propozycji na rok 2018 i chcemy zmienić dwa punkty w przyjętym sprawozdaniu."
5013,5,"PL","","","","",FALSE,"Nasza grupa poprze sprawozdanie pana posła Rapkaya bez zastrzeżeń.","Zamiast tego, proces, który nie obejmuje rzetelnej oceny, nadal opiera się na rozporządzeniu nr 17 z 1965 roku. Dlatego teraz musimy - przynajmniej w stopniu, w jakim wymaga tego nasze oświadczenie - dążyć do uzyskania zdecydowanej większości w głosowaniu, tak by węgiel, będący jednym z najważniejszych nadal dostępnych w Europie źródeł energii zachował w przyszłości swoją konkurencyjność.","Zachęcamy komisarza Almunię, by skłonił Komisję do przedstawienia nowej propozycji na rok 2018 i chcemy zmienić dwa punkty w przyjętym sprawozdaniu. Jeden z nich dotyczy sposobu stopniowego zmniejszania pomocy."
5014,5,"PL","","","","",FALSE,"Zachęcamy komisarza Almunię, by skłonił Komisję do przedstawienia nowej propozycji na rok 2018 i chcemy zmienić dwa punkty w przyjętym sprawozdaniu.","Dlatego teraz musimy - przynajmniej w stopniu, w jakim wymaga tego nasze oświadczenie - dążyć do uzyskania zdecydowanej większości w głosowaniu, tak by węgiel, będący jednym z najważniejszych nadal dostępnych w Europie źródeł energii zachował w przyszłości swoją konkurencyjność. Nasza grupa poprze sprawozdanie pana posła Rapkaya bez zastrzeżeń.","Jeden z nich dotyczy sposobu stopniowego zmniejszania pomocy. Jesteśmy zdania, że państwa członkowskie powinny same o tym zadecydować w ciągu tego ośmioletniego okresu."
5015,5,"PL","","","","",FALSE,"Jeden z nich dotyczy sposobu stopniowego zmniejszania pomocy.","Nasza grupa poprze sprawozdanie pana posła Rapkaya bez zastrzeżeń. Zachęcamy komisarza Almunię, by skłonił Komisję do przedstawienia nowej propozycji na rok 2018 i chcemy zmienić dwa punkty w przyjętym sprawozdaniu.","Jesteśmy zdania, że państwa członkowskie powinny same o tym zadecydować w ciągu tego ośmioletniego okresu. Drugi punkt dotyczy tego, że rozporządzenie będzie stopniowo tracić moc aż do roku 2030."
5016,5,"PL","","","","",FALSE,"Jesteśmy zdania, że państwa członkowskie powinny same o tym zadecydować w ciągu tego ośmioletniego okresu.","Zachęcamy komisarza Almunię, by skłonił Komisję do przedstawienia nowej propozycji na rok 2018 i chcemy zmienić dwa punkty w przyjętym sprawozdaniu. Jeden z nich dotyczy sposobu stopniowego zmniejszania pomocy.","Drugi punkt dotyczy tego, że rozporządzenie będzie stopniowo tracić moc aż do roku 2030. Na tym etapie znajdują się również debaty w sprawie tego rozporządzenia w Radzie."
5017,5,"PL","","","","",FALSE,"Drugi punkt dotyczy tego, że rozporządzenie będzie stopniowo tracić moc aż do roku 2030.","Jeden z nich dotyczy sposobu stopniowego zmniejszania pomocy. Jesteśmy zdania, że państwa członkowskie powinny same o tym zadecydować w ciągu tego ośmioletniego okresu.","Na tym etapie znajdują się również debaty w sprawie tego rozporządzenia w Radzie. Dopiero wówczas, gdy Parlament wyraźnie opowie się za 2018 rokiem, będziemy w stanie dokonać odpowiedniej oceny uwarunkowań społecznych, politycznych, energetycznych i gospodarczych."
5018,5,"PL","","","","",FALSE,"Na tym etapie znajdują się również debaty w sprawie tego rozporządzenia w Radzie.","Jesteśmy zdania, że państwa członkowskie powinny same o tym zadecydować w ciągu tego ośmioletniego okresu. Drugi punkt dotyczy tego, że rozporządzenie będzie stopniowo tracić moc aż do roku 2030.","Dopiero wówczas, gdy Parlament wyraźnie opowie się za 2018 rokiem, będziemy w stanie dokonać odpowiedniej oceny uwarunkowań społecznych, politycznych, energetycznych i gospodarczych."
5019,5,"PL","","","","",FALSE,"Dopiero wówczas, gdy Parlament wyraźnie opowie się za 2018 rokiem, będziemy w stanie dokonać odpowiedniej oceny uwarunkowań społecznych, politycznych, energetycznych i gospodarczych.","Drugi punkt dotyczy tego, że rozporządzenie będzie stopniowo tracić moc aż do roku 2030. Na tym etapie znajdują się również debaty w sprawie tego rozporządzenia w Radzie.",""
6001,6,"PL","","","","",FALSE,"Pani Przewodnicząca! To nie jest prosta sprawa.","","Dlatego ważne jest, byśmy wypracowali w Parlamencie wyważone stanowisko. Trzeba uwzględnić dwie główne kwestie."
6002,6,"PL","","","","",FALSE,"Dlatego ważne jest, byśmy wypracowali w Parlamencie wyważone stanowisko.","Pani Przewodnicząca! To nie jest prosta sprawa.","Trzeba uwzględnić dwie główne kwestie. Z jednej strony, na dłuższą metę, dalsze sztuczne podtrzymywanie przy życiu tej niekonkurencyjnej formy górnictwa jest nieracjonalne."
6003,6,"PL","","","","",FALSE,"Trzeba uwzględnić dwie główne kwestie.","Pani Przewodnicząca! To nie jest prosta sprawa. Dlatego ważne jest, byśmy wypracowali w Parlamencie wyważone stanowisko.","Z jednej strony, na dłuższą metę, dalsze sztuczne podtrzymywanie przy życiu tej niekonkurencyjnej formy górnictwa jest nieracjonalne. Ze względów związanych zarówno ze środowiskiem, jak i konkurencją, utrzymywanie systemów dotowania ze środków publicznych dalszego funkcjonowania nierentownego górnictwa jest wbrew zasadom zrównoważonego rozwoju."
6004,6,"PL","","","","",FALSE,"Z jednej strony, na dłuższą metę, dalsze sztuczne podtrzymywanie przy życiu tej niekonkurencyjnej formy górnictwa jest nieracjonalne.","Dlatego ważne jest, byśmy wypracowali w Parlamencie wyważone stanowisko. Trzeba uwzględnić dwie główne kwestie.","Ze względów związanych zarówno ze środowiskiem, jak i konkurencją, utrzymywanie systemów dotowania ze środków publicznych dalszego funkcjonowania nierentownego górnictwa jest wbrew zasadom zrównoważonego rozwoju. A zatem logicznym rozwiązaniem na teraz jest stopniowe likwidowanie tej działalności."
6005,6,"PL","","","","",FALSE,"Ze względów związanych zarówno ze środowiskiem, jak i konkurencją, utrzymywanie systemów dotowania ze środków publicznych dalszego funkcjonowania nierentownego górnictwa jest wbrew zasadom zrównoważonego rozwoju.","Trzeba uwzględnić dwie główne kwestie. Z jednej strony, na dłuższą metę, dalsze sztuczne podtrzymywanie przy życiu tej niekonkurencyjnej formy górnictwa jest nieracjonalne.","A zatem logicznym rozwiązaniem na teraz jest stopniowe likwidowanie tej działalności. Z drugiej strony, likwidacja dopłat przyniesie ogromne oddziaływanie nie tylko na dziesiątki tysięcy górników, którzy będą zmuszeni znaleźć sobie inną pracę, ale również na ich rodzinny i każdego, kto jest zależny od górnictwa."
6006,6,"PL","","","","",FALSE,"A zatem logicznym rozwiązaniem na teraz jest stopniowe likwidowanie tej działalności.","Z jednej strony, na dłuższą metę, dalsze sztuczne podtrzymywanie przy życiu tej niekonkurencyjnej formy górnictwa jest nieracjonalne. Ze względów związanych zarówno ze środowiskiem, jak i konkurencją, utrzymywanie systemów dotowania ze środków publicznych dalszego funkcjonowania nierentownego górnictwa jest wbrew zasadom zrównoważonego rozwoju.","Z drugiej strony, likwidacja dopłat przyniesie ogromne oddziaływanie nie tylko na dziesiątki tysięcy górników, którzy będą zmuszeni znaleźć sobie inną pracę, ale również na ich rodzinny i każdego, kto jest zależny od górnictwa. Przystosowanie będzie dla ludzi żyjących w dotkniętych regionach bardzo trudne."
6007,6,"PL","","","","",FALSE,"Z drugiej strony, likwidacja dopłat przyniesie ogromne oddziaływanie nie tylko na dziesiątki tysięcy górników, którzy będą zmuszeni znaleźć sobie inną pracę, ale również na ich rodzinny i każdego, kto jest zależny od górnictwa.","Ze względów związanych zarówno ze środowiskiem, jak i konkurencją, utrzymywanie systemów dotowania ze środków publicznych dalszego funkcjonowania nierentownego górnictwa jest wbrew zasadom zrównoważonego rozwoju. A zatem logicznym rozwiązaniem na teraz jest stopniowe likwidowanie tej działalności.","Przystosowanie będzie dla ludzi żyjących w dotkniętych regionach bardzo trudne. Wyważenie tych dwóch aspektów nie jest łatwe."
6008,6,"PL","","","","",FALSE,"Przystosowanie będzie dla ludzi żyjących w dotkniętych regionach bardzo trudne.","A zatem logicznym rozwiązaniem na teraz jest stopniowe likwidowanie tej działalności. Z drugiej strony, likwidacja dopłat przyniesie ogromne oddziaływanie nie tylko na dziesiątki tysięcy górników, którzy będą zmuszeni znaleźć sobie inną pracę, ale również na ich rodzinny i każdego, kto jest zależny od górnictwa.","Wyważenie tych dwóch aspektów nie jest łatwe. Niemniej myślę, że w swym wniosku Komisja znalazła odpowiednią równowagę."
6009,6,"PL","","","","",FALSE,"Wyważenie tych dwóch aspektów nie jest łatwe.","Z drugiej strony, likwidacja dopłat przyniesie ogromne oddziaływanie nie tylko na dziesiątki tysięcy górników, którzy będą zmuszeni znaleźć sobie inną pracę, ale również na ich rodzinny i każdego, kto jest zależny od górnictwa. Przystosowanie będzie dla ludzi żyjących w dotkniętych regionach bardzo trudne.","Niemniej myślę, że w swym wniosku Komisja znalazła odpowiednią równowagę. Dopłaty zostaną zlikwidowane, przy czym proces ten będzie nadzorowany w sposób uważny, z uwzględnieniem zarówno kwestii zatrudnienia, jak i środowiska."
6010,6,"PL","","","","",FALSE,"Niemniej myślę, że w swym wniosku Komisja znalazła odpowiednią równowagę.","Przystosowanie będzie dla ludzi żyjących w dotkniętych regionach bardzo trudne. Wyważenie tych dwóch aspektów nie jest łatwe.","Dopłaty zostaną zlikwidowane, przy czym proces ten będzie nadzorowany w sposób uważny, z uwzględnieniem zarówno kwestii zatrudnienia, jak i środowiska. Gdy dopłaty zostaną zlikwidowane, na górnicze regiony spadnie dotkliwy cios."
6011,6,"PL","","","","",FALSE,"Dopłaty zostaną zlikwidowane, przy czym proces ten będzie nadzorowany w sposób uważny, z uwzględnieniem zarówno kwestii zatrudnienia, jak i środowiska.","Wyważenie tych dwóch aspektów nie jest łatwe. Niemniej myślę, że w swym wniosku Komisja znalazła odpowiednią równowagę.","Gdy dopłaty zostaną zlikwidowane, na górnicze regiony spadnie dotkliwy cios. Jednocześnie jednak wniosek stanowi szansę na kompleksowe społeczno-gospodarcze środki mające na celu uczynienie tego regionalnego procesu przystosowawczego jak najskuteczniejszym."
6012,6,"PL","","","","",FALSE,"Gdy dopłaty zostaną zlikwidowane, na górnicze regiony spadnie dotkliwy cios.","Niemniej myślę, że w swym wniosku Komisja znalazła odpowiednią równowagę. Dopłaty zostaną zlikwidowane, przy czym proces ten będzie nadzorowany w sposób uważny, z uwzględnieniem zarówno kwestii zatrudnienia, jak i środowiska.","Jednocześnie jednak wniosek stanowi szansę na kompleksowe społeczno-gospodarcze środki mające na celu uczynienie tego regionalnego procesu przystosowawczego jak najskuteczniejszym. Niezwykle ważne jest, by władze krajowe i regionalne w pełni wykorzystały wszystkie te szanse."
6013,6,"PL","","","","",FALSE,"Jednocześnie jednak wniosek stanowi szansę na kompleksowe społeczno-gospodarcze środki mające na celu uczynienie tego regionalnego procesu przystosowawczego jak najskuteczniejszym.","Dopłaty zostaną zlikwidowane, przy czym proces ten będzie nadzorowany w sposób uważny, z uwzględnieniem zarówno kwestii zatrudnienia, jak i środowiska. Gdy dopłaty zostaną zlikwidowane, na górnicze regiony spadnie dotkliwy cios.","Niezwykle ważne jest, by władze krajowe i regionalne w pełni wykorzystały wszystkie te szanse. Jeżeli końcowy efekt ma być do przyjęcia przez regiony górnicze, konieczne są ogromne inwestycje w aktywne inicjatywy rynku pracy i kompleksowe działania na rzecz rekultywacji terenów poprzemysłowych."
6014,6,"PL","","","","",FALSE,"Niezwykle ważne jest, by władze krajowe i regionalne w pełni wykorzystały wszystkie te szanse.","Gdy dopłaty zostaną zlikwidowane, na górnicze regiony spadnie dotkliwy cios. Jednocześnie jednak wniosek stanowi szansę na kompleksowe społeczno-gospodarcze środki mające na celu uczynienie tego regionalnego procesu przystosowawczego jak najskuteczniejszym.","Jeżeli końcowy efekt ma być do przyjęcia przez regiony górnicze, konieczne są ogromne inwestycje w aktywne inicjatywy rynku pracy i kompleksowe działania na rzecz rekultywacji terenów poprzemysłowych. Jak dotąd debata skupiała się na trzech kwestiach."
6015,6,"PL","","","","",FALSE,"Jeżeli końcowy efekt ma być do przyjęcia przez regiony górnicze, konieczne są ogromne inwestycje w aktywne inicjatywy rynku pracy i kompleksowe działania na rzecz rekultywacji terenów poprzemysłowych.","Jednocześnie jednak wniosek stanowi szansę na kompleksowe społeczno-gospodarcze środki mające na celu uczynienie tego regionalnego procesu przystosowawczego jak najskuteczniejszym. Niezwykle ważne jest, by władze krajowe i regionalne w pełni wykorzystały wszystkie te szanse.","Jak dotąd debata skupiała się na trzech kwestiach. Po pierwsze, argumentowano, że należy zapewnić możliwość dalszego funkcjonowania tych kopalń, które staną się konkurencyjne w okresie przejściowym."
6016,6,"PL","","","","",FALSE,"Jak dotąd debata skupiała się na trzech kwestiach.","Niezwykle ważne jest, by władze krajowe i regionalne w pełni wykorzystały wszystkie te szanse. Jeżeli końcowy efekt ma być do przyjęcia przez regiony górnicze, konieczne są ogromne inwestycje w aktywne inicjatywy rynku pracy i kompleksowe działania na rzecz rekultywacji terenów poprzemysłowych.","Po pierwsze, argumentowano, że należy zapewnić możliwość dalszego funkcjonowania tych kopalń, które staną się konkurencyjne w okresie przejściowym. Moim zdaniem uwzględnienie tej opcji byłoby błędem, ponieważ przewidywana we wniosku pomoc musi być wykorzystana w ściśle określony sposób i pod warunkiem definitywnego zamknięcia zakładu."
6017,6,"PL","","","","",FALSE,"Po pierwsze, argumentowano, że należy zapewnić możliwość dalszego funkcjonowania tych kopalń, które staną się konkurencyjne w okresie przejściowym.","Jeżeli końcowy efekt ma być do przyjęcia przez regiony górnicze, konieczne są ogromne inwestycje w aktywne inicjatywy rynku pracy i kompleksowe działania na rzecz rekultywacji terenów poprzemysłowych. Jak dotąd debata skupiała się na trzech kwestiach.","Moim zdaniem uwzględnienie tej opcji byłoby błędem, ponieważ przewidywana we wniosku pomoc musi być wykorzystana w ściśle określony sposób i pod warunkiem definitywnego zamknięcia zakładu. Po drugie, rozmawialiśmy o terminie wygaśnięcia pomocy na zamknięcie kopalń."
6018,6,"PL","","","","",FALSE,"Moim zdaniem uwzględnienie tej opcji byłoby błędem, ponieważ przewidywana we wniosku pomoc musi być wykorzystana w ściśle określony sposób i pod warunkiem definitywnego zamknięcia zakładu.","Jak dotąd debata skupiała się na trzech kwestiach. Po pierwsze, argumentowano, że należy zapewnić możliwość dalszego funkcjonowania tych kopalń, które staną się konkurencyjne w okresie przejściowym.","Po drugie, rozmawialiśmy o terminie wygaśnięcia pomocy na zamknięcie kopalń. W tym względzie warto odnotować, że obecne rozporządzenie obowiązuje od 2002 roku i że wszyscy wiedzieli, że wyłączenia spod przepisów o konkurencji wygasną wraz z upływem bieżącego roku."
