"","X_unit_id","X_created_at","X_golden","X_id","X_missed","X_started_at","X_tainted","X_channel","X_trust","X_worker_id","X_country","X_region","X_city","X_ip","subsidy_scale","orig__golden","language","post_sentence","pre_sentence","screener","sentence_text","sentenceid","speechno","orig_subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason"
"421",603627887,"11/26/2014 16:12:12","false",1483795651,"","11/26/2014 16:08:27","false","neodev",1,26052897,"ESP","56","Barcelona","90.163.60.132",0,NA,"EN","","So they should vote in order to state their views. We are not negotiating; we do not have to compromise.",FALSE,"We can give a very strong political signal in support of the Commission, and therefore I think this European Parliament should act as a counterweight to the very strong political pressure from the Member States on the Commission and show that this Parliament is looking to the future and not to the past.",7009,7,NA,NA,""
"422",603627887,"11/26/2014 16:12:16","false",1483795781,"","11/26/2014 16:08:27","false","neodev",0.8235,30504276,"CAN","ON","Sudbury","67.204.218.187",1,NA,"EN","","So they should vote in order to state their views. We are not negotiating; we do not have to compromise.",FALSE,"We can give a very strong political signal in support of the Commission, and therefore I think this European Parliament should act as a counterweight to the very strong political pressure from the Member States on the Commission and show that this Parliament is looking to the future and not to the past.",7009,7,NA,NA,""
"423",603627888,"11/26/2014 16:15:49","false",1483800905,"","11/26/2014 16:14:32","false","clixsense",0.9091,30140975,"BIH","01","Lukavac","5.149.82.119",1,NA,"EN","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.","",FALSE,"Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",8001,8,NA,NA,""
"424",603627888,"11/26/2014 16:17:48","false",1483803886,"","11/26/2014 16:14:26","false","clixsense",1,6342862,"ESP","34","Oviedo","188.171.57.170",-1,NA,"EN","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.","",FALSE,"Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",8001,8,NA,NA,""
"425",603627888,"11/26/2014 16:19:23","false",1483806051,"","11/26/2014 16:14:22","false","clixsense",1,29991372,"TUR","","","81.213.41.249",-1,NA,"EN","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.","",FALSE,"Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",8001,8,NA,NA,""
"426",603627889,"11/26/2014 16:19:25","false",1483806151,"","11/26/2014 16:15:17","false","neodev",0.7273,29899457,"BIH","01","Sarajevo","92.36.208.26",-1,NA,"EN","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",FALSE,"We must remember that aid for uncompetitive coal mines goes against these objectives.",8002,8,NA,NA,""
"427",603627889,"11/26/2014 16:21:37","false",1483809218,"","11/26/2014 16:20:27","false","neodev",0.9286,21856080,"TWN","03","Taipei","220.136.72.13",-1,NA,"EN","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",FALSE,"We must remember that aid for uncompetitive coal mines goes against these objectives.",8002,8,NA,NA,""
"428",603627889,"11/26/2014 16:22:20","false",1483810248,"","11/26/2014 16:15:13","false","neodev",1,24470542,"ESP","51","Alcalá","81.38.220.85",1,NA,"EN","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",FALSE,"We must remember that aid for uncompetitive coal mines goes against these objectives.",8002,8,NA,NA,""
"429",603627889,"11/26/2014 16:22:42","false",1483810684,"","11/26/2014 16:20:29","false","clixsense",0.9231,27694255,"BRA","05","Salvador","187.59.193.191",-1,NA,"EN","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable.",FALSE,"We must remember that aid for uncompetitive coal mines goes against these objectives.",8002,8,NA,NA,""
"430",603627890,"11/26/2014 16:10:40","false",1483793726,"","11/26/2014 16:10:01","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",1,NA,"EN","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable. We must remember that aid for uncompetitive coal mines goes against these objectives.",FALSE,"It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",8003,8,NA,NA,""
"431",603627890,"11/26/2014 16:13:04","false",1483796917,"","11/26/2014 16:09:59","false","neodev",0.9091,29676440,"IND","02","Kadapa","117.221.84.229",-1,NA,"EN","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable. We must remember that aid for uncompetitive coal mines goes against these objectives.",FALSE,"It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",8003,8,NA,NA,""
"432",603627890,"11/26/2014 16:13:39","false",1483797763,"","11/26/2014 16:09:41","false","neodev",0.9091,19957471,"NLD","05","Maastricht","77.167.113.190",-1,NA,"EN","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.","Madam President, ladies and gentlemen, the Group of the Greens/European Free Alliance has no objection to public funds being invested, provided that they act as a catalyst for the transformation that our society, our industry, our economy must go through to become fairer and, above all, more sustainable. We must remember that aid for uncompetitive coal mines goes against these objectives.",FALSE,"It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",8003,8,NA,NA,""
"433",603627891,"11/26/2014 16:18:01","false",1483804189,"","11/26/2014 16:16:54","false","neodev",0.8235,30504276,"CAN","ON","Sudbury","67.204.218.187",-1,NA,"EN","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",FALSE,"As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",8004,8,NA,NA,""
"434",603627891,"11/26/2014 16:19:58","false",1483806946,"","11/26/2014 16:16:50","false","neodev",0.9091,29676440,"IND","02","Kadapa","117.221.84.229",-1,NA,"EN","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",FALSE,"As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",8004,8,NA,NA,""
"435",603627891,"11/26/2014 16:21:16","false",1483808770,"","11/26/2014 16:16:48","false","clixsense",1,28603673,"IND","07","Delhi","182.64.151.180",-1,NA,"EN","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.","We must remember that aid for uncompetitive coal mines goes against these objectives. It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally.",FALSE,"As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",8004,8,NA,NA,""
"436",603627892,"11/26/2014 16:15:43","false",1483800733,"","11/26/2014 16:15:10","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",0,NA,"EN","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",FALSE,"Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",8005,8,NA,NA,""
"437",603627892,"11/26/2014 16:16:39","false",1483802043,"","11/26/2014 16:14:55","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",-1,NA,"EN","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",FALSE,"Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",8005,8,NA,NA,""
"438",603627892,"11/26/2014 16:16:54","false",1483802433,"","11/26/2014 16:15:03","false","neodev",0.9286,21856080,"TWN","03","Taipei","220.136.72.13",1,NA,"EN","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.","It props up an industry that is not sustainable either economically - otherwise it would not need subsidies - or environmentally. As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight.",FALSE,"Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",8005,8,NA,NA,""
"439",603627893,"11/26/2014 15:58:01","false",1483777823,"","11/26/2014 15:56:59","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",0,NA,"EN","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",FALSE,"This is true of my country, France, and it is true of many other countries too.",8006,8,NA,NA,""
"440",603627893,"11/26/2014 16:00:08","false",1483780227,"","11/26/2014 15:57:14","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",0,NA,"EN","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",FALSE,"This is true of my country, France, and it is true of many other countries too.",8006,8,NA,NA,""
"441",603627893,"11/26/2014 16:09:20","false",1483791768,"","11/26/2014 16:07:55","false","clixsense",0.9091,30140975,"BIH","01","Lukavac","5.149.82.119",0,NA,"EN","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.","As Mrs in ’t Veld emphasised just now, for several decades, the coal industry has been calling for this transition to be extended, with no end in sight. Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry.",FALSE,"This is true of my country, France, and it is true of many other countries too.",8006,8,NA,NA,""
"442",603627894,"11/26/2014 16:09:03","false",1483791407,"","11/26/2014 16:07:18","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",1,NA,"EN","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.",FALSE,"We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",8007,8,NA,NA,""
"443",603627894,"11/26/2014 16:10:18","false",1483793233,"","11/26/2014 16:08:02","false","neodev",0.8462,29189983,"ROU","18","Galati","5.13.146.59",1,NA,"EN","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.",FALSE,"We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",8007,8,NA,NA,""
"444",603627894,"11/26/2014 16:10:52","false",1483793971,"","11/26/2014 16:08:15","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",-1,NA,"EN","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_","Equally, my fellow German Members, for several decades, many European countries have been striving to put an end to what is an unsustainable industry. This is true of my country, France, and it is true of many other countries too.",FALSE,"We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",8007,8,NA,NA,""
"445",603627895,"11/26/2014 15:59:38","false",1483779626,"","11/26/2014 15:58:54","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",0,NA,"EN","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",FALSE,"However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",8008,8,NA,NA,""
"446",603627895,"11/26/2014 16:02:08","false",1483782406,"","11/26/2014 16:00:44","false","clixsense",0.9091,30140975,"BIH","01","Lukavac","5.149.82.119",0,NA,"EN","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",FALSE,"However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",8008,8,NA,NA,""
"447",603627895,"11/26/2014 16:02:58","false",1483783554,"","11/26/2014 16:00:11","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",-1,NA,"EN","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",FALSE,"However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",8008,8,NA,NA,""
"448",603627895,"11/26/2014 16:05:51","false",1483787263,"","11/26/2014 16:00:50","false","neodev",0.9167,21459435,"GRC","35","Athens","178.59.92.156",-1,NA,"EN","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.","This is true of my country, France, and it is true of many other countries too. We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion.",FALSE,"However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",8008,8,NA,NA,""
"449",603627896,"11/26/2014 16:12:27","false",1483796069,"","11/26/2014 16:11:10","false","clixsense",0.9091,30140975,"BIH","01","Lukavac","5.149.82.119",0,NA,"EN","To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries. Meanwhile, the world is changing, and changing fast.","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",FALSE,"What is more, he makes no secret of it_",8009,8,NA,NA,""
"450",603627896,"11/26/2014 16:14:31","false",1483798826,"","11/26/2014 16:11:55","false","clixsense",0.9167,12752164,"ROU","10","Bucharest","84.117.13.227",1,NA,"EN","To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries. Meanwhile, the world is changing, and changing fast.","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",FALSE,"What is more, he makes no secret of it_",8009,8,NA,NA,""
"451",603627896,"11/26/2014 16:14:39","false",1483799014,"","11/26/2014 16:11:31","false","clixsense",0.9231,27694255,"BRA","05","Salvador","187.59.193.191",0,NA,"EN","To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries. Meanwhile, the world is changing, and changing fast.","We therefore support the Commission’s proposal and, by extension, the proposal for subsidies to be used so that the workers concerned can be redeployed in a decent and dignified fashion. However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany.",FALSE,"What is more, he makes no secret of it_",8009,8,NA,NA,""
"452",603627897,"11/26/2014 16:07:17","false",1483789063,"","11/26/2014 16:06:21","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",0,NA,"EN","Meanwhile, the world is changing, and changing fast.","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_",FALSE,"To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",8010,8,NA,NA,""
"453",603627897,"11/26/2014 16:10:24","false",1483793370,"","11/26/2014 16:06:19","false","clixsense",1,6342862,"ESP","34","Oviedo","188.171.57.170",0,NA,"EN","Meanwhile, the world is changing, and changing fast.","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_",FALSE,"To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",8010,8,NA,NA,""
"454",603627897,"11/26/2014 16:11:09","false",1483794300,"","11/26/2014 16:06:38","false","clixsense",0.9167,12752164,"ROU","10","Bucharest","84.117.13.227",1,NA,"EN","Meanwhile, the world is changing, and changing fast.","However, under the pressure of what you have heard today, the Commission is preparing to beat a rather inglorious retreat, Mr Almunia, under the pressure exerted by, among others, your colleague Mr Oettinger, whose behaviour in this matter has not been that of a Member of a College responsible for defending the general interest, but of an official representative of the specific, sectoral interests of one particular country, Germany. What is more, he makes no secret of it_",FALSE,"To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",8010,8,NA,NA,""
"455",603627898,"11/26/2014 16:04:08","false",1483784904,"","11/26/2014 16:03:20","false","neodev",0.8125,25133850,"UKR","07","Kharkov","93.77.74.221",0,NA,"EN","","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",FALSE,"Meanwhile, the world is changing, and changing fast.",8011,8,NA,NA,""
"456",603627898,"11/26/2014 16:05:04","false",1483786103,"","11/26/2014 16:02:59","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",0,NA,"EN","","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",FALSE,"Meanwhile, the world is changing, and changing fast.",8011,8,NA,NA,""
"457",603627898,"11/26/2014 16:06:34","false",1483788176,"","11/26/2014 16:03:28","false","neodev",1,30264023,"SRB","00","Belgrade","109.121.7.239",0,NA,"EN","","What is more, he makes no secret of it_ To conclude, I should like to say to you that, as long as the European Union, as long as the Member States put all their energies into supporting industries of the past, with public money, which - and I hope the Irish crisis reminds us of this - has become extremely scarce, as long as we support, with this public money, 19th-century industries, we will not enable Europe to take the lead in 21st-century industries.",FALSE,"Meanwhile, the world is changing, and changing fast.",8011,8,NA,NA,""
"458",603627899,"11/26/2014 16:18:10","false",1483804379,"","11/26/2014 16:16:39","false","neodev",0.8462,29189983,"ROU","18","Galati","5.13.146.59",1,NA,"EN","We must remember that the world coal market is changing before our eyes. Demand for coal, and the price of coal, are rising.","",FALSE,"Madam President, the proposal presented by the European Commission was evidently written under the dictates of climate policy and without consideration of the social consequences - particularly the consequences in the field of energy - in countries such as Germany, Spain and Poland.",9001,9,NA,NA,""
"459",603627899,"11/26/2014 16:18:35","false",1483804952,"","11/26/2014 16:16:41","false","neodev",0.8824,28375885,"ESP","39","Torrelavega","92.57.58.253",1,NA,"EN","We must remember that the world coal market is changing before our eyes. Demand for coal, and the price of coal, are rising.","",FALSE,"Madam President, the proposal presented by the European Commission was evidently written under the dictates of climate policy and without consideration of the social consequences - particularly the consequences in the field of energy - in countries such as Germany, Spain and Poland.",9001,9,NA,NA,""
"460",603627899,"11/26/2014 16:20:58","false",1483808316,"","11/26/2014 16:16:45","false","neodev",0.9091,30539148,"VNM","78","Da Nang","117.3.102.122",0,NA,"EN","We must remember that the world coal market is changing before our eyes. Demand for coal, and the price of coal, are rising.","",FALSE,"Madam President, the proposal presented by the European Commission was evidently written under the dictates of climate policy and without consideration of the social consequences - particularly the consequences in the field of energy - in countries such as Germany, Spain and Poland.",9001,9,NA,NA,""
"461",603627900,"11/26/2014 16:08:25","false",1483790608,"","11/26/2014 16:06:58","false","neodev",0.8235,30504276,"CAN","ON","Sudbury","67.204.218.187",1,NA,"EN","Demand for coal, and the price of coal, are rising. Therefore, mines which today are unprofitable, will, perhaps, be profitable in the future.","Madam President, the proposal presented by the European Commission was evidently written under the dictates of climate policy and without consideration of the social consequences - particularly the consequences in the field of energy - in countries such as Germany, Spain and Poland.",FALSE,"We must remember that the world coal market is changing before our eyes.",9002,9,NA,NA,""
