_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,pub_scale,orig__golden,post_sentence,pre_sentence,orig_pub_scale,pub_scale_gold,pub_scale_gold_max,pub_scale_gold_min,pub_scale_gold_reason,reviewno,screener,sentence_text,sentenceid
620379140,12/4/2014 20:28:25,false,1493981932,,12/4/2014 20:23:51,false,clixsense,0.8,30157456,VEN,"","",190.77.253.3,-1,"","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","Indeed, we agree with the ""bottom line"" assessment that the technique you propose rivals or is superior to classic content analysis with trained coders and behavioral aggregation schemes. Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided.","","","","","",1,FALSE,"Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.",124
620379141,12/4/2014 20:23:42,false,1493979920,,12/4/2014 20:22:13,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620379141,12/4/2014 20:25:43,false,1493980700,,12/4/2014 20:22:17,false,neodev,0.7,24196940,IND,16,Mumbai,210.89.54.179,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620379141,12/4/2014 20:26:59,false,1493981224,,12/4/2014 20:22:00,false,neodev,0.9,28584099,VEN,07,Valencia,190.142.0.20,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620379141,12/4/2014 20:28:19,false,1493981852,,12/4/2014 20:25:16,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620379141,12/4/2014 20:47:58,false,1493988214,,12/4/2014 20:45:39,false,neodev,0.7333,23522416,ESP,51,Málaga,92.58.215.102,-1,"","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","Third, and related to the previous points, there is a question as to how well this technique travels beyond the simple textual example provided. Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened.","","","","","",1,FALSE,"Given this array of reviews, I would normally seriously consider rejecting the piece.",125
620379142,12/4/2014 20:19:34,false,1493978122,,12/4/2014 20:16:51,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,1,"","For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","","","","","",1,FALSE,"However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.",126
620379142,12/4/2014 20:19:38,false,1493978138,,12/4/2014 20:17:25,false,neodev,0.875,21172775,IND,02,Hyderabad,49.204.132.141,1,"","For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","","","","","",1,FALSE,"However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.",126
620379142,12/4/2014 20:19:54,false,1493978217,,12/4/2014 20:17:45,false,clixsense,0.8462,27694255,BRA,05,Salvador,177.159.53.216,1,"","For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","","","","","",1,FALSE,"However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.",126
620379142,12/4/2014 20:23:30,false,1493979846,,12/4/2014 20:18:42,false,clixsense,1.0,9352867,CHL,14,Osorno,201.186.241.82,1,"","For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","","","","","",1,FALSE,"However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.",126
620379142,12/4/2014 20:28:25,false,1493981931,,12/4/2014 20:23:51,false,clixsense,0.8,30157456,VEN,"","",190.77.253.3,1,"","For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","Several of the reviewers point out that perhaps it does not travel well beyond English, and wonder whether the argument about the generalizability of the technique could be strengthened. Given this array of reviews, I would normally seriously consider rejecting the piece.","","","","","",1,FALSE,"However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.",126
620379143,12/4/2014 20:16:33,false,1493976873,,12/4/2014 20:13:47,false,neodev,0.9375,30571937,GRC,35,Athens,79.166.125.87,1,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379143,12/4/2014 20:16:49,false,1493976992,,12/4/2014 20:14:28,false,clixsense,0.8571,6499347,SRB,00,Belgrade,46.240.244.239,-1,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379143,12/4/2014 20:20:50,false,1493978630,,12/4/2014 20:19:01,false,clixsense,0.7,26721317,MKD,41,Skopje,77.28.253.198,-1,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379143,12/4/2014 20:21:48,false,1493979045,,12/4/2014 20:20:33,false,neodev,0.8333,30483554,HUN,05,Budapest,89.132.98.183,-1,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379143,12/4/2014 20:21:56,false,1493979130,,12/4/2014 20:19:54,false,clixsense,0.8,30035741,EGY,11,Cairo,197.35.246.78,0,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379143,12/4/2014 20:22:59,false,1493979572,,12/4/2014 20:19:56,false,clixsense,0.8462,27694255,BRA,05,Salvador,177.159.53.216,1,"","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","Given this array of reviews, I would normally seriously consider rejecting the piece. However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR.","","","","","",1,FALSE,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.",127
620379144,12/4/2014 20:15:03,false,1493976478,,12/4/2014 20:13:09,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,1,"","Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission. In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","","","","","",1,FALSE,"This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.",128
620379144,12/4/2014 20:15:28,false,1493976621,,12/4/2014 20:13:30,false,neodev,0.8333,30483554,HUN,05,Budapest,89.132.98.183,-1,"","Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission. In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","","","","","",1,FALSE,"This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.",128
620379144,12/4/2014 20:16:50,false,1493977017,,12/4/2014 20:13:10,false,neodev,1.0,28340590,GRC,11,Kozáni,94.67.75.44,-1,"","Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission. In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","","","","","",1,FALSE,"This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.",128
620379144,12/4/2014 20:22:47,false,1493979506,,12/4/2014 20:20:34,false,clixsense,0.8571,6499347,SRB,00,Belgrade,46.240.244.239,1,"","Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission. In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","","","","","",1,FALSE,"This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.",128
620379144,12/4/2014 20:27:47,false,1493981614,,12/4/2014 20:23:20,false,neodev,0.7273,15090544,ESP,29,Torrejón De Velasco,83.53.40.44,1,"","Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission. In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.","However, I believe that this piece has enormous potential, and if properly and thoroughly revised, it COULD represent a fine addition to the APSR. For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration.","","","","","",1,FALSE,"This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.",128
620379145,12/4/2014 20:27:49,false,1493981632,,12/4/2014 20:26:01,false,clixsense,0.8462,27694255,BRA,05,Salvador,177.159.53.216,0,"",In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","","","","","",1,FALSE,"Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.",129
620379145,12/4/2014 20:28:30,false,1493981985,,12/4/2014 20:26:04,false,neodev,0.8,11018419,SRB,"","",188.2.118.133,-1,"",In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","","","","","",1,FALSE,"Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.",129
620379145,12/4/2014 20:28:58,false,1493982192,,12/4/2014 20:27:46,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,-1,"",In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","","","","","",1,FALSE,"Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.",129
620379145,12/4/2014 20:46:58,false,1493987973,,12/4/2014 20:45:29,false,neodev,0.8462,12290437,IND,09,Ahmedabad,122.179.148.167,-1,"",In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","","","","","",1,FALSE,"Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.",129
620379145,12/4/2014 20:47:22,false,1493988080,,12/4/2014 20:45:29,false,neodev,0.9091,29494718,VEN,05,Barinas,200.109.164.222,1,"",In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,"For this reason, we believe that we can extend to you the opportunity to revise and resubmit the paper for further consideration. This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper.","","","","","",1,FALSE,"Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.",129
620379146,12/4/2014 20:22:12,false,1493979172,,12/4/2014 20:20:08,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,1,"","","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","","","","","",1,FALSE,In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,130
620379146,12/4/2014 20:22:21,false,1493979240,,12/4/2014 20:19:39,false,neodev,0.875,21172775,IND,02,Hyderabad,49.204.132.141,-1,"","","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","","","","","",1,FALSE,In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,130
620379146,12/4/2014 20:22:31,false,1493979370,,12/4/2014 20:20:48,false,clixsense,0.7,16772464,USA,CA,Cathedral City,75.80.238.215,0,"","","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","","","","","",1,FALSE,In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,130
620379146,12/4/2014 20:29:58,false,1493982547,,12/4/2014 20:27:16,false,neodev,0.8889,16787326,PRT,14,Massamá,79.169.230.52,1,"","","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","","","","","",1,FALSE,In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,130
620379146,12/4/2014 20:33:15,false,1493983714,,12/4/2014 20:29:06,false,neodev,0.7778,24864724,MAR,55,Agadir,41.143.57.252,-1,"","","This is not a guarantee of publication, only that we believe that there is enough potential here to warrant taking a chance on the paper. Thus, after our own reading of the paper, we agree that major revisions need to be made to the piece before resubmission.","","","","","",1,FALSE,In a revised piece you should respond to all of the points made by this group of helpful and perceptive referees.,130
620379147,12/4/2014 20:13:45,false,1493976023,,12/4/2014 20:11:42,false,neodev,0.9375,30571937,GRC,35,Athens,79.166.125.87,1,"","Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored). The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.","","","","","","",2,FALSE,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,201
620379147,12/4/2014 20:18:41,false,1493977685,,12/4/2014 20:12:47,false,clixsense,1.0,9352867,CHL,14,Osorno,201.186.241.82,1,"","Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored). The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.","","","","","","",2,FALSE,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,201
620379147,12/4/2014 20:19:32,false,1493978105,,12/4/2014 20:18:08,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,1,"","Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored). The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.","","","","","","",2,FALSE,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,201
620379147,12/4/2014 20:21:49,false,1493979061,,12/4/2014 20:17:32,false,clixsense,0.8182,29325954,PHL,F2,Quezon City,121.97.142.131,1,"","Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored). The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.","","","","","","",2,FALSE,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,201
620379147,12/4/2014 20:23:12,false,1493979707,,12/4/2014 20:18:42,false,neodev,0.8462,12290437,IND,09,Ahmedabad,122.179.148.167,1,"","Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored). The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.","","","","","","",2,FALSE,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,201
620379148,12/4/2014 20:26:30,false,1493981043,,12/4/2014 20:24:55,false,neodev,0.9375,30571937,GRC,35,Athens,79.166.125.87,0,"",The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply. The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done.,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,"","","","","",2,FALSE,"Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).",202
620379148,12/4/2014 20:26:43,false,1493981096,,12/4/2014 20:24:31,false,neodev,0.7333,23522416,ESP,51,Málaga,92.58.215.102,-1,"",The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply. The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done.,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,"","","","","",2,FALSE,"Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).",202
620379148,12/4/2014 20:27:03,false,1493981297,,12/4/2014 20:24:56,false,clixsense,0.8333,28603673,IND,07,New Delhi,182.64.14.110,-1,"",The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply. The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done.,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,"","","","","",2,FALSE,"Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).",202
620379148,12/4/2014 20:30:56,false,1493982939,,12/4/2014 20:29:46,false,neodev,0.875,21172775,IND,02,Hyderabad,49.204.132.141,-1,"",The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply. The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done.,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,"","","","","",2,FALSE,"Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).",202
620379148,12/4/2014 20:33:28,false,1493983787,,12/4/2014 20:29:38,false,neodev,0.9167,26286598,PAK,"","",111.88.166.102,1,"",The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply. The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done.,I think this is an excellent paper that could transform the way scholars in our discipline code political texts.,"","","","","",2,FALSE,"Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).",202
620379149,12/4/2014 20:25:37,false,1493980620,,12/4/2014 20:23:43,false,neodev,0.7778,20045399,GBR,M2,Solihull,82.36.155.235,1,"","The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done. I really don't have many serious criticisms of the methods used by authors, and I think that the paper, if published, will be a highly cited ""benchmark"" contribution.","I think this is an excellent paper that could transform the way scholars in our discipline code political texts. Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).","","","","","",2,FALSE,The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.,203
620379149,12/4/2014 20:25:40,false,1493980664,,12/4/2014 20:23:45,false,neodev,0.8125,26068994,BGD,"","",27.147.255.242,1,"","The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done. I really don't have many serious criticisms of the methods used by authors, and I think that the paper, if published, will be a highly cited ""benchmark"" contribution.","I think this is an excellent paper that could transform the way scholars in our discipline code political texts. Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).","","","","","",2,FALSE,The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.,203
620379149,12/4/2014 20:26:57,false,1493981212,,12/4/2014 20:23:31,false,clixsense,1.0,9352867,CHL,14,Osorno,201.186.241.82,1,"","The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done. I really don't have many serious criticisms of the methods used by authors, and I think that the paper, if published, will be a highly cited ""benchmark"" contribution.","I think this is an excellent paper that could transform the way scholars in our discipline code political texts. Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).","","","","","",2,FALSE,The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.,203
620379149,12/4/2014 20:29:56,false,1493982535,,12/4/2014 20:28:26,false,neodev,0.8333,30483554,HUN,05,Budapest,89.132.98.183,1,"","The authors are extremely careful both in laying out how well the crowd-sourcing of manifestos recover expert codings both in laying out how well the crowd-sourcing of manifestos recover expert codings and in outlining the process by which such crowd-sourcing should be done. I really don't have many serious criticisms of the methods used by authors, and I think that the paper, if published, will be a highly cited ""benchmark"" contribution.","I think this is an excellent paper that could transform the way scholars in our discipline code political texts. Existing methods are either expert codings - which tend to be expensive, since experts are in short supply, and (for the same reason) have replicability problems - or computer-automated analyses, which have not yet proven reliable (at least in my opinion) in inferring meaning from words (usually because the context in which the words are used is ignored).","","","","","",2,FALSE,The crowd-sourcing method advocated in the current paper represents a viable alternative approach that can produce valid estimates of quantities such as issue saliency estimates and spatial positioning scores quickly and cheaply.,203
